기사제목,작성일,URL,score,숫자단위_매칭수,통계출처_언급,변화표현_매칭수
"12.2조 추경, 산불·통상 ‘급한불’ 끈다...“민주 증액 요구땐 유연 대응”",2025-04-18,https://www.chosun.com/economy/economy_general/2025/04/18/OWXOIGGFSVHRRNZCVZ4RH4FXYY,40,37,False,3
은행 예·적금 창구에서 ELS 판매 못한다,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/ODBYHV4I5NARLMSQWC7CAUZWTQ,40,40,False,0
"일본, 선진국 중 최저 금리에서 벗어나",2025-03-22,https://www.chosun.com/economy/economy_general/2025/03/22/DJXD33FJIVF4NOURIXZUH3VT4M,40,38,False,2
"[데스크에서] 금감원 월권, 기강부터 잡아라",2025-07-13,https://www.chosun.com/economy/economy_general/2025/07/13/2V5SLAMBC5EZ3CUG22XW7C5JTI,40,37,True,0
“2만원 이상 3회 주문하면 공공 배달 앱 1만원 쿠폰”,2025-06-10,https://www.chosun.com/economy/economy_general/2025/06/10/KVN4AFHU4BCSBK47AAPA6O7NQQ,40,40,False,0
장마 시작…우산 준비하세요,2025-06-13,https://www.chosun.com/economy/industry-company/2025/06/13/DBM6DAIFS5HZPNV7NJ6PFVVHHY,39,33,False,6
"코람코자산신탁, ‘김앤장 입주’ 광화문 크레센도빌딩 우협 선정",2025-01-25,https://www.chosun.com/economy/money/2025/01/25/LK6X33MIQ3LZFFOWZEYNLHMF4U,39,39,False,0
뉴욕서 제네시스 첫 오프로더 콘셉트 공개,2025-04-17,https://www.chosun.com/economy/auto/2025/04/17/3EPQMXEDVJFU5FMNBX5PM7EQRM,39,39,False,0
“젊은 선수들은 코인이나 美장으로”… 코스닥 작전 세력도 고령화,2025-05-31,https://www.chosun.com/economy/money/2025/05/31/XOGYWLPTZRDMZPAWX3GXKVVEWE,39,33,False,6
"워런 버핏 '버크셔', 애플 주식 판매 멈췄다…S&P 500 추종 펀드 전량 매도",2025-02-15,https://www.chosun.com/economy/money/2025/02/15/3UR45MIA5JQJNTETJCWYJL3MBU,39,39,False,0
‘알케미스트 실소유주’ 은진혁 사망...향년 57세,2025-02-01,https://www.chosun.com/economy/money/2025/02/01/SXC2W3CUOUFTZPGDC5FNJCLXOE,39,39,False,0
높아진 거래소 잣대에 고전하는 1세대 벤처캐피털... 내달 상폐 재심사,2025-02-23,https://www.chosun.com/economy/money/2025/02/23/5GQ4NMP27KG7RQOLIV4MEAF44M,39,35,False,4
칭다오 ‘다국적기업 서밋’ 참석자에게 질문하는 로봇,2025-06-21,https://www.chosun.com/economy/industry-company/2025/06/21/VSZPUT6FTVCEDDEDS6Z67LEOMM,39,39,False,0
"위기의 한국경제...대한상의, 경제원로 초청해 해법 모색한다",2025-02-09,https://www.chosun.com/economy/industry-company/2025/02/09/W4UBJJH6EZEUNF65IANEQNQTYI,39,37,False,2
"한화오션, 獨선사와 1.7조원 규모 LNG선 수주 유력",2025-02-09,https://www.chosun.com/economy/industry-company/2025/02/09/G3VP44ZDNJCXZO2FC7THU2BOVQ,39,37,False,2
올해 세 번째 아프리카돼지열병(ASF)...경기 양주에서 발생,2025-03-16,https://www.chosun.com/economy/economy_general/2025/03/16/FVMTLUKQ2FDFPMY5WGSHXODXVA,39,39,False,0
3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,39,14,True,22
[경제계 인사] 현대차 ‘모셔널’ CEO에 로라 메이저 외,2025-06-14,https://www.chosun.com/economy/economy_general/2025/06/14/6Z3H5PSGCVFUZM7PLKHTNESA4U,39,39,False,0
"대한상의, APEC 개최지 경주서 하계 포럼",2025-07-17,https://www.chosun.com/economy/industry-company/2025/07/17/3UZYO3YK4BBOZERN2Y6L2MRXWQ,39,39,False,0
"“청년 목소리 듣는다”… 산업부, 2030청년자문단 2기 공식 출범",2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/OWSZVRC6NBBAZM7SD4GOTNQNCQ,39,39,False,0
"다이소 ‘건기식 갑질’ 의혹… 공정위, 약사회 현장 조사",2025-03-14,https://www.chosun.com/economy/economy_general/2025/03/14/427XZRVZWJCPVLIZXB5EFEA3TU,39,39,False,0
"기아, 스페인서 ‘EV 데이’ 新 전기차 3종 실물 공개",2025-02-28,https://www.chosun.com/economy/auto/2025/02/28/THKI2BDAEZAMJOCQGEHREGSMZE,38,38,False,0
김범석 직무대행 두 번째 F4 회의...“금융·외환시장 24시간 모니터링 지속”,2025-05-08,https://www.chosun.com/economy/economy_general/2025/05/08/DNRWHXVTDZBIJK362H2STC7QOE,38,32,False,6
"“5대 은행, 부·울·경 중견기업 위해 4500억 조성”",2025-02-11,https://www.chosun.com/economy/economy_general/2025/02/11/UBCFWQFCSNHR5PGXJ6G5JGRHOQ,38,38,False,0
"KB證 “한전기술, 체코 원전 수주 늦어질 듯… 성장동력 확보 관건”",2025-06-01,https://www.chosun.com/economy/money/2025/06/01/FG5O47HFZENCEUXZQ7E4VKCVOE,38,36,False,2
"애벗 前 호주 총리, 건축 거장 반 시게루… ALC 연사들 입국",2025-05-21,https://www.chosun.com/economy/economy_general/2025/05/21/DM77PQRCBRFVND4NZQXOEB5CCU,38,38,False,0
"“1코인거래소-1은행 규제, 실효성 적어… 완화 필요”",2025-06-08,https://www.chosun.com/economy/money/2025/06/08/ADF6HHVTLN5LSQYUZVSX3BEOYA,38,36,False,2
무게 3톤에 부드러운 움직임… 마이바흐 첫 전기차,2025-06-07,https://www.chosun.com/economy/auto/2025/06/07/LVGZ6TCRORH3ZGWZ7B56EHVC6Q,38,38,False,0
“새로운 주력 산업이 10여년째 안 나타나 AI 등 집중 지원해야”,2025-05-16,https://www.chosun.com/economy/economy_general/2025/05/16/27JPLEHXBNFE3K6UGDIQZVVTCE,38,32,False,6
"HD현대일렉, 노르웨이에 데이터센터용 기기 공급",2025-06-30,https://www.chosun.com/economy/industry-company/2025/06/30/D6MLTY7BZ5BW5G4LA2JWWB5ATM,38,38,False,0
"이창용 한국은행 총재, 한국인 최초 FPA 메달",2025-04-19,https://www.chosun.com/economy/economy_general/2025/04/19/ELXVWKY7JVCUROXQQCZIU3LEMU,38,30,False,8
‘연상녀·연하남’ 초혼 부부 비중 19.9% 역대 최대,2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/KH26XILK7FGYPGUVBBDUA2B3OU,38,30,True,5
"금호타이어, 고성능 타이어 ‘엑스타’ 신제품 출시",2025-04-23,https://www.chosun.com/economy/auto/2025/04/23/VQ33ZVKY4BDOJE7CZPUCAASKRI,38,32,False,6
기업들 “폭염 잡아라”… 냉방 버스 배치하고 얼음물 지급,2025-07-11,https://www.chosun.com/economy/industry-company/2025/07/11/3A546YHQFRGAPHKCCTIJLKAOMI,38,36,False,2
한국도 스타링크 도입 초읽기… 선박·항공기부터 쓸 전망,2025-06-07,https://www.chosun.com/economy/industry-company/2025/06/07/IK3MPVKWRJF6LPBBPYEJS2WITE,38,36,False,2
"스테이블 코인 전도사, 대통령실 정책실장에 들썩이는 코인 업계",2025-06-11,https://www.chosun.com/economy/economy_general/2025/06/11/FXPYAT2MS5BD7PKHUDILLYBMFY,38,38,False,0
한국GM 철수설 일축 “올 2만1000대 증산”,2025-04-17,https://www.chosun.com/economy/auto/2025/04/17/CTUIPSC64ZA5ZO4OHSIALRZYMU,38,36,False,2
포트폴리오에 다들 한 개씩 있는데… 규제 우려에 프랜차이즈 가진 사모펀드 ‘한숨’,2025-04-12,https://www.chosun.com/economy/money/2025/04/12/PRGNCZYJPLVVL2SOQSJ2BETDHE,38,38,False,0
"한화오션, 폴란드 조선소와 함정 건조·보수 협력 MOU",2025-05-30,https://www.chosun.com/economy/industry-company/2025/05/30/BAWGFLBXJRGVRJJCJIVGFKMQUM,37,37,False,0
"5월 자동차 내수 판매, 친환경차가 내연차 첫 역전",2025-06-17,https://www.chosun.com/economy/auto/2025/06/17/7Q5BOD7QBZFKDGBIM5BG2IXI5U,37,23,False,14
"美 GM, 캐나다서 전기차 생산 일시 중단... 직원 500명 해고",2025-04-13,https://www.chosun.com/economy/auto/2025/04/13/JZ425Q2EWRCWJBQHXF5U6PF66M,37,35,False,2
"연두색 번호판 창피해서 못 탄다?…1억 이상 수입차 판매량, 결국",2025-01-28,https://www.chosun.com/economy/economy_general/2025/01/28/FXUVCK5BXRBB5N6XQBFXYFPDYE,37,29,False,8
넌 로켓배송? 난 지금배송… 네이버가 불붙인 배송 전쟁,2025-03-01,https://www.chosun.com/economy/market_trend/2025/03/01/IQUJPMIBFFGKFEP5SZSB6JHCYI,37,35,False,2
MINI 전기차 첫 모델… 천장 높아 내부 공간 넉넉,2025-05-20,https://www.chosun.com/economy/auto/2025/05/20/SMJS5WBNVJEMTKK3FHXMNN6KKQ,37,37,False,0
대선 날 택배 쉬어요,2025-05-24,https://www.chosun.com/economy/market_trend/2025/05/24/ULGJ6JDL7BG6XMGSCXUVT2ZNME,37,35,False,2
“더 좋은 기업으로 간다”… 이젠 취업도 ‘반수 시대’,2025-05-27,https://www.chosun.com/economy/economy_general/2025/05/27/FUCSNQX24FBOTBKZVNTRCAB3WA,37,28,True,6
"李 “깔딱고개에 선 한국, AI 고속도로 타고 넘어야”",2025-06-21,https://www.chosun.com/economy/industry-company/2025/06/21/PQWFX523SVHS5JSDYI6QVXWBX4,37,37,False,0
껑충 뛴 노년층 소비 증가율… 청·장년층 2배 육박,2025-10-12,https://biz.chosun.com/policy/policy_sub/2025/10/12/XI3INZMW3NEONORMIWDLZN3XVU/,37,25,True,9
정월대보름 앞두고… “오곡밥·나물 나눠요”,2025-02-12,https://www.chosun.com/economy/economy_general/2025/02/12/YSMMGDE475GRVHKUIT2LLRDTTA,37,37,False,0
닮아가는 세단·SUV… 전기차 시대 디자인 융합 속도,2025-04-07,https://www.chosun.com/economy/auto/2025/04/07/LJSVMLLOHFASHPNHKOU7SNQIGE,37,28,False,9
‘탈모 성지’ 종로5가 약국…결제액과 방문자 수 20대에서 가장 크게 늘었다,2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/GA3W6ONBE5DAPBOD6PFLVSQDFQ,37,29,False,8
"엄마, 캠핑에 멍멍이도 데려갈래요",2025-07-05,https://www.chosun.com/economy/industry-company/2025/07/05/XPV27VUUKJEA7A6DADOHXVGZSA,37,37,False,0
5년마다 돌아오는 인구조사... 호구조사 같지만 정책에 쓰인다,2025-11-08,https://www.chosun.com/national/weekend/2025/11/08/ZXTXYIJJFJFLTIJZMLEW4IDNN4/,37,30,True,4
"현대제철 비상 경영 선포한 날… 임원 급여 삭감, 노조 파업 재개",2025-03-15,https://www.chosun.com/economy/industry-company/2025/03/15/HYWZEPYSL5FT3DZVJP7P7DHX4U,37,37,False,0
내년부터 보험 판매 수수료율 비교공시,2025-06-01,https://www.chosun.com/economy/money/2025/06/01/GECDVD3JB3ZOCGGURNIO36BKQ4,37,31,False,6
한국 농산물 타격 받나… “미국산 더 수입하라” 요구할 수도,2025-02-15,https://www.chosun.com/economy/economy_general/2025/02/15/LPPGGHZ6OZHNHHE5MFSZ5RJV5Y,37,35,False,2
[주요국 증시지표] 2025년 3월 3일자,2025-03-04,https://www.chosun.com/economy/economy_general/2025/03/04/UW2EPGKO75HYPKQVJ2BWNHRBR4,37,37,False,0
"윤재원 신한금융 이사회 의장, 홍콩·싱가폴 IR 진행",2025-06-01,https://www.chosun.com/economy/money/2025/06/01/GJN37XBMVV7LPBW2MT25NPAIVM,36,36,False,0
"환경제일탐사대 출범… 생물종 서식지 탐사, 연구자료 기부",2025-03-05,https://www.chosun.com/economy/economy_general/2025/03/05/KBAVH6AON5GRTFH2JTBGU524XQ,36,36,False,0
직장 동료 신분증 빌려 몰래 70억 꿀꺽…'명의도용 대출 사기’주의보,2025-02-16,https://www.chosun.com/economy/money/2025/02/16/32G7WT5WP754IRZMUQJCWEOVXA,36,36,False,0
"산업부 장관, 미국 가서 ‘관세 대응’",2025-02-26,https://www.chosun.com/economy/economy_general/2025/02/26/CNEZTF6F3RGKRJC6KUACHUZFMQ,36,36,False,0
"정년 1년 늦추면 5만명 은퇴 늦어진다… ""청년 일자리 충격 불가피""",2025-11-09,https://biz.chosun.com/policy/policy_sub/2025/11/09/37FCWBRLUZECRBSJ4UHQDAZKP4/,36,26,True,7
"“해수부 부산 옮기고 시장 나오나” 질문에 전재수, 즉답 피해",2025-07-15,https://www.chosun.com/economy/economy_general/2025/07/15/6B6VEMNE4BBLPJFJEJPBXZFLFU,36,36,False,0
중국산 가전·자동차도 안심 못 해,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/IRIRNQLZTVHIXPNJBCMIFCXFFE,36,36,False,0
"한국 국가 신용등급 S&P, ‘AA’로 유지",2025-04-16,https://www.chosun.com/economy/economy_general/2025/04/16/YDT7YMBDTZED5DU4ERXHPYKFIE,36,36,False,0
"스텔란티스, 신임 CEO 안토니오 필로사 선임",2025-05-28,https://www.chosun.com/economy/auto/2025/05/28/ESQY6NMEGNG3TET2BDFEZZLRBY,36,36,False,0
‘조직 개편’ 언급에 금융위 긴장… 금감원은 기대감,2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/JV7DLPKVTZDTZDO2E3IATMSZWE,36,36,False,0
오징어채 23%·맛김 22%… 가공식품 물가 상승률 1년 만에 최고,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/HP4YWNUF3VGJZDLS62WBVBUM74,36,26,True,7
임광현 “축적된 세무조사 사례 AI에 학습시켜 탈세 적발”,2025-07-15,https://www.chosun.com/economy/economy_general/2025/07/15/URTGFFWSPJGHDDDUGIU5IT3RTQ,36,33,True,0
"美, 서학개미 놀라게 한 ‘보복세’ 폐지한다",2025-06-27,https://www.chosun.com/economy/economy_general/2025/06/27/Q7GDADGRKBAABA7OD6Z5CRGFKI,35,35,False,0
"한미 경제·통상 수뇌부, 트럼프 2기 출범 후 첫 접촉",2025-03-01,https://www.chosun.com/economy/economy_general/2025/03/01/KSP7VI4WVVHLBFW252YNJZXGDQ,35,32,True,0
"벤츠 마이바흐, 세계 최초 ‘브랜드센터’ 서울에 열었다",2025-07-14,https://www.chosun.com/economy/auto/2025/07/14/VHEASOIRLVBBNDXGKSNGOQFNTU,35,35,False,0
폐업자 작년 100만명 처음 넘어서... “극심한 내수 경기 부진”,2025-07-06,https://www.chosun.com/economy/economy_general/2025/07/06/MYX4T7Y46NCY5HUQJZU7C6XRAM,35,30,True,2
"50대그룹 오너일가 주식담보대출, 1년새 2.8조원 늘어",2025-07-01,https://www.chosun.com/economy/industry-company/2025/07/01/33HQA4Q7IZGGHIV5K6O7WN4ZGY,35,29,False,6
"NH농협은행, 우리쌀 홍보하는 ‘으랏차차 밥차차’ 유튜브 공개",2025-06-08,https://www.chosun.com/economy/money/2025/06/08/BUEVGKPNVCU6F3VQNMJMVCABQY,35,35,False,0
민환기 마인즈그라운드 대표 “마이스산업 무제한 인센티브 도입”,2025-02-07,https://www.chosun.com/economy/economy_general/2025/02/07/CJFR6Y4B4RBJHDNHQKY56P5KJ4,35,33,False,2
“SK이노 경쟁력 강화 위해 비용 효율화 등 추진할 것”,2025-06-03,https://www.chosun.com/economy/industry-company/2025/06/03/JRHZKRKSSJDOVJPGQLBL6NO5II,35,29,False,6
SK하이닉스 9%대 급락,2025-02-01,https://www.chosun.com/economy/economy_general/2025/02/01/Z2ICSXQIT5HZXC5FPKMA6P3BRA,35,33,False,2
40년 사투 끝 만든 잠수함의 눈과 귀… “60조 수출 눈앞”,2025-02-24,https://www.chosun.com/economy/industry-company/2025/02/24/4XTXIPXGIVBK7CXB2OWKYWIDSA,35,35,False,0
대한민국방위산업전에 글로벌 방산업체 참가 신청,2025-07-14,https://www.chosun.com/economy/economy_general/2025/07/14/KLYEV4BHNBGOJLT6CF463T3UEU,35,33,False,2
‘더 뉴 아우디 RS Q8 퍼포먼스’ 출시,2025-02-24,https://www.chosun.com/economy/auto/2025/02/24/LO4PE47UZZCNZMXSZKUYZ3JR7E,34,34,False,0
유임 송미령 장관 “양곡법 새 정부 철학 따라 추진”... ‘농망법’ 발언은 사과,2025-06-23,https://www.chosun.com/economy/economy_general/2025/06/23/RRWEBDTWQRC67C2TQZ32MZCFV4,34,34,False,0
‘자율 결정’하는 에이전틱 AI 시대… “AI에 헌법 윤리 학습시켜야”,2025-05-23,https://www.chosun.com/economy/economy_general/2025/05/23/GBSFJZAK6FFXZIOW765XOUVROY,34,34,False,0
"“내가 5000원 할인받아 먹은 치킨, 점주는 할인 전 가격으로 배달앱 수수료를 냈다고?”..공정위, 쿠팡이츠 불공정약관 시정 권고",2025-10-13,https://www.chosun.com/economy/economy_general/2025/10/13/I2WQ3A3YQVA7XIQTM7USZN5JBI/,34,30,True,1
청년고용률 17개월째 '내리막'… 금융위기 후 최장기간 하락,2025-10-19,https://biz.chosun.com/policy/policy_sub/2025/10/19/74YLI5YIDZAHLKBG3KMG7WNB6Y/,34,22,True,9
현대차 소형 전기 SUV ‘캐스퍼 일렉트릭 크로스’,2025-02-11,https://www.chosun.com/economy/auto/2025/02/11/Z73Q7KX74BBSBEICEGZZSDFST4,34,34,False,0
금호타이어 “올해 5조 매출 목표”… 전기차 등 미래시장 공략,2025-03-26,https://www.chosun.com/economy/auto/2025/03/26/A36BLEVTPNHLTOYCXWXHDRZHXU,34,34,False,0
"[비즈 톡] 하나 함영주 6억, 신한 진옥동 4억…금융지주 회장님들의 ‘재테크 대박’에 박수만 칠 수 없는 이유",2025-07-15,https://www.chosun.com/economy/economy_general/2025/07/15/ROL5H4OJSJH7XHLSSGPQ2TY7YA,34,28,False,6
“회사 계좌로 입금하면 공모주 청약으로 고수익 보장”…사기 수법에 소비자경보 발령,2025-04-20,https://www.chosun.com/economy/money/2025/04/20/2JGNFFLFC6PP2NSEL77RE2H6KM,34,24,False,10
"금감원, GA 2곳 해킹 정황 포착…“고객정보 유출 여부 조사 중”",2025-04-27,https://www.chosun.com/economy/money/2025/04/27/4RGHW7AQHI6Q7F6BY75MPGG4UM,34,28,False,6
“미래의 소비자를 잡아라”,2025-05-06,https://www.chosun.com/economy/auto/2025/05/06/R2XLUPSZFBCIDHGBIZVYCDMSDY,34,28,False,6
“보이스피싱 멈춰” 카드·대형 대부업자도 고객 본인확인 의무화,2025-05-11,https://www.chosun.com/economy/money/2025/05/11/CW5RKKE77G63ZOZTGVAMXMESSI,34,26,False,8
"충북 농가 인력난, 도시 농부들이 풀었다",2025-11-07,https://www.chosun.com/national/national_general/2025/11/07/GIJROQTA6RFABIZ4GJJOILULAQ/,34,31,True,0
"현대차, 운전자 경험 모아 미래차 기술 개발한다",2025-07-03,https://www.chosun.com/economy/auto/2025/07/03/W3YRGZ5GMRF4JDEEXLIMU42CCE,34,34,False,0
코엑스 활보하는 로봇,2025-06-28,https://www.chosun.com/economy/industry-company/2025/06/28/6KXTNI5KGFFTJC67JJTOMYMWLY,34,34,False,0
‘사이버 룸살롱’ 등 유해 온라인 콘텐츠 제작자 17명 세무조사,2025-03-07,https://www.chosun.com/economy/economy_general/2025/03/07/IKWE4C5IUZGXVJSIISHWPQZQ7I,34,34,False,0
중국서 베테랑 드론 조종사 이기는 ‘AI 자동 드론’ 나와,2025-05-12,https://www.chosun.com/economy/economy_general/2025/05/12/T2THBLKTNBHJ5MCIBHPZGOLXVY,34,34,False,0
LG유플 홍범식 CEO “경쟁사 앞서는 ‘이기는 R&D’에 집중”,2025-06-24,https://www.chosun.com/economy/industry-company/2025/06/24/MDR5VSZ3CBDF5NEPISOYFRPFKA,34,34,False,0
‘궁극의 편안함’ 브랜드 메시지 전한다,2025-04-23,https://www.chosun.com/economy/auto/2025/04/23/RPOAQASL4ZELFA27AYI4U3TBRI,34,28,False,6
"무뇨스 현대차 사장 “美 관세에도 車 가격 대폭 인상 없을 듯""",2025-04-16,https://www.chosun.com/economy/auto/2025/04/16/ZB5SCERUYVHELIGWBYYS5WTHUA,34,32,False,2
아웃도어 감성 입혔다...‘캐스퍼 일렉트릭 크로스’ 출시,2025-02-10,https://www.chosun.com/economy/auto/2025/02/10/GJDDO2L6S5EH5L7N4R5CNFFNQ4,34,34,False,0
"‘은행 LTV 담합’ 또 현장 조사… 공정위, 신한·우리 대상 3번째",2025-02-13,https://www.chosun.com/economy/economy_general/2025/02/13/PJP6W2X3UZETTD3J6DFI3VHJCQ,33,30,True,0
‘코리아 뉴 라이프 스타일 어워즈’ 수상자들,2025-05-05,https://www.chosun.com/economy/industry-company/2025/05/05/3MHNNV2SMVFETB5JDBDFKFLYS4,33,27,False,6
"밥상 물가 비상… 쌀 소매가 27만원 돌파, 전년比 30% 증가",2025-10-04,https://biz.chosun.com/distribution/food/2025/10/04/HZHJBLXLJJBYDEGLBFTUK7VMCM/,33,26,True,4
‘서울 모빌리티 쇼’에 상륙한 中 전기 스포츠카,2025-04-05,https://www.chosun.com/economy/auto/2025/04/05/VV2RKREMGJB5BNSKENRBMRRUDI,33,33,False,0
[경제계 인사] 중기중앙회 상근부회장 오기웅,2025-06-12,https://www.chosun.com/economy/industry-company/2025/06/12/5A62QEATEFCNRDGB6COCFCZV4A,33,33,False,0
"“美, 무역갈등 속 중국행 원전 설비 수출 허가 중단”",2025-06-07,https://www.chosun.com/economy/industry-company/2025/06/07/TZGFO27IRVCGPFPAJO3JHQN7JE,33,33,False,0
폴크스바겐 등 내달까지 美서 차값 동결키로,2025-04-18,https://www.chosun.com/economy/auto/2025/04/18/QHRTVKFKEVDG5HFAFSYQ6TNRXU,33,33,False,0
저축은행 연체율 9년 만에 최고,2025-03-22,https://www.chosun.com/economy/economy_general/2025/03/22/MJW2AFNSBJDKPEKOTXSL477G6A,33,26,False,7
오늘밤 롯데월드타워 1시간동안 불 끄는 이유,2025-03-22,https://www.chosun.com/economy/economy_general/2025/03/22/P3XS4N2QBZB5LH5AWZL5CYVOZU,33,33,False,0
“햄버거 빵이 없어요” 롯데리아·맘스터치 등 일부 매장 운영 차질,2025-06-03,https://www.chosun.com/economy/market_trend/2025/06/03/QQABCO7ZMFBH7NA6S43KBDE72Q,33,33,False,0
오사카 엑스포 내달 개막 955㎡ 규모 한국관 설치,2025-03-19,https://www.chosun.com/economy/industry-company/2025/03/19/AXX6XE7W5VHOTAFLKVWKE7QCPM,33,33,False,0
"美, 빅테크·바이오 규제 풀라며 한미FTA 흔들 듯",2025-02-15,https://www.chosun.com/economy/industry-company/2025/02/15/BHJ3G66ZEFFG5CWYXMA6SEGAW4,33,29,False,4
"정용진, 트럼프 후원 조직 ‘록브리지’ 아시아 회장 맡을 듯",2025-06-25,https://www.chosun.com/economy/industry-company/2025/06/25/DO344V7TLFBI3PQZL435EIA7QM,33,33,False,0
“아직 더 쓸 만한데 40년만 쓰고 뜯나” 원전 사용 연한 논란,2025-06-27,https://www.chosun.com/economy/industry-company/2025/06/27/4BFUZNKUEJCNJLID54VFOBFH7Y,33,33,False,0
"국세청, ‘홈플러스 사태’ MBK 세무조사",2025-03-12,https://www.chosun.com/economy/economy_general/2025/03/12/S72DCLL2P5EAZDTIZZZ6HB3UAI,33,28,True,2
"정보자원관리원 화재 27일째, 시스템 복구율 59.9%...화장장 예약 사이트 정상 가동",2025-10-22,https://www.chosun.com/national/national_general/2025/10/22/VTNO4YOHKBFUZDNEUDIYMBJOAI/,32,29,True,0
고물가에 설선물 벅차다면…사전예약‧묶음판매 그나마 싸다,2025-01-05,https://www.chosun.com/economy/market_trend/2025/01/05/GAQ4BB4HOJEWNP5GGCUHQTHY7M,32,25,False,7
"무 96%↑, 배추 52%↑, 고등어 45%↑... 설 성수품 가격 껑충",2025-01-26,https://www.chosun.com/economy/market_trend/2025/01/26/MJJWQLTXR5H2HCRL7AJYC3DYFE,32,32,False,0
3월 외환보유액 석 달 만에 증가… “달러 약세·분기 말 계절효과”,2025-04-03,https://www.chosun.com/economy/economy_general/2025/04/03/YOCGQD4OFBHTRBCFDXXUCZNU3Q,32,15,True,14
1인 年소득 5000만원? 난 왜 체감이 안 될까,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,32,21,False,11
"쿠팡에 맞서, 손 맞잡은 네이버·컬리",2025-04-19,https://www.chosun.com/economy/market_trend/2025/04/19/ASVXH4IUTJHRRJ4772SD4OHLWA,32,23,False,9
레고로 만든 장미꽃,2025-02-07,https://www.chosun.com/economy/economy_general/2025/02/07/V3CEPBCDCRHSBH4E43QQT4CT6Y,32,32,False,0
"“겨우 예산 마련해도, 안전 전담 인력 구하는 건 별따기”",2025-02-07,https://www.chosun.com/economy/industry-company/2025/02/07/K2FXVFCZUFFQDJ65FIW6IBQDA4,32,32,False,0
"일주일 남은 MWC...통신3사, ‘AI 역량’ 공개 나선다",2025-02-23,https://www.chosun.com/economy/industry-company/2025/02/23/6XACNW664JAONML5BPFBNOKUSM,32,32,False,0
"[기업 브리핑] GS칼텍스, 사내 생성형 AI 플랫폼 ‘AIU’ 도입",2025-07-09,https://www.chosun.com/economy/industry-company/2025/07/09/CLIYEXTC45DWZP55ZEH6XZKQVI,32,32,False,0
무뇨스 “고수익 내는 SUV에 집중… 美·한국서 다 잘할 것”,2025-04-18,https://www.chosun.com/economy/auto/2025/04/18/24KSW2ZNIJBOJKVBWHYOECQVZ4,32,32,False,0
사상 첫 ‘4분기 연속 0.1% 이하 성장’ 쇼크 오나,2025-04-21,https://www.chosun.com/economy/economy_general/2025/04/21/IJL2AD4SB5ETLABUQTFBKVHC7I,32,28,False,4
트럼프 관세 위협에 벤츠·GM 美생산 확대 검토,2025-02-24,https://www.chosun.com/economy/auto/2025/02/24/SCJ4LVAVYFCW5BFH2DJMY2OKDI,32,30,False,2
"우리은행, 은행권 최초로 ‘아낌e보금자리론’ 완전 비대면 시행",2025-02-23,https://www.chosun.com/economy/money/2025/02/23/JARWZC3DDLMHIYHJ4HKE2SXP6A,32,32,False,0
코오롱 ‘꽃과어린왕자’ 재단 취약계층 학생에 장학금 지원,2025-02-19,https://www.chosun.com/economy/industry-company/2025/02/19/5DGJSLZOKZFYRMJERQ732VGBAI,32,32,False,0
반도체 사상 최대에도 5월 수출은 마이너스,2025-06-02,https://www.chosun.com/economy/industry-company/2025/06/02/H7Z2IJ6SSRDTTFLMWJECW7ZFBQ,32,22,False,10
“F-35 구매·반도체 협력은 관세 협상의 좋은 카드 될 것”,2025-05-23,https://www.chosun.com/economy/economy_general/2025/05/23/542FFDWQOJGM7OXMDR7NHVITTM,32,30,False,2
"금융당국, MG손보 현장점검에 노조 반발 지속",2025-05-18,https://www.chosun.com/economy/money/2025/05/18/JUYBOJRIETTLYKPHZ77V4VMBME,32,32,False,0
2주에 한 번꼴 재판 불려다닌 사이… 반도체도 스마트폰도 휘청,2025-02-04,https://www.chosun.com/economy/industry-company/2025/02/04/W5MS6DY4RJFK3KOEHFRXGEU57I,32,32,False,0
“내 일자리는 어디에”,2025-06-25,https://www.chosun.com/economy/industry-company/2025/06/25/G5KX73WRQRH7HAMXQHZHM3QNVA,32,32,False,0
촉각 장갑·조끼 착용하고 VR 체험,2025-06-27,https://www.chosun.com/economy/industry-company/2025/06/27/EXG6ALVIUVEG5AYDA5HUAPLZHA,32,32,False,0
"현대차 전기버스, 日 유네스코 세계유산 달린다",2025-04-21,https://www.chosun.com/economy/auto/2025/04/21/4CW4JHUE7JHZ5ENEHQVSI4MQDE,32,26,False,6
“비빔면도 제로”…설탕 뺀 ‘이 라면’ 최초로 나온다,2025-03-05,https://www.chosun.com/economy/economy_general/2025/03/05/L4FNTSCWCNHZZOXDML7Q3SKRZM,32,32,False,0
