claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note
C10724,다만 같은 기간고령 인구 비율은 48.0%에서 50.9%로 2.9%포인트 증가했다.,,,,,이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115); 같이 사는 가족과의 관계 만족도(이민자)(tblId=DT_2FP001R); 같이 살고 있는 사람들과 주로 사용하는 언어(이민자)(tblId=DT_2FQ001R); 여러 인권 상황에 대한 생각_7) 우리나라에 살고 있는 다른 민족 사람들도 똑같은 교육기회를 가져야 한다(2016)(tblId=DT_ES2016_044_7); 여러 인권 상황에 대한 생각_7) 우리나라에 살고 있는 다른 민족 사람들도 똑같은 교육기회를 가져야 한다(2015)(tblId=DT_ES2015_044_7); 여러 인권 상황에 대한 생각_7) 우리나라에 살고 있는 다른 민족 사람들도 똑같은 교육기회를 가져야 한다(tblId=DT_ES2014_42_7); 우리나라에 살고 있는 외국인도 우리나라 사람과 똑같은 교육기회를 가져야 한다(2013)(tblId=DT_ES40201N_144); 아버지도 어머니와 똑같이 자녀를 돌볼 책임이 있다(결혼이민자/귀화자 등)(tblId=DT_MOGE_1001300834); 맞벌이 부부는 집안일도 똑같이 나누어서 해야 한다(결혼이민자/귀화자 등)(tblId=DT_MOGE_1001300835),"orgId=127, tblId=DT_A12719_2022_E_E0112 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=127&tblId=DT_A12719_2022_E_E0112&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C10535,14일 통계청은 1분기 25~34세 청년층 취업자 수는 528만8000명으로 전년 동기(532만4000명)보다 3만6000명(0.7%) 줄었다고 밝혔다.,,,,,"졸업/중퇴 취업자의 산업별 취업분포(11차)(tblId=DT_1DE9072_11); 졸업/중퇴 취업자의 산업별 취업분포(10차, ~2024)(tblId=DT_1DE9072); 졸업/중퇴 취업자의 산업별 취업분포(9차, ~2017)(tblId=DT_1DE9047S); 졸업/중퇴 취업자의 직업별 취업분포(8차)(tblId=DT_1DE9076_8); 졸업/중퇴 취업자의 직업별 취업분포(7차, ~2024)(tblId=DT_1DE9076); 졸업/중퇴 취업자의 직업별 취업분포(6차, ~2017)(tblId=DT_1DE9048S); 성별/학력별 취업경로 (졸업/중퇴 취업자)(tblId=DT_1DE9057S); 성별 미취업기간별 미취업자(tblId=DT_1DE9043S); 성별 미취업기간활동별 미취업자(tblId=DT_1DE9044S); 졸업/중퇴 취업자의 산업별 취업분포(tblId=DT_1DE9047)","orgId=101, tblId=DT_1DE9072_11 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1DE9072_11&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C16221,삼성전자가 1000대 기업의 전체 R&D 투자액에서 차지하는 비율은 전년 대비 3.2%p 늘어난 36.1%였다.,,,,,일상 업무가 아닌 문제에도 관심을 기울였다(tblId=DT_427001_A074); 경쟁사보다 더 많은 신제품 및 신규 서비스를 시장에 출시하였다(tblId=DT_427001_B061); 설비투자 동기별 가장 큰 금액을 차지하는 투자동기(tblId=DT_G26016); 설비투자 동기별 가장 큰 금액을 차지하는 투자동기(tblId=DT_G40021); 설비투자 동기별 가장 큰 금액을 차지하는 투자동기(tblId=DT_G40112); 이메일 중 스팸이 차지하는 비중(2007)(tblId=TX_342_2009_H1200); 최초제품-매출액에서차지하는비중(tblId=TX_39501_A513); 유아동: 스마트폰을 사용하는 시간이 점점 늘어난다(tblId=DT_12019_2015_031); 유아동: 스마트폰을 달라고 조르는 횟수가 점점 늘어난다(tblId=DT_12019_2015_034); 인터넷 이용이 늘어난 이유(2010)(tblId=DT_12019_B016),"orgId=427, tblId=DT_427001_A074 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=427&tblId=DT_427001_A074&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C10716,"17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",,,,,농림어업종사자와 외국인 아내와의 혼인(tblId=DT_1B83A25); 신규 자영업자 사업자금 조달방법(복수응답)(농림어업제외)(tblId=DT_1DE6047S); 산업소분류/자산소분류별 유형고정자산액의 평균내용연수(tblId=DT_1COA310); 시도/선박톤수규모/자산소분류별 어업부문 자산액(tblId=DT_1COA314); 산업대분류/자산소분류별 평균내용년수 및 평균경과년수(tblId=DT_1COA321); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 광주시 농림어업부문 부가가치 총괄표(1970~1972)(tblId=TX_11001_A284); 대구시 농림어업부문 부가가치 총괄표(1970~1972)(tblId=TX_11001_A289); 대전시 농림어업부문 부가가치 총괄표(1970~1972)(tblId=TX_11001_A274); 인천시 농림어업부문 부가가치 총괄표(1970~1972)(tblId=TX_11001_A269),"orgId=101, tblId=DT_1B83A25 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1B83A25&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C10715,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,,,,,"시도별 도시·농촌 인구면적(2001)(tblId=TX_11001_A106); 생성형 AI 이용 시 우려사항_대화 내용을 실시간으로 모니터링할 수 있다는 생각에 불안하다(tblId=DT_164004_2023211); 녹색농촌체험마을 방문객현황(tblId=DT_113_STBL_1015306); 행정구역(시군구)별 농가, 농가인구(tblId=DT_1EA1011); 다문화 농가 및 농가인구(tblId=DT_1EA1012); 연령 및 성별 농가인구(tblId=DT_1EA1040); 연령 및 농업종사 기간별 농가인구(15세 이상)(tblId=DT_1EA1041); 연령 및 농림업이외 종사기간별 농가인구(15세 이상)(tblId=DT_1EA1042); 주종사산업별 농가인구(15세 이상)(tblId=DT_1EA1043); 혼인상태별 농가인구(15세 이상)(tblId=DT_1EA1044)","orgId=110, tblId=TX_11001_A106 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=110&tblId=TX_11001_A106&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C05282,지난 1~20일 휴일을 제외한 조업(操業) 일수 하루 평균 수출액은 22억8000만달러로 1년 전 대비 2.7% 감소했다.,,,,,휴일을 제외한 5일 이상의 장기휴가 사용여부(tblId=DT_113_STBL_1029121); 휴일을 제외한 5일 이상의 장기휴가 사용목적(복수응답)(tblId=DT_113_STBL_1029122); 가족과 함께 보낸 하루 평균 여가시간 : 휴일(2010)(tblId=DT_MOGE_1510000410); 지난 1년 동안 휴일 하루 평균 여가시간(tblId=DT_113_STBL_1026935); 희망하는 휴일 여가시간(하루 평균)(tblId=DT_113_STBL_1028408); 임금근로자_근로 소득의 구성_휴일수당/특근수당(tblId=DT_380002_A0185_7TH); 각국의 휴일ㆍ휴가 일수 비교(tblId=DT_113_STBL_1013875); 하도급대금 조정제도를 제외한 여타방식을 통한 하도급대금 증액 비율(tblId=DT_152009_B132); R&D활동을 제외한 혁신활동 비용(tblId=DT_395N_2008063); 고령친화 용품 수출액(tblId=DT_358005_008),"orgId=113, tblId=DT_113_STBL_1029121 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=113&tblId=DT_113_STBL_1029121&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C05292,"20일 통계청은 ‘2024년 하반기 지역별 고용조사’에서 지난해 하반기 울릉군의 고용률은 83.5%로, 전년 동기 대비 1.1%포인트 상승했다고 밝혔다.",,,,,시군구/연령별 취업자 및 고용률 (전체)(tblId=DT_1ES3A03_A01S); 시군구/연령별 취업자 및 고용률 (남자)(tblId=DT_1ES3A03_A02S); 시군구/연령별 취업자 및 고용률 (여자)(tblId=DT_1ES3A03_A03S); 전국 연령별/교육분류(영역)별 취업자 및 고용률(tblId=DT_1ES3D11J); 전국 연령별/교육분류(영역)별 취업자 및 고용률(tblId=DT_1ES3D11S); 전국 성별/연령별/전공계열별 취업자 및 고용률(tblId=DT_1ES3D06S); 시군(9개도)/연령별 취업자 및 고용률 (전체)(tblId=DT_1ES3A03_A01); 시군(9개도)/연령별 취업자 및 고용률 (남자)(tblId=DT_1ES3A03_A02); 시군(9개도)/연령별 취업자 및 고용률 (여자)(tblId=DT_1ES3A03_A03); 전국 성별/연령별/전공계열별 취업자 및 고용률(tblId=DT_1ES3D06),"orgId=101, tblId=DT_1ES3A03_A01S | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1ES3A03_A01S&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C05033,"◇미국 현지 생산 비율, 한국은 최하위권 대미 자동차 수출이 급증하며 우리나라가 지난해 미국 수입차 시장에서 멕시코에 이어 2위에 오른 상황에서 자동차 관세 25% 부과는 치명적일 것이라는 관측이다.",,,,,"[디자인교육기관-교수]해외시장에서의 디자인 경쟁력-자동차(2007)(tblId=TX_115_2009_H7064); [디자인교육기관-학생]해외시장에서의 우리나라 디자인 경쟁력-자동차(2007)(tblId=TX_115_2009_H7153); 위생용품 생산·수출·수입액 무역수지, 시장규모(tblId=DT_145014_013); 생산 품목별 수출 금액(합계)(tblId=DT_115042_25_024); 시장 환경 상황별 해당 여부: 새로운 경쟁사의 진입이 귀사의 시장 지위를 위협함(tblId=DT_395N_S2024025); 시장 환경 상황별 설명도: 새로운 경쟁사의 진입이 귀사의 시장 지위를 위협함(tblId=DT_395N_S2024033); 시장 환경 상황별 해당 여부: 새로운 경쟁사의 진입이 귀사의 시장 지위를 위협함(tblId=DT_395N_S2023025); 시장 환경 상황별 설명도: 새로운 경쟁사의 진입이 귀사의 시장 지위를 위협함(tblId=DT_395N_S2023033); 상황별 해당 여부: 새로운 경쟁사의 진입이 귀사의 시장 지위를 위협함(tblId=DT_395N_S2022025); 상황별 설명도: 새로운 경쟁사의 진입이 귀사의 시장 지위를 위협함(tblId=DT_395N_S2022033)","orgId=115, tblId=TX_115_2009_H7064 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=TX_115_2009_H7064&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C05002,"제조업 종사자 비율은 2014년 17%에서 지난해 15.6%로 하락한 반면, 보건·복지 종사자 비율은 이 기간 6.2%에서 10.3%로 4%포인트 넘게 늘었다.",,,,,"[보건,사회복지]산업세세분류별/시·도별 직종별 종사자 현황(tblId=DT_1KI1550); [보건업 및 사회복지 서비스업] 산업세세분류 및 시도별 사회복지 관련 직능별 종사자 현황(tblId=DT_1KI3093); [사업시설지원,교육,보건,사회복지,예술스포츠여가,협회단체]산업세세분류별/시·도별 보조금 여부 현황(tblId=DT_2KI2057); [교육,보건,사회복지,협회단체]산업세세분류별/시·도별 보조금 여부 현황(tblId=DT_1KI1553); [사회복지]산업세세분류별/시·도별 직능별 종사자 현황(tblId=DT_2KI2055); [사회복지 서비스업] 시도/산업/직능별 종사자 현황(tblId=DT_2KI2073); [사회복지]산업세세분류별/시·도별 직능별 종사자 현황(tblId=DT_1KI1551); 현재 종사자 수(tblId=DT_380004_MS1); 이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115)","orgId=101, tblId=DT_1KI1550 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1KI1550&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C05089,18일 통계청은 ‘2024년 4분기 및 연간 지역 경제 동향’에서 작년 소매 판매액이 전년보다 2.2% 감소했다고 밝혔다.,,,,,"광역경제권 대형소매점 판매액지수(2020=100.0)(tblId=DT_1K41016); [도소매업, 숙박 및 음식점업] 시도/산업/건물면적규모별 현황(tblId=DT_2KI2068); [도소매업, 숙박 및 음식점업, 정보통신업] 산업별 디지털플랫폼 거래 여부 현황(tblId=DT_2KI2069); [소매업, 숙박 및 음식점업] 산업별 무인결제기기 도입 여부 현황(tblId=DT_2KI2070); [소매업, 음식주점업] 산업별 배달(택배) 판매 여부 현황(tblId=DT_2KI2071); 작년 기준 농업경영체의 생산 품목별 판매액(tblId=DT_111014_C103); 경제활동별 GDP 및 GNI(원계열, 명목, 분기 및 연간)(tblId=DT_200Y105); 경제활동별 GDP 및 GNI(원계열, 실질, 분기 및 연간)(tblId=DT_200Y106); 국내총생산에 대한 지출(원계열, 명목, 분기 및 연간)(tblId=DT_200Y109); 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)(tblId=DT_200Y110)","orgId=101, tblId=DT_1K41016 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1K41016&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C19138,"김 연구원은 다만 “브라질 시장 내 외국인 투자자 비율이 10% 안팎으로 과거보다 영향력이 크게 감소했고, 미국 입장에서 (높은 관세율 부과가) 실익이 크지 않은 만큼 협상 중 타협점을 찾을 것”이라고 했다.",,,,,"해외에서의 K-웹툰의 영향력이 높아질 것이라고 생각한다(tblId=DT_467002_A025); 오리지널 웹툰의 영향력이 높아질 것이라고 생각한다(tblId=DT_467002_A026); 기존 IP(웹소설, 게임, 드라마 등)를 활용한 웹툰의 영향력이 높아질 것이라고 생각한다(tblId=DT_467002_A027); 정보보호 예산 소비 부적절 이유_기업의 투자자·소유주가 불필요한 낭비로 인식-정보보호 예산 사용이 적절하지 않다고 응답한 기업체(tblId=DT_A12719_2022_E_D0614); 성인용 : 피곤할 만큼 인터넷을 하지 않는다(2013)(tblId=DT_12019_2013_C4_10); 성인용 : 피곤할 만큼 인터넷을 하지 않는다(2012)(tblId=DT_12711_2012_080); 성인용 - 피곤할 만큼 인터넷을 하지 않는다.(2011)(tblId=DT_12711_2011_072); 나는 때때로 내가 좋지 않은 사람이라고 생각한다(2004)(tblId=TX_12019_A336); 숙련기능인력(E-7-4) 고용 이유 - 비전문취업자보다 업무 숙련도가 높아서(tblId=DT_111014_B087); 정보보호 예산 소비 부적절 이유_정보보호 제품·솔루션·서비스의 높은 단가-정보보호 예산 사용이 적절하지 않다고 응답한 기업체(tblId=DT_A12719_2022_E_D0615)","orgId=467, tblId=DT_467002_A025 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=467&tblId=DT_467002_A025&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C18466,"4일 국제금융센터가 집계한 뱅크오브아메리카(BOA), 바클리 등 글로벌 투자은행(IB)들의 지난달 말 올해 한국 성장률 전망 평균은 0.9%로 추경에 따른 경제 효과가 반영돼 전달보다 올랐지만, 그 폭은 0.1%포인트에 불과했다.",,,,,"혁신정책별 기여도 - 글로벌시장 개척 지원(tblId=DT_395N_S2015142); 혁신정책별 기여도 - 글로벌시장 개척 지원(tblId=DT_395N_I2015142); 글로벌경쟁심화(tblId=TX_39501_A257); 응급이용에 따른 건 평균 개인부담의료비(의료보장, 장애유무, 경제활동, 가구소득)(tblId=DT_920012N_1019); 응급이용에 따른 1인당 평균 개인부담의료비(의료보장, 장애유무, 경제활동, 가구소득)(tblId=DT_920012N_1021); 입원이용에 따른 건 평균 개인부담의료비(의료보장, 장애유무, 경제활동, 가구소득)(tblId=DT_920012N_1030); 입원이용에 따른 1인당 평균 개인부담의료비(의료보장, 장애유무, 경제활동, 가구소득)(tblId=DT_920012N_1032); 외래이용에 따른 건 평균 개인부담의료비(의료보장, 장애유무, 경제활동, 가구소득)(tblId=DT_920012N_1045); 질병에 의한 외래이용에 따른 건 평균 개인부담의료비(의료보장, 장애유무, 경제활동, 가구소득)(tblId=DT_920012N_1057); 정부 및 민간투자은행으로부터 투자 받은 경험(tblId=DT_175001_067)","orgId=395, tblId=DT_395N_S2015142 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=395&tblId=DT_395N_S2015142&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C09735,"다우(-9.3%), 나스닥(-11.4%), S&P500(-10.5%) 지수의 이틀간 하락 폭은 유럽의 유로스톡스(-8%), 일본 닛케이평균(-5.4%)의 하락 폭을 웃돌았다.",,,,,"[디자인활용업체]해외 비즈니스 진출 지역_유럽(중복응답)(tblId=DT_115026_C313); 유럽연합(EU)과 한국의 주당 체육활동 참여율 비교(tblId=DT_113_STBL_1022086); 유럽 대비 기술격차(중소기업)(tblId=DT_F13049C_3); 유럽 대비 기술격차(제조업)(tblId=DT_F13049C_8); 유럽 대비 기술격차(J,M업종)(tblId=DT_F13049C_13); 유럽 대비 기술격차(tblId=DT_A15072); -유럽 대비 기술경쟁력 수준(tblId=DT_A10388); 유럽 대비 기술격차(tblId=DT_A16067); -유럽 대비 기술경쟁력 수준(tblId=DT_A10588); 유럽 대비 기술경쟁력 수준(tblId=DT_F20903)","orgId=115, tblId=DT_115026_C313 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=DT_115026_C313&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C06218,이 비율 역시 2022년 상반기(29.7%)보다 더 늘었다.,,,,,중앙행정기관 기관별 여성참여 현황(2017 상반기)(tblId=DT_MOGE_3000400105); 중앙행정기관 기관별 여성참여 현황(2016 상반기)(tblId=DT_MOGE_3000400091); 중앙행정기관 기관별 여성참여 현황(2015 상반기)(tblId=DT_MOGE_3000400074); 중앙행정기관 위원회별 여성참여 현황(2017 상반기)(tblId=DT_MOGE_3000400106); 중앙행정기관 위원회별 여성참여 현황(2016 상반기)(tblId=DT_MOGE_3000400094); 중앙행정기관 위원회별 여성참여 현황(2015 상반기)(tblId=DT_MOGE_3000400084); 중앙행정기관 소속 위원회 기관별 여성참여 현황(2014 상반기)(tblId=DT_MOGE_3000400099); 성별 사회보험 가입률(tblId=DT_1ES5G01S); 연령별 사회보험 가입률(tblId=DT_1ES5G02S); 종사자지위별 사회보험 가입률(tblId=DT_1ES5G03S),"orgId=154, tblId=DT_MOGE_3000400105 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_MOGE_3000400105&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C06219,상반기 경력직 비율을 ‘50% 이상’으로 높일 계획이라는 기업도 같은 기간 15.7%에서 23.8%로 증가했다.,,,,,"앞으로 제공되었으면 하는 서비스_생활비 지급과 같은 경제적 지원(tblId=DT_154022_22AA218000); 앞으로 제공되었으면 하는 서비스_임대주택 제공과 같은 주거 지원(tblId=DT_154022_22AA218100); 부부 역할 인식: 엄마와 아빠는 같은 비중으로 자녀 양육에 참여해야 한다(tblId=DT_331001_2021AH007); 기혼여성(19~49세)의 부부 역할 인식: 엄마와 아빠는 같은 비중으로 자녀양육에 참여해야 한다(tblId=DT_331001_2021BI007); 미혼남녀(19~49세)의 부부 역할 분담 가치관: 엄마와 아빠는 같은 비중으로 자녀양육에 참여해야 한다(tblId=DT_331001_2021CG007); 내가 다른사람으로부터 차별을 당한 경험_엄마나 아빠가 안 계신다고, 혹은 부모님 없이 할머니, 할아버지와 같이 산다고 차별 (tblId=DT_468001_A044); 유아동: 인터넷 사용으로 인해 불규칙한 생활을 하는 것 같다(tblId=DT_12019_2015_099); 청소년: 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(tblId=DT_12019_2015_104); 유아동: 인터넷 사용으로 인해 불규칙한 생활을 하는 것 같다(tblId=DT_12019_2014_031); 청소년: 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(tblId=DT_12019_2014_036)","orgId=154, tblId=DT_154022_22AA218000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_154022_22AA218000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C09700,증가 폭이 전국 평균(14.8%)의 3.6배에 달한다.,,,,,"지난 1년간 배우자로부터 폭력 경험 비율(tblId=DT_117079_25BB002026); 친구, 선후배로부터 폭력피해 경험(tblId=DT_ES2017_022_1); 선후배, 친구들로부터 폭력 경험여부_1) 심한 욕설이나 모욕(2016)(tblId=DT_ES2016_022_1); 선후배, 친구들로부터 폭력 경험여부_2) 폭행이나 구타(2016)(tblId=DT_ES2016_022_2); 선후배, 친구들로부터 폭력 경험여부_3) 따돌림(2016)(tblId=DT_ES2016_022_3); 선후배, 친구들로부터 폭력 경험여부_4) 돈이나 물건을 빼앗김(2016)(tblId=DT_ES2016_022_4); 선후배, 친구들로부터 폭력 경험여부_5) 협박(2016)(tblId=DT_ES2016_022_5); 선후배, 친구들로부터 폭력 경험여부_6) 성적인 희롱(놀림)이나 추행(2016)(tblId=DT_ES2016_022_6); 선후배, 친구들로부터 폭력 경험여부_7) 강제적인 심부름(2016)(tblId=DT_ES2016_022_7); 선후배, 친구들로부터 폭력 경험여부_1) 심한 욕설이나 모욕(2015)(tblId=DT_ES2015_022_1)","orgId=154, tblId=DT_117079_25BB002026 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_117079_25BB002026&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
