mapping_row_id,claim_measurement_id,candidate_rank,ORG_ID,TBL_ID,STAT_ID,TBL_NM,path,vector_similarity,keyword_match,item_match,score
MAP000088,A0023-C031-m2,2,101,DT_1J22042,1964001,월별 소비자물가 등락률,소비자물가조사,0.878684,0.0,0.0,0.659013
MAP000088,A0023-C031-m2,3,106,DT_106N_35_2024027,2021001,수도요금 인상 시 부담 의향,수돗물먹는실태조사 > 2023년,0.875991,0.0,0.0,0.656993
MAP000088,A0023-C031-m2,4,106,DT_106N_35_2021024,2021001,수도요금을 수돗물 생산원가까지 인상 시 비용 부담 의향,수돗물먹는실태조사 > 2020년,0.872647,0.0,0.0,0.654485
MAP000088,A0023-C031-m2,5,113,DT_113_STBL_1016774,2007077,2006년 하반기 이후 경제지표 전망,국민여가활동조사 > 2010년 이전 통계표 > 여가환경,0.871492,0.0,0.0,0.653619
MAP000089,A0023-C031-m3,1,101,DT_1J22041,1964001,연도별 소비자물가 등락률,소비자물가조사,0.878721,0.0,0.0,0.659041
MAP000089,A0023-C031-m3,2,101,DT_1J22042,1964001,월별 소비자물가 등락률,소비자물가조사,0.876259,0.0,0.0,0.657194
MAP000089,A0023-C031-m3,3,106,DT_106N_35_2024027,2021001,수도요금 인상 시 부담 의향,수돗물먹는실태조사 > 2023년,0.874203,0.0,0.0,0.655652
MAP000089,A0023-C031-m3,4,113,DT_113_STBL_1016774,2007077,2006년 하반기 이후 경제지표 전망,국민여가활동조사 > 2010년 이전 통계표 > 여가환경,0.873555,0.0,0.0,0.655166
MAP000089,A0023-C031-m3,5,142,DT_D19058,2007272,향후 2년간 시장 전망,장애인기업실태조사 > 2018년 > 경영활동 관련 사항,0.873408,0.0,0.0,0.655056
MAP000090,A0023-C033-m1,1,127,DT_127004_A212,2016050,비대면화로 인한 투자 변화,데이터산업현황조사 > 코로나19 관련 변화,0.87313,0.0,0.0,0.654848
MAP000090,A0023-C033-m1,2,395,DT_395N_I2019257,2003024,코로나19로 인한 투자(계획)의 변화: 독자 수행 R&D,한국기업혁신조사 > 2020년도 조사(제조업 부문) > 코로나19 > 코로나19로 인한투자(계획)의 변화,0.872148,0.0,0.0,0.654111
MAP000090,A0023-C033-m1,3,154,DT_154016_22AA890000,2012049,코로나19 이전 대비 경제적 여건,한부모가족실태조사 > 2015년 이후 > 경제활동,0.870132,0.0,0.0,0.652599
MAP000090,A0023-C033-m1,4,301,DT_405Y006,1966003,국내공급물가지수,생산자물가조사(2020=100),0.869676,0.0,0.0,0.652257
MAP000090,A0023-C033-m1,5,395,DT_395N_I2019269,2003024,코로나19관련 정부지원이 회사의 혁신활동 및 성과에 미친 영향: 금융 지원,한국기업혁신조사 > 2020년도 조사(제조업 부문) > 코로나19 > 코로나19 관련 정부지원이 회사의 혁신활동 및 성과에 미친 영향,0.869592,0.0,0.0,0.652194
MAP000091,A0023-C033-m2,1,127,DT_127004_A212,2016050,비대면화로 인한 투자 변화,데이터산업현황조사 > 코로나19 관련 변화,0.87313,0.0,0.0,0.654848
MAP000091,A0023-C033-m2,2,395,DT_395N_I2019257,2003024,코로나19로 인한 투자(계획)의 변화: 독자 수행 R&D,한국기업혁신조사 > 2020년도 조사(제조업 부문) > 코로나19 > 코로나19로 인한투자(계획)의 변화,0.872148,0.0,0.0,0.654111
MAP000091,A0023-C033-m2,3,154,DT_154016_22AA890000,2012049,코로나19 이전 대비 경제적 여건,한부모가족실태조사 > 2015년 이후 > 경제활동,0.870132,0.0,0.0,0.652599
MAP000091,A0023-C033-m2,4,301,DT_405Y006,1966003,국내공급물가지수,생산자물가조사(2020=100),0.869676,0.0,0.0,0.652257
MAP000091,A0023-C033-m2,5,395,DT_395N_I2019269,2003024,코로나19관련 정부지원이 회사의 혁신활동 및 성과에 미친 영향: 금융 지원,한국기업혁신조사 > 2020년도 조사(제조업 부문) > 코로나19 > 코로나19 관련 정부지원이 회사의 혁신활동 및 성과에 미친 영향,0.869592,0.0,0.0,0.652194
MAP000092,A0023-C038-m1,1,154,DT_154013_B036,2011024,(취업자) 코로나로 인한 일자리 변화,청소년종합실태조사 > 2020년 > 주 양육자,0.900779,0.142857,0.0,0.704156
MAP000092,A0023-C038-m1,2,338,DT_338001_2022167,2007337,코로나19로 인한 일자리 변화,한국가족패널조사 > 2022년 > 일자리용,0.901233,0.0,0.0,0.675925
MAP000092,A0023-C038-m1,3,154,DT_117079_22BB014800,2009027,코로나19로 인한 일자리 관련 변화,전국다문화가족실태조사 > 2021년 > 본인,0.896436,0.0,0.0,0.672327
MAP000092,A0023-C038-m1,4,154,DT_117079_22CC012900,2009027,코로나19로 인한 일자리 관련 변화,전국다문화가족실태조사 > 2021년 > 배우자,0.894048,0.0,0.0,0.670536
MAP000092,A0023-C038-m1,5,338,DT_338001_2022177,2007337,코로나19 이후 사회 인식 변화,한국가족패널조사 > 2022년 > 일자리용,0.893619,0.0,0.0,0.670214
MAP000093,A0023-C038-m2,1,154,DT_154013_B036,2011024,(취업자) 코로나로 인한 일자리 변화,청소년종합실태조사 > 2020년 > 주 양육자,0.900779,0.142857,0.0,0.704156
MAP000093,A0023-C038-m2,2,338,DT_338001_2022167,2007337,코로나19로 인한 일자리 변화,한국가족패널조사 > 2022년 > 일자리용,0.901233,0.0,0.0,0.675925
MAP000093,A0023-C038-m2,3,154,DT_117079_22BB014800,2009027,코로나19로 인한 일자리 관련 변화,전국다문화가족실태조사 > 2021년 > 본인,0.896436,0.0,0.0,0.672327
MAP000093,A0023-C038-m2,4,154,DT_117079_22CC012900,2009027,코로나19로 인한 일자리 관련 변화,전국다문화가족실태조사 > 2021년 > 배우자,0.894048,0.0,0.0,0.670536
MAP000093,A0023-C038-m2,5,338,DT_338001_2022177,2007337,코로나19 이후 사회 인식 변화,한국가족패널조사 > 2022년 > 일자리용,0.893619,0.0,0.0,0.670214
MAP000094,A0023-C038-m3,1,154,DT_154013_B036,2011024,(취업자) 코로나로 인한 일자리 변화,청소년종합실태조사 > 2020년 > 주 양육자,0.902771,0.125,0.0,0.702078
MAP000094,A0023-C038-m3,2,338,DT_338001_2022167,2007337,코로나19로 인한 일자리 변화,한국가족패널조사 > 2022년 > 일자리용,0.902094,0.0,0.0,0.676571
MAP000094,A0023-C038-m3,3,154,DT_117079_22BB014800,2009027,코로나19로 인한 일자리 관련 변화,전국다문화가족실태조사 > 2021년 > 본인,0.896829,0.0,0.0,0.672622
MAP000094,A0023-C038-m3,4,338,DT_338001_2022177,2007337,코로나19 이후 사회 인식 변화,한국가족패널조사 > 2022년 > 일자리용,0.895685,0.0,0.0,0.671764
MAP000094,A0023-C038-m3,5,154,DT_117079_22CC012900,2009027,코로나19로 인한 일자리 관련 변화,전국다문화가족실태조사 > 2021년 > 배우자,0.894822,0.0,0.0,0.671116
MAP000095,A0024-C001-m1,1,303,DT_30303N_5175,1979013,'14년 차입여건 변화 - 금리,중소기업금융실태조사 > 2014년,0.87909,0.0,0.0,0.659318
MAP000095,A0024-C001-m1,2,303,DT_30303N_5110,1979013,'14년 말 외부차입금 보유 여부,중소기업금융실태조사 > 2014년,0.877781,0.0,0.0,0.658336
MAP000095,A0024-C001-m1,3,142,DT_C12039,2007272,최근 1년간 자금 사정,장애인기업실태조사 > 2011년 > 재무 관련 현황,0.877324,0.0,0.0,0.657993
MAP000095,A0024-C001-m1,4,142,DT_C11520,2007272,최근 1년간 자금 사정,장애인기업실태조사 > 2009년 > 재무 관련 현황,0.877324,0.0,0.0,0.657993
MAP000095,A0024-C001-m1,5,303,DT_30303N_633,1979013,'15년 차입여건 변화 - 금리,중소기업금융실태조사 > 2015년,0.877227,0.0,0.0,0.65792
MAP000096,A0024-C002-m1,1,154,DT_117079_22BB014000,2009027,지난 1주일 경제활동 여부,전국다문화가족실태조사 > 2021년 > 본인,0.87028,0.0,0.0,0.65271
MAP000096,A0024-C002-m1,2,154,DT_MOGE_3021300007,2012049,임금 - ① 지난 1주일,한부모가족실태조사 > 2012년 > 경제활동,0.869183,0.0,0.0,0.651887
MAP000096,A0024-C002-m1,3,154,DT_117079_22BB014200,2009027,지난 1주일 경제활동 시간,전국다문화가족실태조사 > 2021년 > 본인,0.867335,0.0,0.0,0.650501
MAP000096,A0024-C002-m1,4,154,DT_117079_22CC012400,2009027,지난 1주일 경제활동 여부,전국다문화가족실태조사 > 2021년 > 배우자,0.865474,0.0,0.0,0.649106
MAP000096,A0024-C002-m1,5,154,DT_MOGE_1001301367,2009027,지난 1주일 경제활동 여부,전국다문화가족실태조사 > 2018년 > 배우자,0.865474,0.0,0.0,0.649105
MAP000097,A0024-C004-m1,1,142,DT_D23043,2007272,2023년 자금 사정,장애인기업실태조사 > 2023년 > 재무 현황,0.884252,0.0,0.0,0.663189
MAP000097,A0024-C004-m1,2,303,DT_30303N_5175,1979013,'14년 차입여건 변화 - 금리,중소기업금융실태조사 > 2014년,0.884003,0.0,0.0,0.663003
MAP000097,A0024-C004-m1,3,303,DT_303003_749,1979013,사채 평균 차입금리,중소기업금융실태조사 > 2021년 이후 > 신규 자금조달 현황,0.881641,0.0,0.0,0.661231
MAP000097,A0024-C004-m1,4,303,DT_30303N_748_1,1979013,사채 평균 차입금리,중소기업금융실태조사 > 2016~2020년 > 신규 자금조달 현황,0.881641,0.0,0.0,0.661231
MAP000097,A0024-C004-m1,5,142,DT_D22043,2007272,2022년 자금 사정,장애인기업실태조사 > 2022년 > 재무 관련 사항,0.880928,0.0,0.0,0.660696
MAP000098,A0024-C004-m2,1,303,DT_30303N_5175,1979013,'14년 차입여건 변화 - 금리,중소기업금융실태조사 > 2014년,0.882795,0.0,0.0,0.662096
MAP000098,A0024-C004-m2,2,142,DT_D23043,2007272,2023년 자금 사정,장애인기업실태조사 > 2023년 > 재무 현황,0.882757,0.0,0.0,0.662067
MAP000098,A0024-C004-m2,3,142,DT_D22043,2007272,2022년 자금 사정,장애인기업실태조사 > 2022년 > 재무 관련 사항,0.880544,0.0,0.0,0.660408
MAP000098,A0024-C004-m2,4,303,DT_30303N_748_1,1979013,사채 평균 차입금리,중소기업금융실태조사 > 2016~2020년 > 신규 자금조달 현황,0.880064,0.0,0.0,0.660048
MAP000098,A0024-C004-m2,5,303,DT_303003_749,1979013,사채 평균 차입금리,중소기업금융실태조사 > 2021년 이후 > 신규 자금조달 현황,0.880064,0.0,0.0,0.660048
MAP000099,A0024-C009-m1,1,395,DT_395N_S2020280,2003024,코로나19 관련 정부지원 여부: 조세 지원,한국기업혁신조사 > 2021년도 조사(서비스 부문) > 코로나 19 > 코로나19 관련 정부지원 여부,0.862949,0.111111,0.0,0.669434
MAP000099,A0024-C009-m1,2,395,DT_395N_I2019264,2003024,코로나19관련 정부지원 여부: 조세 지원,한국기업혁신조사 > 2020년도 조사(제조업 부문) > 코로나19 > 코로나19 관련 정부지원 여부,0.862351,0.111111,0.0,0.668985
MAP000099,A0024-C009-m1,3,142,DT_V21010,1999037,2020년 정부 정책지원자금 유형별 혜택 현황,벤처기업정밀실태조사 > 2020년 > 경영성과 및 재무현황,0.860958,0.111111,0.0,0.667941
MAP000099,A0024-C009-m1,4,142,DT_D21061,2007272,2020년 자금 사정,장애인기업실태조사 > 2020년 > 재무 관련 사항,0.870208,0.0,0.0,0.652656
MAP000099,A0024-C009-m1,5,395,DT_395N_S2020281,2003024,코로나19 관련 정부지원 여부: 직접 자금 지원,한국기업혁신조사 > 2021년도 조사(서비스 부문) > 코로나 19 > 코로나19 관련 정부지원 여부,0.867321,0.0,0.0,0.650491
MAP000100,A0024-C009-m2,1,395,DT_395N_S2020280,2003024,코로나19 관련 정부지원 여부: 조세 지원,한국기업혁신조사 > 2021년도 조사(서비스 부문) > 코로나 19 > 코로나19 관련 정부지원 여부,0.862949,0.111111,0.0,0.669434
MAP000100,A0024-C009-m2,2,395,DT_395N_I2019264,2003024,코로나19관련 정부지원 여부: 조세 지원,한국기업혁신조사 > 2020년도 조사(제조업 부문) > 코로나19 > 코로나19 관련 정부지원 여부,0.862351,0.111111,0.0,0.668985
MAP000100,A0024-C009-m2,3,142,DT_V21010,1999037,2020년 정부 정책지원자금 유형별 혜택 현황,벤처기업정밀실태조사 > 2020년 > 경영성과 및 재무현황,0.860958,0.111111,0.0,0.667941
MAP000100,A0024-C009-m2,4,142,DT_D21061,2007272,2020년 자금 사정,장애인기업실태조사 > 2020년 > 재무 관련 사항,0.870208,0.0,0.0,0.652656
MAP000100,A0024-C009-m2,5,395,DT_395N_S2020281,2003024,코로나19 관련 정부지원 여부: 직접 자금 지원,한국기업혁신조사 > 2021년도 조사(서비스 부문) > 코로나 19 > 코로나19 관련 정부지원 여부,0.867321,0.0,0.0,0.650491
MAP000101,A0024-C010-m1,1,142,DT_D22043,2007272,2022년 자금 사정,장애인기업실태조사 > 2022년 > 재무 관련 사항,0.887061,0.0,0.0,0.665296
MAP000101,A0024-C010-m1,2,142,DT_D23043,2007272,2023년 자금 사정,장애인기업실태조사 > 2023년 > 재무 현황,0.881229,0.0,0.0,0.660922
MAP000101,A0024-C010-m1,3,142,DT_D23046,2007272,2023년 기준 부채금액 - 합계 및 평균,장애인기업실태조사 > 2023년 > 재무 현황,0.874935,0.0,0.0,0.656201
MAP000101,A0024-C010-m1,4,395,DT_395N_I2021132,2003024,자금 조달 시도 여부: 중앙정부 지원 자금,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 자금 조달 > 자금 조달 시도 여부,0.87471,0.0,0.0,0.656032
MAP000101,A0024-C010-m1,5,395,DT_395N_S2022132,2003024,자금 조달 시도 여부: 중앙정부 지원 자금,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 자금 조달 > 자금 조달 시도 여부,0.874317,0.0,0.0,0.655738
MAP000102,A0024-C010-m2,1,142,DT_D22043,2007272,2022년 자금 사정,장애인기업실태조사 > 2022년 > 재무 관련 사항,0.887061,0.0,0.0,0.665296
MAP000102,A0024-C010-m2,2,142,DT_D23043,2007272,2023년 자금 사정,장애인기업실태조사 > 2023년 > 재무 현황,0.881229,0.0,0.0,0.660922
MAP000102,A0024-C010-m2,3,142,DT_D23046,2007272,2023년 기준 부채금액 - 합계 및 평균,장애인기업실태조사 > 2023년 > 재무 현황,0.874935,0.0,0.0,0.656201
MAP000102,A0024-C010-m2,4,395,DT_395N_I2021132,2003024,자금 조달 시도 여부: 중앙정부 지원 자금,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 자금 조달 > 자금 조달 시도 여부,0.87471,0.0,0.0,0.656032
MAP000102,A0024-C010-m2,5,395,DT_395N_S2022132,2003024,자금 조달 시도 여부: 중앙정부 지원 자금,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 자금 조달 > 자금 조달 시도 여부,0.874317,0.0,0.0,0.655738
MAP000103,A0024-C010-m3,1,142,DT_D22043,2007272,2022년 자금 사정,장애인기업실태조사 > 2022년 > 재무 관련 사항,0.887061,0.0,0.0,0.665296
MAP000103,A0024-C010-m3,2,142,DT_D23043,2007272,2023년 자금 사정,장애인기업실태조사 > 2023년 > 재무 현황,0.881229,0.0,0.0,0.660922
MAP000103,A0024-C010-m3,3,142,DT_D23046,2007272,2023년 기준 부채금액 - 합계 및 평균,장애인기업실태조사 > 2023년 > 재무 현황,0.874935,0.0,0.0,0.656201
MAP000103,A0024-C010-m3,4,395,DT_395N_I2021132,2003024,자금 조달 시도 여부: 중앙정부 지원 자금,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 자금 조달 > 자금 조달 시도 여부,0.87471,0.0,0.0,0.656032
MAP000103,A0024-C010-m3,5,395,DT_395N_S2022132,2003024,자금 조달 시도 여부: 중앙정부 지원 자금,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 자금 조달 > 자금 조달 시도 여부,0.874317,0.0,0.0,0.655738
MAP000104,A0024-C011-m1,1,303,DT_30303N_5121,1979013,'14년 대출 거절 사유,중소기업금융실태조사 > 2014년,0.880827,0.111111,0.0,0.682842
MAP000104,A0024-C011-m1,2,303,DT_30303N_745,1979013,비은행금융기관 대출 받은 이유,중소기업금융실태조사 > 2016~2020년 > 신규 자금조달 현황,0.876357,0.111111,0.0,0.67949
MAP000104,A0024-C011-m1,3,303,DT_303003_746,1979013,비은행금융기관에서 대출 받은 이유(복수응답),중소기업금융실태조사 > 2021년 이후 > 신규 자금조달 현황,0.876044,0.111111,0.0,0.679255
MAP000104,A0024-C011-m1,4,303,DT_30303N_642,1979013,'15년 은행 신규대출 거절 사유,중소기업금융실태조사 > 2015년,0.881085,0.0,0.0,0.660814
MAP000104,A0024-C011-m1,5,116,DT_MLTM_7009,2017061,일해서 벌어도 대출금 등 빚을 갚느라고 힘든지에 대한 의견,주택이외의거처주거실태조사 > 2022년,0.879349,0.0,0.0,0.659512
MAP000105,A0024-C012-m1,1,321,TX_32103_A148,2006036,최대 대출 희망한도(3차 소비자조사),주택금융및보금자리론실태조사 > 2005년 > 모기지론[장기주택자금 대출]에 대한 태도,0.877726,0.125,0.0,0.683294
MAP000105,A0024-C012-m1,2,321,TX_32103_A146,2006036,대출한도를 고려한 금리민감도(3차 소비자조사),주택금융및보금자리론실태조사 > 2005년 > 모기지론[장기주택자금 대출]에 대한 태도,0.875407,0.125,0.0,0.681555
MAP000105,A0024-C012-m1,3,321,TX_32103_A145,2006036,금리민감도(3차 소비자조사),주택금융및보금자리론실태조사 > 2005년 > 모기지론[장기주택자금 대출]에 대한 태도,0.874974,0.125,0.0,0.681231
MAP000105,A0024-C012-m1,4,142,DT_D23043,2007272,2023년 자금 사정,장애인기업실태조사 > 2023년 > 재무 현황,0.877194,0.0,0.0,0.657895
MAP000105,A0024-C012-m1,5,303,DT_30303N_5123,1979013,은행 신규대출 담보별 평균 대출금리,중소기업금융실태조사 > 2014년,0.876468,0.0,0.0,0.657351
MAP000106,A0024-C013-m1,1,303,DT_30303N_5277,1979013,은행으로부터 대출 시 애로사항,중소기업금융실태조사 > 2015년 상반기,0.87199,0.125,0.0,0.678992
MAP000106,A0024-C013-m1,2,303,DT_30303N_5121,1979013,'14년 대출 거절 사유,중소기업금융실태조사 > 2014년,0.870744,0.125,0.0,0.678058
MAP000106,A0024-C013-m1,3,321,TX_32103_A145,2006036,금리민감도(3차 소비자조사),주택금융및보금자리론실태조사 > 2005년 > 모기지론[장기주택자금 대출]에 대한 태도,0.869809,0.125,0.0,0.677357
MAP000106,A0024-C013-m1,4,303,DT_303003_828,1979013,대출금리 상승 지속 시 우려 부분,중소기업금융실태조사 > 2021년 이후 > 금리현황,0.875332,0.0,0.0,0.656499
MAP000106,A0024-C013-m1,5,136,TX_136_2009_H2098,2001010,최근 3년간 수액 생산량 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.874491,0.0,0.0,0.655868
MAP000107,A0024-C013-m2,1,303,DT_30303N_5277,1979013,은행으로부터 대출 시 애로사항,중소기업금융실태조사 > 2015년 상반기,0.87199,0.125,0.0,0.678992
MAP000107,A0024-C013-m2,2,303,DT_30303N_5121,1979013,'14년 대출 거절 사유,중소기업금융실태조사 > 2014년,0.870744,0.125,0.0,0.678058
MAP000107,A0024-C013-m2,3,321,TX_32103_A145,2006036,금리민감도(3차 소비자조사),주택금융및보금자리론실태조사 > 2005년 > 모기지론[장기주택자금 대출]에 대한 태도,0.869809,0.125,0.0,0.677357
MAP000107,A0024-C013-m2,4,303,DT_303003_828,1979013,대출금리 상승 지속 시 우려 부분,중소기업금융실태조사 > 2021년 이후 > 금리현황,0.875332,0.0,0.0,0.656499
MAP000107,A0024-C013-m2,5,136,TX_136_2009_H2098,2001010,최근 3년간 수액 생산량 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.874491,0.0,0.0,0.655868
MAP000108,A0024-C013-m3,1,303,DT_30303N_5277,1979013,은행으로부터 대출 시 애로사항,중소기업금융실태조사 > 2015년 상반기,0.87199,0.125,0.0,0.678992
MAP000108,A0024-C013-m3,2,303,DT_30303N_5121,1979013,'14년 대출 거절 사유,중소기업금융실태조사 > 2014년,0.870744,0.125,0.0,0.678058
MAP000108,A0024-C013-m3,3,321,TX_32103_A145,2006036,금리민감도(3차 소비자조사),주택금융및보금자리론실태조사 > 2005년 > 모기지론[장기주택자금 대출]에 대한 태도,0.869809,0.125,0.0,0.677357
MAP000108,A0024-C013-m3,4,303,DT_303003_828,1979013,대출금리 상승 지속 시 우려 부분,중소기업금융실태조사 > 2021년 이후 > 금리현황,0.875332,0.0,0.0,0.656499
MAP000108,A0024-C013-m3,5,136,TX_136_2009_H2098,2001010,최근 3년간 수액 생산량 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.874491,0.0,0.0,0.655868
MAP000109,A0024-C013-m4,1,303,DT_30303N_5277,1979013,은행으로부터 대출 시 애로사항,중소기업금융실태조사 > 2015년 상반기,0.87199,0.125,0.0,0.678992
MAP000109,A0024-C013-m4,2,303,DT_30303N_5121,1979013,'14년 대출 거절 사유,중소기업금융실태조사 > 2014년,0.870744,0.125,0.0,0.678058
MAP000109,A0024-C013-m4,3,321,TX_32103_A145,2006036,금리민감도(3차 소비자조사),주택금융및보금자리론실태조사 > 2005년 > 모기지론[장기주택자금 대출]에 대한 태도,0.869809,0.125,0.0,0.677357
MAP000109,A0024-C013-m4,4,303,DT_303003_828,1979013,대출금리 상승 지속 시 우려 부분,중소기업금융실태조사 > 2021년 이후 > 금리현황,0.875332,0.0,0.0,0.656499
MAP000109,A0024-C013-m4,5,136,TX_136_2009_H2098,2001010,최근 3년간 수액 생산량 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.874491,0.0,0.0,0.655868
MAP000110,A0026-C004-m1,1,380,DT_380002_A0982_7TH,2006031,지난 2주간의 느낌_마음이 차분하고 편안했다,근로환경조사 > 건강영향지표,0.850424,0.0,0.0,0.637818
MAP000110,A0026-C004-m1,2,154,DT_117079_22BB014200,2009027,지난 1주일 경제활동 시간,전국다문화가족실태조사 > 2021년 > 본인,0.844461,0.0,0.0,0.633346
MAP000110,A0026-C004-m1,3,343,DT_343_2010_S0181,1976006,미국달러선물 거래실적,증권·파생상품시장통계 > 파생상품 > 통화기타상품,0.843917,0.0,0.0,0.632938
MAP000110,A0026-C004-m1,4,154,DT_117079_22BB014000,2009027,지난 1주일 경제활동 여부,전국다문화가족실태조사 > 2021년 > 본인,0.843744,0.0,0.0,0.632808
MAP000110,A0026-C004-m1,5,380,DT_380002_A0985_7TH,2006031,지난 2주간의 느낌_일상생활은 흥미로운 것들로 가득 차있었다,근로환경조사 > 건강영향지표,0.842374,0.0,0.0,0.63178
MAP000111,A0029-C002-m1,1,115,DT_115042_25_014,2025009,전년도 대비 당해년도 연간 자동차 부품산업 매출액 증감 여부,자동차부품산업실태조사,0.888886,0.0,0.0,0.666664
MAP000111,A0029-C002-m1,2,136,TX_136_2009_H2094,2001010,최근 3년간 생산량 변화 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.888045,0.0,0.0,0.666034
MAP000111,A0029-C002-m1,3,136,TX_136_2009_H2098,2001010,최근 3년간 수액 생산량 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.885707,0.0,0.0,0.664281
MAP000111,A0029-C002-m1,4,395,DT_395N_S2022058,2003024,"기계, 장비, 소프트웨어 구입: 이전 사용과 동일하거나 미미하게 개선된 장비","한국기업혁신조사 > 2023년도 조사(서비스 부문) > 기계, 장비, 소프트웨어 구입 > 기계, 장비, 소프트웨어 구입",0.884452,0.0,0.0,0.663339
MAP000111,A0029-C002-m1,5,136,DT_13622N_A098,2001010,최근 3년간 수액 생산량 변화 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.8831,0.0,0.0,0.662325
MAP000112,A0029-C003-m1,1,115,DT_115036_A012,2022038,판매 - 내수 실적,중견기업경기전망조사 > 중견기업 > 전체,0.887749,0.111111,0.0,0.688034
MAP000112,A0029-C003-m1,2,115,DT_115036_B012,2022038,판매 - 내수 실적,중견기업경기전망조사 > 중견기업 후보기업 > 전체,0.887722,0.111111,0.0,0.688014
MAP000112,A0029-C003-m1,3,115,DT_115036_B051,2022038,판매 - 내수 실적,중견기업경기전망조사 > 중견기업 후보기업 > 제조업,0.885796,0.111111,0.0,0.686569
MAP000112,A0029-C003-m1,4,115,DT_115036_A013,2022038,판매 - 내수 전망,중견기업경기전망조사 > 중견기업 > 전체,0.885629,0.111111,0.0,0.686444
MAP000112,A0029-C003-m1,5,115,DT_115036_A051,2022038,판매 - 내수 실적,중견기업경기전망조사 > 중견기업 > 제조업,0.885381,0.111111,0.0,0.686258
MAP000113,A0029-C004-m1,1,115,DT_115042_25_014,2025009,전년도 대비 당해년도 연간 자동차 부품산업 매출액 증감 여부,자동차부품산업실태조사,0.875256,0.0,1.0,0.706442
MAP000113,A0029-C004-m1,2,115,DT_115042_25_013,2025009,당해년도 연간 자동차 부품산업 총 매출액(합계),자동차부품산업실태조사,0.873108,0.0,1.0,0.704831
MAP000113,A0029-C004-m1,3,115,DT_115042_25_045,2025009,자동차 부품 수출계획 관련 애로사항,자동차부품산업실태조사,0.872808,0.0,1.0,0.704606
MAP000113,A0029-C004-m1,4,115,DT_115042_25_075,2025009,자동차 부품산업 연간 투자액,자동차부품산업실태조사,0.872724,0.0,1.0,0.704543
MAP000113,A0029-C004-m1,5,115,DT_115042_25_023,2025009,생산 품목별 내수 금액(합계),자동차부품산업실태조사,0.873317,0.111111,0.0,0.67721
MAP000114,A0029-C005-m1,1,463,DT_FS463001_A068,2022033,국내 마케팅 관련 애로사항,자동차튜닝산업실태조사,0.890095,0.0,0.0,0.667571
MAP000114,A0029-C005-m1,2,463,DT_FS463001_A069,2022033,해외진출 관련 애로사항,자동차튜닝산업실태조사,0.886659,0.0,0.0,0.664994
MAP000114,A0029-C005-m1,3,463,DT_FS463001_A055,2022033,자동차튜닝 관련 매출액 중 해외수출액 비중,자동차튜닝산업실태조사,0.884726,0.0,0.0,0.663544
MAP000114,A0029-C005-m1,4,463,DT_FS463001_A049,2022033,[자동차튜닝 관련 매출 경로별 비중] 기타,자동차튜닝산업실태조사,0.883943,0.0,0.0,0.662958
MAP000114,A0029-C005-m1,5,463,DT_FS463001_A056,2022033,자동차튜닝 관련 해외수출액,자동차튜닝산업실태조사,0.883237,0.0,0.0,0.662428
MAP000115,A0029-C005-m2,1,463,DT_FS463001_A068,2022033,국내 마케팅 관련 애로사항,자동차튜닝산업실태조사,0.891192,0.0,0.0,0.668394
MAP000115,A0029-C005-m2,2,115,DT_115042_25_014,2025009,전년도 대비 당해년도 연간 자동차 부품산업 매출액 증감 여부,자동차부품산업실태조사,0.886503,0.0,0.0,0.664877
MAP000115,A0029-C005-m2,3,463,DT_FS463001_A069,2022033,해외진출 관련 애로사항,자동차튜닝산업실태조사,0.885962,0.0,0.0,0.664472
MAP000115,A0029-C005-m2,4,463,DT_FS463001_A049,2022033,[자동차튜닝 관련 매출 경로별 비중] 기타,자동차튜닝산업실태조사,0.883388,0.0,0.0,0.662541
MAP000115,A0029-C005-m2,5,463,DT_FS463001_A055,2022033,자동차튜닝 관련 매출액 중 해외수출액 비중,자동차튜닝산업실태조사,0.883326,0.0,0.0,0.662495
MAP000116,A0029-C005-m3,1,463,DT_FS463001_A068,2022033,국내 마케팅 관련 애로사항,자동차튜닝산업실태조사,0.890095,0.0,0.0,0.667571
MAP000116,A0029-C005-m3,2,463,DT_FS463001_A069,2022033,해외진출 관련 애로사항,자동차튜닝산업실태조사,0.886659,0.0,0.0,0.664994
