claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason,measurement_correct,mapping_row_id,retrieval_query,retrieval_status,retrieval_candidate_pool,candidate_score_margin,candidate_review_priority,candidate_1_org_id,candidate_1_tbl_id,candidate_1_stat_id,candidate_1_tbl_nm,candidate_1_path,candidate_1_vector_similarity,candidate_1_keyword_match,candidate_1_item_match,candidate_1_score,candidate_2_org_id,candidate_2_tbl_id,candidate_2_stat_id,candidate_2_tbl_nm,candidate_2_path,candidate_2_vector_similarity,candidate_2_keyword_match,candidate_2_item_match,candidate_2_score,candidate_3_org_id,candidate_3_tbl_id,candidate_3_stat_id,candidate_3_tbl_nm,candidate_3_path,candidate_3_vector_similarity,candidate_3_keyword_match,candidate_3_item_match,candidate_3_score,candidate_4_org_id,candidate_4_tbl_id,candidate_4_stat_id,candidate_4_tbl_nm,candidate_4_path,candidate_4_vector_similarity,candidate_4_keyword_match,candidate_4_item_match,candidate_4_score,candidate_5_org_id,candidate_5_tbl_id,candidate_5_stat_id,candidate_5_tbl_nm,candidate_5_path,candidate_5_vector_similarity,candidate_5_keyword_match,candidate_5_item_match,candidate_5_score
A0023-C003,A0023-C003-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,비상 계엄 파문 이전인 작년 11월말 새해 성장률을 1.9%로 전망한 한국은행보다 경제 상황이 조금 더 어둡다고 봤다.,수출과 건설 경기 부진 여파로 새해 우리나라 경제가 1.8% 성장하는 데 그칠 것이라고 기획재정부가 2일 전망했다.,전망·목표,N,재정·조세,경제성장률,"정부, 경제성장률, 전망, 기획재정부, 경제정책방향",-,-,-,,-,-,-,2025,-,Y,확정,1.80%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,1.8,-,-,N,%,수준값,유지,전년,"""기재부는 이날 '2025년 경제정책방향'을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.""",high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,경제성장률,,2025,Y,%,%,rate,level,unspecified,,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000257,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C004,A0023-C004-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,비상 계엄 파문 이전인 작년 11월말 새해 성장률을 1.9%로 전망한 한국은행보다 경제 상황이 조금 더 어둡다고 봤다.,전망·목표,N,재정·조세,경제 성장률,"정부, 경제성장률, 전망치, 내수부진, 정치불확실성",-,-,-,,-,-,-,2024,-,Y,확정,2.20%,KOSIS_VALUE,hcx,경제 성장률,-,2024,Y,hcx,이전값,2.2,-,-,N,%,수준값,감소,전년,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-prev2-context,2026-07-30,경제 성장률,,2025,Y,%,%,rate,level,unspecified,,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000258,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C004,A0023-C004-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,비상 계엄 파문 이전인 작년 11월말 새해 성장률을 1.9%로 전망한 한국은행보다 경제 상황이 조금 더 어둡다고 봤다.,전망·목표,N,재정·조세,경제 성장률 변화폭,"정부, 경제성장률, 전망치, 내수부진, 정치불확실성",-,-,-,,-,-,-,2025,-,Y,확정,0.4%p 감소,KOSIS_VALUE,hcx,경제 성장률 변화폭,-,2025,Y,hcx,증감값,0.4,-,-,N,%,증감률,감소,전년,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-prev2-context,2026-07-30,경제 성장률,,2025,Y,%,%,rate,rate_change,unspecified,2024,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000259,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C004,A0023-C004-m3,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,비상 계엄 파문 이전인 작년 11월말 새해 성장률을 1.9%로 전망한 한국은행보다 경제 상황이 조금 더 어둡다고 봤다.,전망·목표,N,재정·조세,경제 성장률,"정부, 경제성장률, 전망치, 내수부진, 정치불확실성",-,-,-,,-,-,-,2025,-,Y,확정,6개월,CONTEXT,rule_fallback,경제 성장률,-,2025,Y,rule_fallback,참고값,6,-,-,N,개월,수준값,-,-,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-prev2-context,2026-07-30,경제 성장률,,2025,Y,개월,개월,duration,condition,unspecified,,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,N,MAP000260,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C005,A0023-C005-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,전망·목표,N,재정·조세,잠재 성장률,"정부, 경제성장률, 전망치, 잠재 성장률",-,-,-,,-,-,-,2025,-,Y,확정,2%,KOSIS_VALUE,hcx,잠재 성장률,-,2025,Y,hcx,증감률,2,-,-,N,%,증감률,증가,전년동기,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,경제성장률,,2025,Y,%,%,rate,rate_change,unspecified,2024,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000261,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C005,A0023-C005-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,전망·목표,N,재정·조세,잠재 성장률,"정부, 경제성장률, 전망치, 잠재 성장률",-,-,-,,-,-,-,2025,-,Y,확정,2.10%,KOSIS_VALUE,hcx,잠재 성장률,-,2025,Y,hcx,증감률,2.1,-,-,N,%,증감률,증가,전년동기,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,경제성장률,,2025,Y,%,%,rate,rate_change,unspecified,2024,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000262,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C006,A0023-C006-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",국내공식통계,Y,물가,소비자 물가 상승률,"경제성장률, 물가 상승률, 한국은행, 물가 안정 목표치",-,-,-,,-,-,-,2025,-,Y,확정,2%,KOSIS_VALUE,hcx,소비자 물가 상승률,-,2025,Y,hcx,목표값,2,-,-,N,%,증감률,증가,전년,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,소비자 물가 상승률,,2025,Y,%,%,rate,rate_change,unspecified,2024,N,ROLE_NOT_DIRECT_TARGET,measurement_role=목표값,Y,MAP000263,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C007,A0023-C007-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,성장률과 물가 상승률이 모두 1%대에 머무른다는 정부 전망이 현실화될 경우 경기 침체 우려가 커질 수 있다.,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,전망·목표,N,재정·조세,경제성장률,"정부, 경제성장률, 물가 상승률, 경기 침체 우려",-,-,-,,-,-,-,2025,-,Y,확정,1%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,1,-,-,N,%,증감률,증가,전년,성장률과 물가 상승률이 모두 1%대에 머무른다는 정부 전망이 현실화될 경우 경기 침체 우려가 커질 수 있다.,mid,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,경제성장률,,2025,Y,%,%,rate,rate_change,unspecified,2024,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000264,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C009,-,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,"정부는 지난달 30일 새해 경제정책방향을 발표할 계획이었는데, 하루 전 무안공항 제주항공 여객기 참사로 발표를 사흘 미뤘다.",성장률과 물가 상승률이 모두 1%대에 머무른다는 정부 전망이 현실화될 경우 경기 침체 우려가 커질 수 있다.,전망·목표,N,생산·산업,경제성장률,-,-,-,-,,-,-,-,,-,,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,"""수출 꺾이고 건설 계속 안 좋다"" 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.",mid,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,경제성장률,,2025,Y,,,unknown,level,unspecified,,N,NO_MEASUREMENT,측정값 없는 placeholder,Y,MAP000265,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C010,A0023-C010-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,"정부는 지난달 30일 새해 경제정책방향을 발표할 계획이었는데, 하루 전 무안공항 제주항공 여객기 참사로 발표를 사흘 미뤘다.",전망·목표,N,무역,수출증가율,"경제성장률, 수출, 반도체",-,-,-,반도체,-,-,-,2024,-,Y,확정,작년 8.2%,KOSIS_VALUE,hcx,수출증가율,반도체,2024,Y,hcx,이전값,8.2,-,-,N,%,증감률,증가,전년,"""기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.""",high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,수출증가율,반도체,2025,Y,%,%,rate,rate_change,item,2023,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000266,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C010,A0023-C010-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,"정부는 지난달 30일 새해 경제정책방향을 발표할 계획이었는데, 하루 전 무안공항 제주항공 여객기 참사로 발표를 사흘 미뤘다.",전망·목표,N,무역,수출증가율,"경제성장률, 수출, 반도체",-,-,-,반도체,-,-,-,2025,-,Y,확정,올해 1.5%,KOSIS_VALUE,hcx,수출증가율,반도체,2025,Y,hcx,현재값,1.5,-,-,N,%,증감률,증가,전년,"""기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.""",high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,수출증가율,반도체,2025,Y,%,%,rate,rate_change,item,2024,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000267,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C011,A0023-C011-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,전망·목표,N,무역,기간,"경제성장률, 수출 증가율, 반도체",-,-,-,반도체,-,-,-,2025,-,Y,확정,6개월,CONTEXT,hcx,기간,반도체,2025,Y,claim_fallback,참고값,6,-,-,N,개월,수준값,증가,-,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,high,Y,measurement_binding_fallback:1,Y,0,1,HCX-007,v1.6-prev2-context,2026-07-30,수출 증가율,반도체,2025,Y,개월,개월,duration,condition,item,,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,Y,MAP000268,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C011,A0023-C011-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,전망·목표,N,무역,수출 증가율,"경제성장률, 수출 증가율, 반도체",-,-,-,반도체,-,-,-,2024,-,Y,확정,6%,KOSIS_VALUE,hcx,수출 증가율,반도체,2024,Y,hcx,이전값,6,-,-,N,%,증감률,증가,전년,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,high,Y,measurement_binding_fallback:1,Y,0,1,HCX-007,v1.6-prev2-context,2026-07-30,수출 증가율,반도체,2025,Y,%,%,rate,rate_change,item,2023,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,Y,MAP000269,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C015,-,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"김범석 기재부 1차관은 “내수는 고물가·고금리 완화에도 불구하고 건설 부진, 경제심리 위축이 회복을 제약할 것으로 예상된다”고 했다.",건설 경기 등 내수 부진이 한동안 이어질 것이라는 점도 정부가 새해 경제를 비관적으로 본 또다른 이유다.,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,전망·목표,N,재정·조세,경제성장률,-,-,-,-,,-,-,-,,-,,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,"""김범석 기재부 1차관은 ""내수는 고물가·고금리 완화에도 불구하고 건설 부진, 경제심리 위축이 회복을 제약할 것으로 예상된다""고 했다.""",high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,경제성장률,,2025,Y,,,unknown,level,unspecified,,N,NO_MEASUREMENT,측정값 없는 placeholder,Y,MAP000270,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0023-C016,A0023-C016-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,◇계엄 파문 전 한은 전망보다 낮아 정부의 새해 성장률 전망치는 지난달 3일 비상 계엄 파문 직전 나온 한국은행 전망보다도 0.1%포인트 낮다.,"김범석 기재부 1차관은 “내수는 고물가·고금리 완화에도 불구하고 건설 부진, 경제심리 위축이 회복을 제약할 것으로 예상된다”고 했다.",건설 경기 등 내수 부진이 한동안 이어질 것이라는 점도 정부가 새해 경제를 비관적으로 본 또다른 이유다.,전망·목표,N,재정·조세,경제성장률 차이,"정부, 올해, 경제성장률, 한은 전망",-,-,-,,-,-,-,2025,-,Y,확정,0.10%,KOSIS_VALUE,hcx,경제성장률 차이,-,2025,Y,hcx,현재값,0.1,-,-,N,%,비중,-,전년,정부의 새해 성장률 전망치는 지난달 3일 비상 계엄 파문 직전 나온 한국은행 전망보다도 0.1%포인트 낮다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,경제성장률,,2025,Y,%,%,rate,level,unspecified,,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=전망·목표,N,MAP000271,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
