claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,direction,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text,candidate_itm_ids,candidate_obj_combinations,attempted_combination_count,api_valid_combination_count,api_error_count,empty_response_count,request_error_count,response_mismatch_count,not_evaluated_count,api_calls_used,api_call_limit,evaluation_complete,status_reason,high_risk_missing,mapping_status,mapping_confidence,mapping_reason,selected_combination,item_meta_valid,obj_meta_valid,response_code_valid,unit_valid,period_valid,metadata_valid,api_valid,ranking_score,confidence,status,reason,default_reason,default_risk,selected_obj_l2,selected_obj_l2_name,selected_obj_l3,selected_obj_l3_name,selected_obj_l4,selected_obj_l4_name,selected_obj_l5,selected_obj_l5_name,selected_obj_l6,selected_obj_l6_name,selected_obj_l7,selected_obj_l7_name,selected_obj_l8,selected_obj_l8_name,candidate_count
A0006-C014,A0006-C014-m1,바이오헬스 수출 증가율,무역,바이오헬스,13.1,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,2024,Y,전년,2023,1,484,168,REVIEW,CODESET_REQUIRED,바이오헬스 집계용 OBJ 코드셋이 필요함,"품목별,수출액,수출,수입,무역",lexical,484.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:탈모제 향수 화장품이나 달리 명시되지  않은 화장용품[13102112831A.55359]/item=N/score=72 | 품목별:향수 및 화장품화장용품(비누제외)[13102112831A.553]/item=N/score=72 | 품목별:기타(의료용품의약품 제외)[13102112831A.54190]/item=N/score=60 | 품목별:의료용품의약품 제외[13102112831A.5419]/item=N/score=60 | 품목별:기타(미용 또는 메이크업용 제품류와 기초 화장  품제품류(의약품을 제외하며  선 스크린  )[13102112831A.55320]/item=N/score=54 | 품목별:미용 또는 메이크업용 제품류와 기초 화장  품제품류(의약품을 제외하며  선 스크린  [13102112831A.5532]/item=N/score=54 | 품목별:기타 가정용품 또는 화장용품 [13102112831A.66612]/item=N/score=42 | 품목별:기타 의료용품 [13102112831A.54199]/item=N/score=42,,,천달러,150,13101112831A,품목별,,,257,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","[""13103112831T1"", ""13103112831T2""]","[{""itm_id"": ""13103112831T1"", ""itm_name"": ""수출액"", ""semantic_score"": 407.0, ""metadata_valid"": true, ""response_code_valid"": false, ""api_valid"": false, ""default_reason"": """", ""default_risk"": ""NONE"", ""api_error"": ""KosisAPIResponseError: KOSIS API error: 데이터가 존재하지 않습니다."", ""objL1"": ""13102112831A.54190"", ""objL1_name"": ""기타(의료용품의약품 제외)""}, {""itm_id"": ""13103112831T2"", ""itm_name"": ""수입액"", ""semantic_score"": 257.0, ""metadata_valid"": true, ""response_code_valid"": false, ""api_valid"": false, ""default_reason"": """", ""default_risk"": ""NONE"", ""api_error"": ""KosisAPIResponseError: KOSIS API error: 데이터가 존재하지 않습니다."", ""objL1"": ""13102112831A.54190"", ""objL1_name"": ""기타(의료용품의약품 제외)""}]",2,0,2,0,0,0,0,36,500,True,API_ERROR,"[""industry_or_item""]",API_ERROR,0.0,API_ERROR,,False,False,False,False,False,False,False,,0.0,API_ERROR,API_ERROR,,NONE,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m1,바이오헬스 수출 증가율,무역,바이오헬스,13.1,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,2024,Y,전년,2023,2,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,168.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:의료용품[A30]/item=N/score=42 | 품목별:화장품[A33]/item=N/score=36 | 품목별:어류 [A03]/item=N/score=30 | 품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18,,,백만달러,0,A001,품목별,,,212,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","[""T002"", ""T001""]",[],0,0,0,0,0,0,0,36,500,True,INVALID_COMBINATION,"[""industry_or_item""]",INVALID_COMBINATION,0.0,INVALID_COMBINATION,,False,False,False,False,False,False,False,,0.0,INVALID_COMBINATION,INVALID_COMBINATION,,NONE,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m1,바이오헬스 수출 증가율,무역,바이오헬스,13.1,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,2024,Y,전년,2023,3,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:게임기기[131021274021.001]/item=N/score=18 | 품목별:비디오 게임용구[131021274021.002]/item=N/score=18 | 품목별:전자식 게임용구[131021274021.003]/item=N/score=18 | 통계분류:무역수지[131021274022.003]/item=N/score=12 | 통계분류:수출[131021274022.001]/item=N/score=12 | 통계분류:수입[131021274022.002]/item=N/score=8,,,,,131011274021,품목별,131021274021.001,게임기기,32,itm/obj 후보 선택,,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",,,,,,,,,,36,500,skipped_low_priority,LOW_PRIORITY_CANDIDATE,,NOT_EVALUATED,,LOW_PRIORITY_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m1,바이오헬스 수출 증가율,무역,바이오헬스,13.1,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,2024,Y,전년,2023,4,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:수산공예품[131021273861.004]/item=N/score=30 | 품목별:공예품[131021273861.001]/item=N/score=18 | 품목별:기타공예품[131021273861.009]/item=N/score=18 | 품목별:도자공예품[131021273861.002]/item=N/score=18 | 품목별:목공예품[131021273861.003]/item=N/score=18 | 품목별:유리공예품[131021273861.005]/item=N/score=18 | 품목별:장신구(액세서리)[131021273861.006]/item=N/score=18 | 품목별:조화[131021273861.007]/item=N/score=18,,,,,131011273861,품목별,131021273861.001,공예품,32,itm/obj 후보 선택,,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",,,,,,,,,,36,500,skipped_low_priority,LOW_PRIORITY_CANDIDATE,,NOT_EVALUATED,,LOW_PRIORITY_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m1,바이오헬스 수출 증가율,무역,바이오헬스,13.1,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,2024,Y,전년,2023,5,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028678,레저용품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:낚시용품[131021274031.002]/item=N/score=18 | 품목별:등산화[131021274031.003]/item=N/score=18 | 품목별:레저[131021274031.001]/item=N/score=18 | 품목별:레저/수렵사격용품[131021274031.004]/item=N/score=18 | 품목별:자전거[131021274031.005]/item=N/score=18 | 품목별:캠핑용품[131021274031.006]/item=N/score=18 | 통계분류:무역수지[131021274032.003]/item=N/score=12 | 통계분류:수출[131021274032.001]/item=N/score=12,,,,,131011274031,품목별,131021274031.002,낚시용품,32,itm/obj 후보 선택,,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",,,,,,,,,,36,500,skipped_low_priority,LOW_PRIORITY_CANDIDATE,,NOT_EVALUATED,,LOW_PRIORITY_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m2,바이오헬스 수출액,무역,바이오헬스,15100000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,2024,Y,전년,,1,484,168,REVIEW,CODESET_REQUIRED,바이오헬스 집계용 OBJ 코드셋이 필요함,"수출액,품목별,수출,수입,무역",lexical,484.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:탈모제 향수 화장품이나 달리 명시되지  않은 화장용품[13102112831A.55359]/item=N/score=72 | 품목별:향수 및 화장품화장용품(비누제외)[13102112831A.553]/item=N/score=72 | 품목별:기타(의료용품의약품 제외)[13102112831A.54190]/item=N/score=60 | 품목별:의료용품의약품 제외[13102112831A.5419]/item=N/score=60 | 품목별:기타(미용 또는 메이크업용 제품류와 기초 화장  품제품류(의약품을 제외하며  선 스크린  )[13102112831A.55320]/item=N/score=54 | 품목별:미용 또는 메이크업용 제품류와 기초 화장  품제품류(의약품을 제외하며  선 스크린  [13102112831A.5532]/item=N/score=54 | 품목별:기타 가정용품 또는 화장용품 [13102112831A.66612]/item=N/score=42 | 품목별:기타 의료용품 [13102112831A.54199]/item=N/score=42,,,천달러,140,13101112831A,품목별,,,242,itm/obj 후보 선택,direct,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","[""13103112831T1"", ""13103112831T2""]","[{""itm_id"": ""13103112831T1"", ""itm_name"": ""수출액"", ""semantic_score"": 382.0, ""metadata_valid"": true, ""response_code_valid"": false, ""api_valid"": false, ""default_reason"": """", ""default_risk"": ""NONE"", ""api_error"": ""KosisAPIResponseError: KOSIS API error: 데이터가 존재하지 않습니다."", ""objL1"": ""13102112831A.54190"", ""objL1_name"": ""기타(의료용품의약품 제외)""}, {""itm_id"": ""13103112831T2"", ""itm_name"": ""수입액"", ""semantic_score"": 242.0, ""metadata_valid"": true, ""response_code_valid"": false, ""api_valid"": false, ""default_reason"": """", ""default_risk"": ""NONE"", ""api_error"": ""KosisAPIResponseError: KOSIS API error: 데이터가 존재하지 않습니다."", ""objL1"": ""13102112831A.54190"", ""objL1_name"": ""기타(의료용품의약품 제외)""}]",2,0,2,0,0,0,0,38,500,True,API_ERROR,"[""industry_or_item""]",API_ERROR,0.0,API_ERROR,,False,False,False,False,False,False,False,,0.0,API_ERROR,API_ERROR,,NONE,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m2,바이오헬스 수출액,무역,바이오헬스,15100000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,2024,Y,전년,,2,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,168.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:의료용품[A30]/item=N/score=42 | 품목별:화장품[A33]/item=N/score=36 | 품목별:어류 [A03]/item=N/score=30 | 품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18,,,백만달러,30,A001,품목별,,,197,itm/obj 후보 선택,direct,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","[""T002"", ""T001""]",[],0,0,0,0,0,0,0,38,500,True,INVALID_COMBINATION,"[""industry_or_item""]",INVALID_COMBINATION,0.0,INVALID_COMBINATION,,False,False,False,False,False,False,False,,0.0,INVALID_COMBINATION,INVALID_COMBINATION,,NONE,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m2,바이오헬스 수출액,무역,바이오헬스,15100000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,2024,Y,전년,,3,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:게임기기[131021274021.001]/item=N/score=18 | 품목별:비디오 게임용구[131021274021.002]/item=N/score=18 | 품목별:전자식 게임용구[131021274021.003]/item=N/score=18 | 통계분류:무역수지[131021274022.003]/item=N/score=12 | 통계분류:수출[131021274022.001]/item=N/score=12 | 통계분류:수입[131021274022.002]/item=N/score=8,,,,,131011274021,품목별,131021274021.001,게임기기,17,itm/obj 후보 선택,,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",,,,,,,,,,38,500,skipped_low_priority,LOW_PRIORITY_CANDIDATE,,NOT_EVALUATED,,LOW_PRIORITY_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m2,바이오헬스 수출액,무역,바이오헬스,15100000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,2024,Y,전년,,4,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:수산공예품[131021273861.004]/item=N/score=30 | 품목별:공예품[131021273861.001]/item=N/score=18 | 품목별:기타공예품[131021273861.009]/item=N/score=18 | 품목별:도자공예품[131021273861.002]/item=N/score=18 | 품목별:목공예품[131021273861.003]/item=N/score=18 | 품목별:유리공예품[131021273861.005]/item=N/score=18 | 품목별:장신구(액세서리)[131021273861.006]/item=N/score=18 | 품목별:조화[131021273861.007]/item=N/score=18,,,,,131011273861,품목별,131021273861.001,공예품,17,itm/obj 후보 선택,,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",,,,,,,,,,38,500,skipped_low_priority,LOW_PRIORITY_CANDIDATE,,NOT_EVALUATED,,LOW_PRIORITY_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m2,바이오헬스 수출액,무역,바이오헬스,15100000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,2024,Y,전년,,5,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028678,레저용품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:낚시용품[131021274031.002]/item=N/score=18 | 품목별:등산화[131021274031.003]/item=N/score=18 | 품목별:레저[131021274031.001]/item=N/score=18 | 품목별:레저/수렵사격용품[131021274031.004]/item=N/score=18 | 품목별:자전거[131021274031.005]/item=N/score=18 | 품목별:캠핑용품[131021274031.006]/item=N/score=18 | 통계분류:무역수지[131021274032.003]/item=N/score=12 | 통계분류:수출[131021274032.001]/item=N/score=12,,,,,131011274031,품목별,131021274031.002,낚시용품,17,itm/obj 후보 선택,,,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",,,,,,,,,,38,500,skipped_low_priority,LOW_PRIORITY_CANDIDATE,,NOT_EVALUATED,,LOW_PRIORITY_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0006-C014,A0006-C014-m3,농수산식품 수출 증가율,무역,농수산식품,7.6,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,2024,Y,전년,2023,1,484,328,REVIEW,CODESET_REQUIRED,농수산식품 집계용 OBJ 코드셋이 필요함,"품목별,수출액,수출,수입,무역",lexical,484.0,Y,347.0,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:탈모제 향수 화장품이나 달리 명시되지  않은 화장용품[13102112831A.55359]/item=N/score=72 | 품목별:향수 및 화장품화장용품(비누제외)[13102112831A.553]/item=N/score=72 | 품목별:기타(의료용품의약품 제외)[13102112831A.54190]/item=N/score=60 | 품목별:의료용품의약품 제외[13102112831A.5419]/item=N/score=60 | 품목별:기타(미용 또는 메이크업용 제품류와 기초 화장  품제품류(의약품을 제외하며  선 스크린  )[13102112831A.55320]/item=N/score=54 | 품목별:미용 또는 메이크업용 제품류와 기초 화장  품제품류(의약품을 제외하며  선 스크린  [13102112831A.5532]/item=N/score=54 | 품목별:기타 가정용품 또는 화장용품 [13102112831A.66612]/item=N/score=42 | 품목별:기타 의료용품 [13102112831A.54199]/item=N/score=42,13103112831T1,수출액,천달러,150,13101112831A,품목별,13102112831A.74184,건조기(농산물용의 것),197,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","[""13103112831T1"", ""13103112831T2""]","[{""itm_id"": ""13103112831T1"", ""itm_name"": ""수출액"", ""semantic_score"": 347.0, ""metadata_valid"": true, ""response_code_valid"": true, ""unit_valid"": true, ""period_valid"": true, ""default_reason"": """", ""default_risk"": ""NONE"", ""validation_reason"": """", ""objL1"": ""13102112831A.74184"", ""objL1_name"": ""건조기(농산물용의 것)""}, {""itm_id"": ""13103112831T2"", ""itm_name"": ""수입액"", ""semantic_score"": 197.0, ""metadata_valid"": true, ""response_code_valid"": true, ""unit_valid"": true, ""period_valid"": true, ""default_reason"": """", ""default_risk"": ""NONE"", ""validation_reason"": """", ""objL1"": ""13102112831A.74184"", ""objL1_name"": ""건조기(농산물용의 것)""}]",2,2,0,0,0,0,0,40,500,True,high-risk claim information is missing,"[""industry_or_item""]",NEEDS_CONFIRMATION,347.0,high-risk claim information is missing,"{""itm_id"": ""13103112831T1"", ""itm_name"": ""수출액"", ""semantic_score"": 347.0, ""default_fields"": [], ""default_reason"": """", ""default_risk"": ""NONE"", ""objL1"": ""13102112831A.74184"", ""objL1_name"": ""건조기(농산물용의 것)"", ""item_meta_valid"": true, ""obj_meta_valid"": true, ""invalid_obj_codes"": [], ""metadata_valid"": true, ""response_code_valid"": true, ""matching_rows"": [{""TBL_ID"": ""DT_1R11001_FRM101"", ""ORG_ID"": ""360"", ""ITM_NM_ENG"": ""The amount of export"", ""PRD_SE"": ""A"", ""ITM_NM"": ""수출액"", ""LST_CHN_DE"": """", ""ITM_ID"": ""13103112831T1"", ""UNIT_NM"": ""천달러"", ""C1"": ""13102112831A.74184"", ""DT"": ""5152"", ""UNIT_NM_ENG"": ""Thousand Dollar"", ""C1_OBJ_NM_ENG"": ""By SKTC"", ""C1_NM"": ""건조기(농산물용의 것) "", ""PRD_DE"": ""2023"", ""TBL_NM"": ""품목별 수출액 수입액"", ""C1_OBJ_NM"": ""품목별""}, {""TBL_ID"": ""DT_1R11001_FRM101"", ""ORG_ID"": ""360"", ""ITM_NM_ENG"": ""The amount of export"", ""PRD_SE"": ""A"", ""ITM_NM"": ""수출액"", ""LST_CHN_DE"": ""2025-05-16"", ""ITM_ID"": ""13103112831T1"", ""UNIT_NM"": ""천달러"", ""C1"": ""13102112831A.74184"", ""DT"": ""5998"", ""UNIT_NM_ENG"": ""Thousand Dollar"", ""C1_OBJ_NM_ENG"": ""By SKTC"", ""C1_NM"": ""건조기(농산물용의 것) "", ""PRD_DE"": ""2024"", ""TBL_NM"": ""품목별 수출액 수입액"", ""C1_OBJ_NM"": ""품목별""}], ""response_row_count"": 2, ""unit_valid"": true, ""period_valid"": true, ""available_periods"": [""2023"", ""2024""], ""missing_periods"": [], ""validation_reason"": """", ""api_valid"": true, ""ranking_score"": 347.0, ""final_confidence"": 347.0}",True,True,True,True,True,True,True,347.0,347.0,NEEDS_CONFIRMATION,high-risk claim information is missing,,NONE,,,,,,,,,,,,,,,2
