claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,direction,measurement_role,measurement_usage,period,article_date,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0024-C013,A0024-C013-m2,대출 이자율,재정·조세,-,3.563,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q2,2025-01-02,Q,전분기,,4,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1006,개인사업자의 사업기간별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m2,대출 이자율,재정·조세,-,3.563,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q2,2025-01-02,Q,전분기,,5,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1004,개인사업자의 산업분류별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m3,대출 이자율,재정·조세,-,3.543,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q3,2025-01-02,Q,전분기,,1,176,176,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,대출,lexical,176.0,Y,,,,101,DT_1PB_1001,개인사업자의 대출 총괄,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,개인사업자 대출:전체[11]/item=N/score=18 | 개인사업자 대출:전체[21]/item=N/score=18 | 개인사업자 대출:가계(대출용도별)[12]/item=N/score=12 | 개인사업자 대출:비은행(금융기관별)[15]/item=N/score=12 | 개인사업자 대출:사업자(대출용도별)[13]/item=N/score=12 | 개인사업자 대출:은행(금융기관별)[14]/item=N/score=12 | 개인사업자 대출:중위대출[20]/item=N/score=12 | 개인사업자 대출:평균대출[10]/item=N/score=12,,,,,A,개인사업자 대출,11,전체,17,itm/obj 후보 선택,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m3,대출 이자율,재정·조세,-,3.543,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q3,2025-01-02,Q,전분기,,2,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1008,개인사업자의 대출잔액별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,개인사업자 대출:전체[11]/item=N/score=18 | 개인사업자 대출:전체[21]/item=N/score=18 | 개인사업자 대출:가계(대출용도별)[12]/item=N/score=12 | 개인사업자 대출:비은행(금융기관별)[15]/item=N/score=12 | 개인사업자 대출:사업자(대출용도별)[13]/item=N/score=12 | 개인사업자 대출:은행(금융기관별)[14]/item=N/score=12 | 개인사업자 대출:중위대출[20]/item=N/score=12 | 개인사업자 대출:평균대출[10]/item=N/score=12,,,,,A,개인사업자 대출,11,전체,17,itm/obj 후보 선택,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m3,대출 이자율,재정·조세,-,3.543,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q3,2025-01-02,Q,전분기,,3,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1005,개인사업자의 매출액별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m3,대출 이자율,재정·조세,-,3.543,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q3,2025-01-02,Q,전분기,,4,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1006,개인사업자의 사업기간별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m3,대출 이자율,재정·조세,-,3.543,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q3,2025-01-02,Q,전분기,,5,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1004,개인사업자의 산업분류별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m4,대출 이자율,재정·조세,-,3.302,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q4,2025-01-02,Q,전분기,,1,176,176,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,대출,lexical,176.0,Y,,,,101,DT_1PB_1001,개인사업자의 대출 총괄,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,개인사업자 대출:전체[11]/item=N/score=18 | 개인사업자 대출:전체[21]/item=N/score=18 | 개인사업자 대출:가계(대출용도별)[12]/item=N/score=12 | 개인사업자 대출:비은행(금융기관별)[15]/item=N/score=12 | 개인사업자 대출:사업자(대출용도별)[13]/item=N/score=12 | 개인사업자 대출:은행(금융기관별)[14]/item=N/score=12 | 개인사업자 대출:중위대출[20]/item=N/score=12 | 개인사업자 대출:평균대출[10]/item=N/score=12,,,,,A,개인사업자 대출,11,전체,17,itm/obj 후보 선택,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m4,대출 이자율,재정·조세,-,3.302,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q4,2025-01-02,Q,전분기,,2,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1008,개인사업자의 대출잔액별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,개인사업자 대출:전체[11]/item=N/score=18 | 개인사업자 대출:전체[21]/item=N/score=18 | 개인사업자 대출:가계(대출용도별)[12]/item=N/score=12 | 개인사업자 대출:비은행(금융기관별)[15]/item=N/score=12 | 개인사업자 대출:사업자(대출용도별)[13]/item=N/score=12 | 개인사업자 대출:은행(금융기관별)[14]/item=N/score=12 | 개인사업자 대출:중위대출[20]/item=N/score=12 | 개인사업자 대출:평균대출[10]/item=N/score=12,,,,,A,개인사업자 대출,11,전체,17,itm/obj 후보 선택,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m4,대출 이자율,재정·조세,-,3.302,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q4,2025-01-02,Q,전분기,,3,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1005,개인사업자의 매출액별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m4,대출 이자율,재정·조세,-,3.302,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q4,2025-01-02,Q,전분기,,4,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1006,개인사업자의 사업기간별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0024-C013,A0024-C013-m4,대출 이자율,재정·조세,-,3.302,%,%,rate,,,수준값,감소,이전값,KOSIS_VALUE,2024Q4,2025-01-02,Q,전분기,,5,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,대출,lexical,176.0,Y,,,,101,DT_1PB_1004,개인사업자의 산업분류별 대출,2012008,일자리행정통계 > 개인사업자 부채편 > 대출,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다."
A0029-C004,A0029-C004-m1,완성차 판매량,소매·소비,자동차,7947170,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,1,352,352,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"자동차,차량,서비스",lexical,352.0,Y,,,,164,DT_164004_2024152,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",2022035,지능정보사회이용자패널조사 > 2024년 > 지능정보화 시대 이용자보호,구분별:전체[001]/item=N/score=2,,,,,A,구분별,001,전체,7,itm/obj 후보 선택,,,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다."
A0029-C004,A0029-C004-m1,완성차 판매량,소매·소비,자동차,7947170,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,2,352,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,차량,서비스",lexical,352.0,Y,,,,164,DT_164004_2023155,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",2022035,지능정보사회이용자패널조사 > 2023년 > 지능정보화 시대 이용자보호,구분별:전체[001]/item=N/score=2,,,,,A,구분별,001,전체,7,itm/obj 후보 선택,,,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다."
A0029-C004,A0029-C004-m1,완성차 판매량,소매·소비,자동차,7947170,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,3,334,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,서비스",lexical,334.0,Y,,,,164,DT_164004_2024050,지능정보 서비스 상용화_무인 자율주행자동차로 목적지까지 이동한다,2022035,지능정보사회이용자패널조사 > 2024년 > 지능정보기술·서비스의 이용 현황 및 지능정보화 환경 평가,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다."
A0029-C004,A0029-C004-m1,완성차 판매량,소매·소비,자동차,7947170,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,4,334,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,서비스",lexical,334.0,Y,,,,164,DT_164004_2023050,지능정보 서비스 상용화_무인 자율주행자동차로 목적지까지 이동한다,2022035,지능정보사회이용자패널조사 > 2023년 > 지능정보기술·서비스의 이용 현황 및 지능정보화 환경 평가,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다."
A0029-C004,A0029-C004-m1,완성차 판매량,소매·소비,자동차,7947170,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,5,44,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,소매,판매",lexical,44.0,Y,,,,101,DT_2KI2048,"[자동차판매,소매,음식주점]산업세세분류별 배달(택배) 판매여부 현황",2010012,경제총조사 > 등록기반 > 10차 개정 > 2020년 > 특성편 > 기타(광업 및 제조업 이외),meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다."
A0029-C009,A0029-C009-m1,완성차 해외 판매량 증감률,소매·소비,완성차,0.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,1,182,182,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"해외,서비스",lexical,182.0,Y,,,,430,DT_430001_04_002,전시 서비스 사업자의 해외 협력 사업 진행 여부,2016059,전시산업통계조사 > 전시 서비스 사업자 현황,항목:전시 서비스 사업자의 해외 협력 사업 진행 여부[T01]/item=Y/score=18,,,,,JGH,특성별,01,전체,7,itm/obj 후보 선택,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m1,완성차 해외 판매량 증감률,소매·소비,완성차,0.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,2,182,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"해외,서비스",lexical,182.0,Y,,,,430,DT_430001_04_002_001,전시 서비스 사업자의 해외 협력 사업 진행 형태,2016059,전시산업통계조사 > 전시 서비스 사업자 현황,사업진행형태별:해외 서비스사업자와의 합작투자[T003]/item=N/score=18 | 사업진행형태별:해외 서비스사업자의 단독 투자[T002]/item=N/score=18 | 항목:전시 서비스 사업자의 해외 협력 사업 진행 형태[T01]/item=Y/score=18 | 사업진행형태별:경영서비스 계약[T005]/item=N/score=6,,,,,B01,사업진행형태별,T003,해외 서비스사업자와의 합작투자,12,itm/obj 후보 선택,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m1,완성차 해외 판매량 증감률,소매·소비,완성차,0.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,3,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"서비스,국내,해외",lexical,168.0,Y,,,,127,DT_127017_A075,국내 블록체인 활성화를 위해 필요한 정부지원 - 서비스 관련 규제 개선 및 완화,2020024,블록체인산업실태조사 > 해외진출 및 정부정책 부문,항목:국내 블록체인 활성화를 위해 필요한 정부지원 - 서비스 관련 규제 개선 및 완화[T001]/item=Y/score=8 | 특성별:블록체인 기반  정보서비스업[A505]/item=N/score=6 | 특성별:블록체인 기반  프로그래밍 시스템  통합 및 관리 서비스업[A504]/item=N/score=6 | 특성별:블록체인 컨설팅 및 교육 서비스업[A507]/item=N/score=6,,,,,GUBUN,특성별,A10,전체,7,itm/obj 후보 선택,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m1,완성차 해외 판매량 증감률,소매·소비,완성차,0.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,4,164,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"서비스,해외",lexical,164.0,Y,,,,142,DT_V25_A048,주력제품 및 서비스 개수,1999037,"벤처기업정밀실태조사 > 2024년 > 마케팅, 해외 수출 현황",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m1,완성차 해외 판매량 증감률,소매·소비,완성차,0.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,5,164,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"서비스,해외",lexical,164.0,Y,,,,142,DT_V24_G001,주력제품 및 서비스 개수,1999037,"벤처기업정밀실태조사 > 2023년 > 마케팅, 해외 진출 현황",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m2,완성차 국내 판매량 증감률,소매·소비,완성차,7.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,1,182,178,REVIEW,AMBIGUOUS_TABLE,"1·2위 점수 차이 부족: margin=4, required=18","국내,서비스",lexical,182.0,Y,,,,468,DT_468001_B028,아동복지 정책 및 서비스 경험 여부_국내입양 사후서비스,2023022,지원·보호아동및자립준비청년패널조사 > 양육자 > 서비스 경험,meta_index 없음 또는 코드명 매칭 없음,T001,비율,,30,A,특성별,A01,전체,7,itm/obj 후보 선택,direct,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m2,완성차 국내 판매량 증감률,소매·소비,완성차,7.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,2,178,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"국내,서비스,해외",lexical,178.0,Y,,,,127,DT_127017_A075,국내 블록체인 활성화를 위해 필요한 정부지원 - 서비스 관련 규제 개선 및 완화,2020024,블록체인산업실태조사 > 해외진출 및 정부정책 부문,항목:국내 블록체인 활성화를 위해 필요한 정부지원 - 서비스 관련 규제 개선 및 완화[T001]/item=Y/score=18 | 특성별:블록체인 기반  정보서비스업[A505]/item=N/score=6 | 특성별:블록체인 기반  프로그래밍 시스템  통합 및 관리 서비스업[A504]/item=N/score=6 | 특성별:블록체인 컨설팅 및 교육 서비스업[A507]/item=N/score=6,,,,,GUBUN,특성별,A10,전체,7,itm/obj 후보 선택,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m2,완성차 국내 판매량 증감률,소매·소비,완성차,7.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,3,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"국내,서비스",lexical,176.0,Y,,,,329,DT_329004_013,국내 기술·서비스 수준,2018058,전자문서산업실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m2,완성차 국내 판매량 증감률,소매·소비,완성차,7.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,4,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"국내,서비스",lexical,176.0,Y,,,,468,DT_468001_B051,아동정책 만족여부_국내입양 사후 서비스,2023022,지원·보호아동및자립준비청년패널조사 > 양육자 > 아동정책 만족 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C009,A0029-C009-m2,완성차 국내 판매량 증감률,소매·소비,완성차,7.5,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년동기,,5,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"국내,서비스",lexical,176.0,Y,,,,358,DT_358004_006,"의료기기 부문 국내 매출액 대비 유지보수 부품 및 서비스, 수입상품 매출액",2021024,바이오헬스산업실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다."
A0029-C010,A0029-C010-m2,전기차 판매량,소매·소비,자동차,27.7,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년,,1,352,352,REVIEW,CODESET_REQUIRED,자동차 집계용 OBJ 코드셋이 필요함,"자동차,차량,서비스",lexical,352.0,Y,,,,164,DT_164004_2024152,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",2022035,지능정보사회이용자패널조사 > 2024년 > 지능정보화 시대 이용자보호,meta_index 없음 또는 코드명 매칭 없음,T006,매우 받아들일 수 있다,%,30,A,구분별,001,전체,7,itm/obj 후보 선택,direct,,작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.
A0029-C010,A0029-C010-m2,전기차 판매량,소매·소비,자동차,27.7,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년,,2,352,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,차량,서비스",lexical,352.0,Y,,,,164,DT_164004_2023155,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",2022035,지능정보사회이용자패널조사 > 2023년 > 지능정보화 시대 이용자보호,meta_index 없음 또는 코드명 매칭 없음,T003,받아들일 수 없다,%,30,A,구분별,001,전체,7,itm/obj 후보 선택,direct,,작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.
A0029-C010,A0029-C010-m2,전기차 판매량,소매·소비,자동차,27.7,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년,,3,334,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,서비스",lexical,334.0,Y,,,,164,DT_164004_2024050,지능정보 서비스 상용화_무인 자율주행자동차로 목적지까지 이동한다,2022035,지능정보사회이용자패널조사 > 2024년 > 지능정보기술·서비스의 이용 현황 및 지능정보화 환경 평가,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.
A0029-C010,A0029-C010-m2,전기차 판매량,소매·소비,자동차,27.7,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년,,4,334,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,서비스",lexical,334.0,Y,,,,164,DT_164004_2023050,지능정보 서비스 상용화_무인 자율주행자동차로 목적지까지 이동한다,2022035,지능정보사회이용자패널조사 > 2023년 > 지능정보기술·서비스의 이용 현황 및 지능정보화 환경 평가,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.
A0029-C010,A0029-C010-m2,전기차 판매량,소매·소비,자동차,27.7,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2024,2025-01-03,Y,전년,,5,44,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,소매,판매",lexical,44.0,Y,,,,101,DT_2KI2048,"[자동차판매,소매,음식주점]산업세세분류별 배달(택배) 판매여부 현황",2010012,경제총조사 > 등록기반 > 10차 개정 > 2020년 > 특성편 > 기타(광업 및 제조업 이외),meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.
A0029-C011,A0029-C011-m1,자동차 판매량,소매·소비,완성차,9457,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,1,357,352,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"자동차,차량,서비스,2023년",lexical,357.0,Y,,,,164,DT_164004_2023155,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",2022035,지능정보사회이용자패널조사 > 2023년 > 지능정보화 시대 이용자보호,meta_index 없음 또는 코드명 매칭 없음,,,,,A,구분별,001,전체,7,itm/obj 후보 선택,,,기아는 작년 국내외에서 308만 9457대를 팔아 최고 판매 실적을 올린 2023년(308만7384대) 기록을 소폭 웃돌았다.
A0029-C011,A0029-C011-m1,자동차 판매량,소매·소비,완성차,9457,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,2,352,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,차량,서비스",lexical,352.0,Y,,,,164,DT_164004_2024152,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",2022035,지능정보사회이용자패널조사 > 2024년 > 지능정보화 시대 이용자보호,meta_index 없음 또는 코드명 매칭 없음,,,,,A,구분별,001,전체,7,itm/obj 후보 선택,,,기아는 작년 국내외에서 308만 9457대를 팔아 최고 판매 실적을 올린 2023년(308만7384대) 기록을 소폭 웃돌았다.
A0029-C011,A0029-C011-m1,자동차 판매량,소매·소비,완성차,9457,대,대,count,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-03,Y,전년,,3,339,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자동차,서비스,2023년",lexical,339.0,Y,,,,164,DT_164004_2023050,지능정보 서비스 상용화_무인 자율주행자동차로 목적지까지 이동한다,2022035,지능정보사회이용자패널조사 > 2023년 > 지능정보기술·서비스의 이용 현황 및 지능정보화 환경 평가,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,기아는 작년 국내외에서 308만 9457대를 팔아 최고 판매 실적을 올린 2023년(308만7384대) 기록을 소폭 웃돌았다.
