claim_id,claim_measurement_id,claim_text,date,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,in_ready,cand_tbl_ids,gold_verifiable,gold_measurement_correct,gold_org_id,gold_tbl_id,gold_obj_l1,gold_itm_id,gold_verdict,gold_actual_value
A1545-C010,A1545-C010-m2,하지만 개별 종목으로 살펴보면 조사 대상 2761개 종목 중 1571곳(56.9%)이 시총이 하락했다.,2025-04-29,56.9%,KOSIS_VALUE,개별기업,hcx,증감률,시총 하락 비율,-,56.9,%,2025Q1,Q,N,,,,,,,,,
A1537-C006,A1537-C006-m1,"미국·영국·독일·프랑스·일본 등 주요 5국이 1인당 GDP 3만달러에서 4만달러까지 진입하는 데 평균 6년이 걸렸던 것을 감안하면, 성장 속도가 뚜렷하게 뒤진다.",2025-04-29,3만달러,KOSIS_VALUE,해외통계·정책,hcx,현재값,1인당 GDP,-,30000,달러,2027,Y,N,,,,,,,,,
A1537-C006,A1537-C006-m2,"미국·영국·독일·프랑스·일본 등 주요 5국이 1인당 GDP 3만달러에서 4만달러까지 진입하는 데 평균 6년이 걸렸던 것을 감안하면, 성장 속도가 뚜렷하게 뒤진다.",2025-04-29,4만달러,KOSIS_VALUE,해외통계·정책,hcx,목표값,1인당 GDP,-,40000,달러,2027,Y,N,,,,,,,,,
A1537-C006,A1537-C006-m3,"미국·영국·독일·프랑스·일본 등 주요 5국이 1인당 GDP 3만달러에서 4만달러까지 진입하는 데 평균 6년이 걸렸던 것을 감안하면, 성장 속도가 뚜렷하게 뒤진다.",2025-04-29,6년,CONTEXT,해외통계·정책,claim_fallback,참고값,성장 소요 기간,-,6,년,2027,Y,N,,,,,,,,,
A2666-C005,A2666-C005-m1,토지거래허가구역(서울 전역 및 경기 12개 지역 포함) 내 주택 보유자는 총 20명(74%)에 달했다.,2025-10-29,12개,KOSIS_VALUE,국내공식통계,hcx,현재값,토지거래허가구역 내 포함된 지역 수,-,12,개,-,-,N,,,,,,,,,
A2666-C005,A2666-C005-m2,토지거래허가구역(서울 전역 및 경기 12개 지역 포함) 내 주택 보유자는 총 20명(74%)에 달했다.,2025-10-29,20명,KOSIS_VALUE,국내공식통계,hcx,현재값,토지거래허가구역 내 주택 보유자 수,-,20,명,-,-,N,,,,,,,,,
A2666-C005,A2666-C005-m3,토지거래허가구역(서울 전역 및 경기 12개 지역 포함) 내 주택 보유자는 총 20명(74%)에 달했다.,2025-10-29,74%,KOSIS_VALUE,국내공식통계,hcx,현재값,토지거래허가구역 내 주택 보유자 비율,-,74,%,-,-,N,,,,,,,,,
A2667-C004,A2667-C004-m1,"집계 대상은 2024년 11월 1일 기준, 3개월을 초과해 국내에 장기 거주한 외국인 주민의 수다.",2025-10-30,3개월,CONDITION,국내공식통계,hcx,참고값,장기 거주 기준,-,3,개월,2024,Y,N,,,,,,,,,
A0855-C004,A0855-C004-m1,"작년 1월 30억5000만달러와 비슷한 수준이지만, 전달 123억7000만달러와 비교하면 4분의 1 수준으로 줄었다.",2025-03-07,30억5000만달러,KOSIS_VALUE,국내공식통계,hcx,이전값,경상수지,-,3050000000,달러,2024-01,M,N,,,,,,,,,
A0855-C004,A0855-C004-m2,"작년 1월 30억5000만달러와 비슷한 수준이지만, 전달 123억7000만달러와 비교하면 4분의 1 수준으로 줄었다.",2025-03-07,123억7000만달러,KOSIS_VALUE,국내공식통계,hcx,이전값,상품수지,-,12370000000,달러,2024-12,M,N,,,,,,,,,
A0026-C004,A0026-C004-m1,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다.",2025-01-02,1472.5원,KOSIS_VALUE,해외통계·정책,hcx,현재값,달러 대비 원화 환율,-,1472.5,원,202501,M,N,,,,,,,,,
A0815-C009,A0815-C009-m1,소비 추이를 보여주는 지표인 소매판매도 전월보다 0.6% 감소했다.,2025-03-04,0.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,소매판매 증감률,-,0.6,%,-,-,N,,,,,,,,,
A1350-C004,A1350-C004-m1,"13일 한국석유공사 유가 정보 시스템 ‘오피넷’에 따르면, 4월 둘째 주(6~10일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1658.6원으로 일주일 전보다 6.5원 내렸다.",2025-04-14,리터(L)당 1658.6원,KOSIS_VALUE,국내공식통계,hcx,현재값,휘발유 평균 판매가,-,1658.6,원,-,-,N,,,,,,,,,
A1350-C004,A1350-C004-m2,"13일 한국석유공사 유가 정보 시스템 ‘오피넷’에 따르면, 4월 둘째 주(6~10일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1658.6원으로 일주일 전보다 6.5원 내렸다.",2025-04-14,6.5원,KOSIS_VALUE,국내공식통계,hcx,증감값,휘발유 평균 판매가 변화,-,6.5,원,-,-,N,,,,,,,,,
A1763-C005,A1763-C005-m1,금융위 관계자는 “2001년 이후 1인당 GDP(국내총생산)가 1547만원에서 4926만원으로 증가한 점 등을 고려했다”고 했다.,2025-05-16,1547만원,KOSIS_VALUE,국내공식통계,hcx,이전값,1인당 GDP,-,15470000,원,2001,Y,N,,,,,,,,,
A1763-C005,A1763-C005-m2,금융위 관계자는 “2001년 이후 1인당 GDP(국내총생산)가 1547만원에서 4926만원으로 증가한 점 등을 고려했다”고 했다.,2025-05-16,4926만원,KOSIS_VALUE,국내공식통계,hcx,현재값,1인당 GDP,-,49260000,원,-,-,N,,,,,,,,,
A2146-C011,A2146-C011-m1,하루 평균 증가액(500억원)이 5월(265억원)의 거의 두 배에 이른다.,2025-06-15,하루 평균 증가액(500억원),KOSIS_VALUE,국내공식통계,hcx,현재값,신용대출 증가액,-,50000000000,원,-,-,N,,,,,,,,,
A2146-C011,A2146-C011-m2,하루 평균 증가액(500억원)이 5월(265억원)의 거의 두 배에 이른다.,2025-06-15,5월(265억원),KOSIS_VALUE,국내공식통계,hcx,이전값,신용대출 증가액,-,26500000000,원,-,-,N,,,,,,,,,
A1717-C002,A1717-C002-m1,같은 기간 전체 수출도 23.8% 줄었다.,2025-05-13,23.8%,KOSIS_VALUE,국내공식통계,hcx,증감률,수출 증감률,-,23.8,%,-,-,N,,,,,,,,,
A2436-C003,A2436-C003-m1,소득 하위 90% 국민들은 9월 22일~10월 31일 추가로 10만원을 받는다.,2025-07-07,90%,KOSIS_VALUE,국내공식통계,hcx,현재값,소득 하위 비율,-,90,%,-,-,N,,,,,,,,,
A2436-C003,A2436-C003-m2,소득 하위 90% 국민들은 9월 22일~10월 31일 추가로 10만원을 받는다.,2025-07-07,10만원,KOSIS_VALUE,국내공식통계,hcx,현재값,지원금 액수,-,100000,원,-,-,N,,,,,,,,,
A1379-C001,A1379-C001-m1,GM(제너럴모터스) 한국 사업장이 올해 국내에서 작년보다 2만1000대를 더 생산하기로 했다.,2025-04-17,2만1000대,KOSIS_VALUE,개별기업,hcx,현재값,차량 생산량,자동차,21000,대,2025H2,H,N,,,,,,,,,
A0562-C002,A0562-C002-m1,13일 한은 경제통계시스템에 따르면 한은이 금을 사들인 건 12년 전이다.,2025-02-13,12년,CONTEXT,국내공식통계,claim_fallback,참고값,한국은행의 금 구매 주기,-,12,년,2025,Y,N,,,,,,,,,
A0802-C041,A0802-C041-m1,세계경제포럼(WEF)이 발표한 성 격차 보고서에 따르면 베트남은 72위로 한국(105위)보다 33계단이나 위에 있거든요.,2025-03-03,72위,KOSIS_VALUE,해외통계·정책,hcx,현재값,성 격차 지수,-,72,위,-,-,N,,,,,,,,,
A0802-C041,A0802-C041-m2,세계경제포럼(WEF)이 발표한 성 격차 보고서에 따르면 베트남은 72위로 한국(105위)보다 33계단이나 위에 있거든요.,2025-03-03,105위,KOSIS_VALUE,해외통계·정책,hcx,현재값,성 격차 지수,-,105,위,-,-,N,,,,,,,,,
A0565-C027,A0565-C027-m1,"특히 10원 동전은 방치 비율이 90%에 달해, 10개 중 9개는 집에 묵혀둔다.",2025-02-13,10원,KOSIS_VALUE,국내공식통계,hcx,현재값,동전 종류,-,10,원,-,-,N,,,,,,,,,
A0565-C027,A0565-C027-m2,"특히 10원 동전은 방치 비율이 90%에 달해, 10개 중 9개는 집에 묵혀둔다.",2025-02-13,90%,KOSIS_VALUE,국내공식통계,hcx,현재값,방치 비율,10원 동전,90,%,-,-,N,,,,,,,,,
A0565-C027,A0565-C027-m3,"특히 10원 동전은 방치 비율이 90%에 달해, 10개 중 9개는 집에 묵혀둔다.",2025-02-13,10개,KOSIS_VALUE,국내공식통계,hcx,현재값,총 동전 수,10원 동전,10,개,-,-,N,,,,,,,,,
A0565-C027,A0565-C027-m4,"특히 10원 동전은 방치 비율이 90%에 달해, 10개 중 9개는 집에 묵혀둔다.",2025-02-13,9개,KOSIS_VALUE,국내공식통계,hcx,현재값,방치된 동전 수,10원 동전,9,개,-,-,N,,,,,,,,,
A0605-C014,A0605-C014-m1,KB국민·신한·우리은행의 지난 13일 기준 골드뱅킹 잔액은 총 8969억원으로 집계돼 사상 최대를 기록했다.,2025-02-16,8969억원,KOSIS_VALUE,국내공식통계,hcx,현재값,골드뱅킹 잔액,-,896900000000,원,-,-,N,,,,,,,,,
A2031-C011,A2031-C011-m1,"◇20대 결제액, 방문자 증가율 가장 높아 6일 BC카드 신금융연구소가 이러한 흐름에 맞춰 종로5가 소재 약국들의 카드 결제 데이터를 분석한 결과, 실제로 20대들의 결제 금액 증가세가 다른 연령대보다 월등히 높았다.",2025-06-06,20대,KOSIS_VALUE,국내공식통계,hcx,현재값,방문자 수 증가율,-,20,대,-,-,N,,,,,,,,,
A1982-C012,A1982-C012-m1,"해킹 사고가 발표된 4월 22일 이후 5월 31일까지 SKT에서 KT, LG유플러스로 이탈한 가입자는 순감 기준 42만3260명에 달한다.",2025-06-02,42만3260명,KOSIS_VALUE,개별기업,hcx,현재값,가입자 순감,-,423260,명,-,-,N,,,,,,,,,
A0308-C003,A0308-C003-m1,"성장률이 3개 분기 연속으로 0.1% 이하를 기록한 것은 외환 위기 직격탄을 맞은 1997년 4분기(-0.6%), 1998년 1분기(-6.7%), 2분기(-0.8%) 이후 26년 만에 처음이다.",2025-01-24,0.1%,CONDITION,국내공식통계,hcx,현재값,경제성장률,-,0.1,%,2024Q4,Q,N,,,,,,,,,
A0308-C003,A0308-C003-m2,"성장률이 3개 분기 연속으로 0.1% 이하를 기록한 것은 외환 위기 직격탄을 맞은 1997년 4분기(-0.6%), 1998년 1분기(-6.7%), 2분기(-0.8%) 이후 26년 만에 처음이다.",2025-01-24,0.6%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,0.6,%,1997,Y,Y,,,,,,,,,
A0308-C003,A0308-C003-m3,"성장률이 3개 분기 연속으로 0.1% 이하를 기록한 것은 외환 위기 직격탄을 맞은 1997년 4분기(-0.6%), 1998년 1분기(-6.7%), 2분기(-0.8%) 이후 26년 만에 처음이다.",2025-01-24,6.7%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,6.7,%,1998,Y,Y,,,,,,,,,
A0308-C003,A0308-C003-m4,"성장률이 3개 분기 연속으로 0.1% 이하를 기록한 것은 외환 위기 직격탄을 맞은 1997년 4분기(-0.6%), 1998년 1분기(-6.7%), 2분기(-0.8%) 이후 26년 만에 처음이다.",2025-01-24,0.8%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,0.8,%,1998Q2,Q,Y,,,,,,,,,
A0308-C003,A0308-C003-m5,"성장률이 3개 분기 연속으로 0.1% 이하를 기록한 것은 외환 위기 직격탄을 맞은 1997년 4분기(-0.6%), 1998년 1분기(-6.7%), 2분기(-0.8%) 이후 26년 만에 처음이다.",2025-01-24,3개,KOSIS_VALUE,국내공식통계,hcx,참고값,분기 수,-,3,개,2024Q4,Q,N,,,,,,,,,
A0308-C003,A0308-C003-m6,"성장률이 3개 분기 연속으로 0.1% 이하를 기록한 것은 외환 위기 직격탄을 맞은 1997년 4분기(-0.6%), 1998년 1분기(-6.7%), 2분기(-0.8%) 이후 26년 만에 처음이다.",2025-01-24,26년,CONTEXT,국내공식통계,claim_fallback,참고값,기간,-,26,년,2024Q4,Q,N,,,,,,,,,
A0815-C014,A0815-C014-m1,건축(-4.1%)과 토목(-5.2%)에서 공사 실적이 모두 줄었다.,2025-03-04,4.1%,KOSIS_VALUE,국내공식통계,hcx,증감률,건축 실적 증감률,-,4.1,%,-,-,N,,,,,,,,,
A0815-C014,A0815-C014-m2,건축(-4.1%)과 토목(-5.2%)에서 공사 실적이 모두 줄었다.,2025-03-04,5.2%,KOSIS_VALUE,국내공식통계,hcx,증감률,토목 실적 증감률,-,5.2,%,-,-,N,,,,,,,,,
A0354-C009,A0354-C009-m1,이 중 약 절반인 1700만 명이 고령 인구가 된다.,2025-01-28,1700만 명,KOSIS_VALUE,국내공식통계,hcx,현재값,고령 인구,-,17000000,명,2025,Y,Y,,,,,,,,,
A0698-C034,A0698-C034-m1,2023년과 지난해 상장폐지 기업 수는 27곳이었다.,2025-02-23,27곳,KOSIS_VALUE,국내공식통계,hcx,현재값,상장폐지 기업 수,-,27,곳,2023,Y,Y,,,,,,,,,
A1526-C006,A1526-C006-m1,"하지만 지난 1분기까지 4개 분기 연속 성장률이 0.1%를 밑돌자, 경기 부양에 추가 재정을 투입할 수 있다고 공식화한 것이다.",2025-04-28,4개,KOSIS_VALUE,전망·목표,hcx,현재값,분기기수,-,4,개,-,-,N,,,,,,,,,
A1526-C006,A1526-C006-m2,"하지만 지난 1분기까지 4개 분기 연속 성장률이 0.1%를 밑돌자, 경기 부양에 추가 재정을 투입할 수 있다고 공식화한 것이다.",2025-04-28,0.1%,KOSIS_VALUE,전망·목표,hcx,현재값,성장률,-,0.1,%,-,-,N,,,,,,,,,
A1730-C001,A1730-C001-m1,한국의 가계 부채는 매년 빠르게 증가해 작년 말 1900조원을 넘었다.,2025-05-14,1900조원,KOSIS_VALUE,국내공식통계,hcx,현재값,가계 부채,-,1900000000000000,원,2024,Y,Y,,,,,,,,,
A2291-C005,A2291-C005-m1,이런 증가율은 4월 기준으로는 1991년(8.7%) 이후 34년 만에 가장 높았다.,2025-06-26,8.7%,KOSIS_VALUE,국내공식통계,hcx,증감률,출생아 수,-,8.7,%,1991,Y,Y,,,,,,,,,
A2291-C005,A2291-C005-m2,이런 증가율은 4월 기준으로는 1991년(8.7%) 이후 34년 만에 가장 높았다.,2025-06-26,34년,CONTEXT,국내공식통계,hcx,참고값,출생아 수 증감률 기록,-,34,년,1991,Y,N,,,,,,,,,
A0905-C033,A0905-C033-m1,"2014년만 해도 미 국채의 49%를 외국인이 갖고 있었는데, 작년엔 이 비율이 34%로 뚝 떨어졌다.",2025-03-11,34%,KOSIS_VALUE,해외통계·정책,hcx,현재값,외국인의 미 국채 보유 비율,-,34,%,2024,Y,N,,,,,,,,,
A0905-C033,A0905-C033-m2,"2014년만 해도 미 국채의 49%를 외국인이 갖고 있었는데, 작년엔 이 비율이 34%로 뚝 떨어졌다.",2025-03-11,49%,KOSIS_VALUE,해외통계·정책,hcx,이전값,외국인의 미 국채 보유 비율,-,49,%,2014,Y,N,,,,,,,,,
A1313-C027,A1313-C027-m1,반대로 독일 국채 10년물의 가치는 3.3% 올랐다.,2025-04-12,10년,CONTEXT,해외통계·정책,claim_fallback,참고값,국채 만기,-,10,년,202504,M,N,,,,,,,,,
A1313-C027,A1313-C027-m2,반대로 독일 국채 10년물의 가치는 3.3% 올랐다.,2025-04-12,3.3%,KOSIS_VALUE,해외통계·정책,hcx,증감률,독일 국채 10년물 가치,-,3.3,%,-,-,N,,,,,,,,,
A1989-C014,A1989-C014-m1,"이르면 이달 미국 시장에 있는 재고가 소진되고, 관세 여파로 해외에서 판매하는 자동차의 가격이 종전보다 오를 경우 판매 증가세가 꺾일 수 있다는 전망이 많다.",2025-06-03,판매 증가세,KOSIS_VALUE,전망·목표,hcx,현재값,자동차 판매량,완성차,1,%,-,-,N,,,,,,,,,
A0958-C005,A0958-C005-m1,경유의 경우 평균 판매 가격은 전주 대비 16.6원 낮은 1565.3원을 기록했다.,2025-03-15,16.6원,KOSIS_VALUE,국내공식통계,hcx,현재값,경유 평균 판매 가격 증감폭,-,16.6,원,-,-,N,,,,,,,,,
A0958-C005,A0958-C005-m2,경유의 경우 평균 판매 가격은 전주 대비 16.6원 낮은 1565.3원을 기록했다.,2025-03-15,1565.3원,KOSIS_VALUE,국내공식통계,hcx,현재값,경유 평균 판매 가격,-,1565.3,원,-,-,N,,,,,,,,,
A0108-C008,A0108-C008-m1,현대차는 오는 2029년까지 미국 내 온라인 판매 비율을 30%까지 늘린다는 방침이다.,2025-01-09,30%,KOSIS_VALUE,개별기업,hcx,목표값,온라인 판매 비율,자동차,30,%,2029,Y,N,,,,,,,,,
A0075-C009,A0075-C009-m1,금액 기준으로는 주식 재산 1위인 이재용 삼성전자 회장의 평가액이 14조8673억원에서 11조9099억원으로 2조9574억원 줄어 감소 폭이 가장 컸다.,2025-01-06,1위,KOSIS_VALUE,개별기업,hcx,현재값,주식 재산 순위기준,이재용,1,위,202501,M,N,,,,,,,,,
A0075-C009,A0075-C009-m2,금액 기준으로는 주식 재산 1위인 이재용 삼성전자 회장의 평가액이 14조8673억원에서 11조9099억원으로 2조9574억원 줄어 감소 폭이 가장 컸다.,2025-01-06,14조8673억원,KOSIS_VALUE,개별기업,hcx,이전값,주식 재산 평가액,이재용,14867300000000,원,202401,M,N,,,,,,,,,
A0075-C009,A0075-C009-m3,금액 기준으로는 주식 재산 1위인 이재용 삼성전자 회장의 평가액이 14조8673억원에서 11조9099억원으로 2조9574억원 줄어 감소 폭이 가장 컸다.,2025-01-06,11조9099억원,KOSIS_VALUE,개별기업,hcx,현재값,주식 재산 평가액,이재용,11909900000000,원,202501,M,N,,,,,,,,,
A0075-C009,A0075-C009-m4,금액 기준으로는 주식 재산 1위인 이재용 삼성전자 회장의 평가액이 14조8673억원에서 11조9099억원으로 2조9574억원 줄어 감소 폭이 가장 컸다.,2025-01-06,2조9574억원,KOSIS_VALUE,개별기업,hcx,증감값,주식 재산 평가액 변화,이재용,2957400000000,원,202501,M,N,,,,,,,,,
A0698-C033,A0698-C033-m1,20일 기준으로 약 2개월여 만에 10개 상장사의 상장폐지가 확정됐다.,2025-02-23,10개,KOSIS_VALUE,국내공식통계,hcx,현재값,상장폐지 확정 기업 수,-,10,개,2025-02,M,Y,,,,,,,,,
A0698-C033,A0698-C033-m2,20일 기준으로 약 2개월여 만에 10개 상장사의 상장폐지가 확정됐다.,2025-02-23,2개월,CONDITION,국내공식통계,hcx,참고값,기간,-,2,개월,2025-02,M,N,,,,,,,,,
A0547-C008,A0547-C008-m1,미 중앙은행인 연방준비제도(연준)는 물가상승률이 2.4~2.7%였던 지난해 하반기 3차례 연속 금리를 인하했다.,2025-02-12,2.4%,KOSIS_VALUE,해외통계·정책,hcx,증감률,물가상승률,-,2.4,%,2024Q4,Q,N,,,,,,,,,
A0547-C008,A0547-C008-m2,미 중앙은행인 연방준비제도(연준)는 물가상승률이 2.4~2.7%였던 지난해 하반기 3차례 연속 금리를 인하했다.,2025-02-12,2.7%,KOSIS_VALUE,해외통계·정책,hcx,증감률,물가상승률,-,2.7,%,2024Q4,Q,N,,,,,,,,,
A0299-C022,A0299-C022-m1,"20년간 꾸준히 20년물 100만원어치를 사들이면, 20년 후부터 매달 184만원씩 받을 수 있다는 뜻이다.",2025-01-23,20년,CONDITION,개별기업,claim_fallback,참고값,기간,-,20,년,2025,Y,N,,,,,,,,,
A0299-C022,A0299-C022-m2,"20년간 꾸준히 20년물 100만원어치를 사들이면, 20년 후부터 매달 184만원씩 받을 수 있다는 뜻이다.",2025-01-23,100만원,KOSIS_VALUE,개별기업,hcx,현재값,구매금액,-,1000000,원,-,-,N,,,,,,,,,
A0299-C022,A0299-C022-m3,"20년간 꾸준히 20년물 100만원어치를 사들이면, 20년 후부터 매달 184만원씩 받을 수 있다는 뜻이다.",2025-01-23,184만원,KOSIS_VALUE,개별기업,hcx,현재값,수익금,-,1840000,원,-,-,N,,,,,,,,,
A2399-C006,A2399-C006-m1,"이어 경기 3126명, 인천 796명, 충남 300명, 부산 263명 순으로 집계됐다.",2025-07-04,3126명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인 집주인 수,경기,3126,명,-,-,N,,,,,,,,,
A2399-C006,A2399-C006-m2,"이어 경기 3126명, 인천 796명, 충남 300명, 부산 263명 순으로 집계됐다.",2025-07-04,796명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인 집주인 수,인천,796,명,-,-,N,,,,,,,,,
A2399-C006,A2399-C006-m3,"이어 경기 3126명, 인천 796명, 충남 300명, 부산 263명 순으로 집계됐다.",2025-07-04,300명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인 집주인 수,충남,300,명,-,-,N,,,,,,,,,
A2399-C006,A2399-C006-m4,"이어 경기 3126명, 인천 796명, 충남 300명, 부산 263명 순으로 집계됐다.",2025-07-04,263명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인 집주인 수,부산,263,명,-,-,N,,,,,,,,,
A0529-C009,A0529-C009-m1,"KDI는 “지난달 반도체를 포함한 ICT 품목의 일평균 수출은 전년 동월 대비 25% 증가했지만, ICT를 제외한 품목들의 일평균 수출액은 1.7% 감소했다”고 했다.",2025-02-10,25%,KOSIS_VALUE,국내공식통계,hcx,증감률,반도체 포함 ICT 품목 수출 증감률,반도체;ICT,25,%,-,-,N,,,,,,,,,
A0529-C009,A0529-C009-m2,"KDI는 “지난달 반도체를 포함한 ICT 품목의 일평균 수출은 전년 동월 대비 25% 증가했지만, ICT를 제외한 품목들의 일평균 수출액은 1.7% 감소했다”고 했다.",2025-02-10,1.7%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 제외 품목 수출 증감률,반도체;ICT,1.7,%,-,-,N,,,,,,,,,
A2657-C001,A2657-C001-m1,1년간 소득이 전년 대비 늘어 소득 계층이 상승한 우리나라 국민이 전체 5명 중 1명도 안 되는 것으로 나타났다.,2025-10-28,1년,CONDITION,국내공식통계,hcx,참고값,기간,-,1,년,2023,Y,N,,,,,,,,,
A2657-C001,A2657-C001-m2,1년간 소득이 전년 대비 늘어 소득 계층이 상승한 우리나라 국민이 전체 5명 중 1명도 안 되는 것으로 나타났다.,2025-10-28,5명,KOSIS_VALUE,국내공식통계,hcx,현재값,전체 인구 비율,-,5,명,2023,Y,N,,,,,,,,,
A2657-C001,A2657-C001-m3,1년간 소득이 전년 대비 늘어 소득 계층이 상승한 우리나라 국민이 전체 5명 중 1명도 안 되는 것으로 나타났다.,2025-10-28,1명,KOSIS_VALUE,국내공식통계,hcx,현재값,전체 인구 비율,-,1,명,2023,Y,N,,,,,,,,,
A0683-C020,A0683-C020-m1,특히 세대생략증여의 67.1%가 만 12세 이하 초등학생이었다.,2025-02-22,67.1%,CONDITION,여론조사·설문,claim_fallback,참고값,세대생략증여 비율,-,67.1,%,2025,Y,N,,,,,,,,,
A0683-C020,A0683-C020-m2,특히 세대생략증여의 67.1%가 만 12세 이하 초등학생이었다.,2025-02-22,12세,CONDITION,여론조사·설문,claim_fallback,참고값,만 12세 이하 초등학생,-,12,세,2025,Y,N,,,,,,,,,
A1942-C004,A1942-C004-m1,"30일 통계청이 발표한 ‘4월 산업활동동향’에 다르면, 지난달 전(全) 산업 생산지수는 113.5(2020=100)로 전월 대비 0.8% 감소했다.",2025-05-30,0.8%,KOSIS_VALUE,국내공식통계,hcx,증감률,전(全) 산업 생산지수,-,0.8,%,-,-,N,,,,,,,,,
A0829-C013,A0829-C013-m1,트럼프가 이를 두고 “한국의 관세가 미국의 4배”라고 주장했을 것이라는 관측이 나온다.,2025-03-05,4배,KOSIS_VALUE,해외통계·정책,hcx,현재값,관세율,-,4,배,-,-,N,,,,,,,,,
A1025-C009,A1025-C009-m1,"1월 소비자물가는 전년보다 4% 올라, 2년 만의 최고치였다.",2025-03-20,4%,KOSIS_VALUE,국내공식통계,hcx,현재값,소비자물가 상승률,-,4,%,-,-,N,,,,,,,,,
A1025-C009,A1025-C009-m2,"1월 소비자물가는 전년보다 4% 올라, 2년 만의 최고치였다.",2025-03-20,2년 만에 최고치,CONTEXT,국내공식통계,claim_fallback,참고값,소비자물가 상승률,-,2,년,202503,M,N,,,,,,,,,
A1557-C009,A1557-C009-m1,"롯데케미칼, 효성화학, 이수화학, 대한유화, 태광산업, 여천NCC 등 6곳이 3년 연속 이자보상배율 1을 밑돌았다.",2025-04-30,3년,CONTEXT,개별기업,claim_fallback,참고값,기간,석유화학,3,년,2024,Y,N,,,,,,,,,
A1462-C002,A1462-C002-m1,혼인 건수는 지난해 4월부터 11개월 연속으로 증가해 통계 작성 이후 역대 최장 기간 증가세를 보이고 있다.,2025-04-23,11개월,CONDITION,국내공식통계,claim_fallback,참고값,기간,-,11,개월,2025-02,M,N,,,,,,,,,
A2386-C001,A2386-C001-m1,농림축산식품부가 올해 상반기 ‘케이-푸드 플러스(K-Food+)’의 수출액이 지난해 같은 기간보다 7.1% 증가한 66억7000만달러를 기록했다고 3일 밝혔다.,2025-07-03,7.1%,KOSIS_VALUE,국내공식통계,hcx,증감률,수출액 증감률,"농산물, 식품",7.1,%,2025H2,H,Y,,,,,,,,,
A2386-C001,A2386-C001-m2,농림축산식품부가 올해 상반기 ‘케이-푸드 플러스(K-Food+)’의 수출액이 지난해 같은 기간보다 7.1% 증가한 66억7000만달러를 기록했다고 3일 밝혔다.,2025-07-03,66억7000만달러,KOSIS_VALUE,국내공식통계,hcx,현재값,수출액,"농산물, 식품",6670000000,달러,2025H2,H,Y,,,,,,,,,
A0836-C033,A0836-C033-m1,"◇혁신 없이 주저앉은 일본 일본은 1992년 3만달러의 벽을, 2년 뒤인 1994년 4만달러 벽을 허물었다.",2025-03-06,3만달러,KOSIS_VALUE,국내공식통계,hcx,현재값,국민소득,-,30000,달러,1992,-,N,,,,,,,,,
A0836-C033,A0836-C033-m2,"◇혁신 없이 주저앉은 일본 일본은 1992년 3만달러의 벽을, 2년 뒤인 1994년 4만달러 벽을 허물었다.",2025-03-06,4만달러,KOSIS_VALUE,국내공식통계,hcx,현재값,국민소득,-,40000,달러,1994,-,N,,,,,,,,,
A0836-C033,A0836-C033-m3,"◇혁신 없이 주저앉은 일본 일본은 1992년 3만달러의 벽을, 2년 뒤인 1994년 4만달러 벽을 허물었다.",2025-03-06,2년,CONTEXT,국내공식통계,hcx,참고값,기간,-,2,년,1992,Y,N,,,,,,,,,
A2123-C009,A2123-C009-m1,"실제 한국은행에 따르면, 작년 5월 은행의 1년 만기 신규 정기예금 금리 평균은 연 3.61%, 6개월 미만 만기는 연 3.45%로 집계되는 등 대부분 기간에서 만기가 길수록 예금 금리가 높다.",2025-06-13,1년,CONTEXT,국내공식통계,hcx,참고값,만기,-,1,년,2024,Y,N,,,,,,,,,
A2123-C009,A2123-C009-m2,"실제 한국은행에 따르면, 작년 5월 은행의 1년 만기 신규 정기예금 금리 평균은 연 3.61%, 6개월 미만 만기는 연 3.45%로 집계되는 등 대부분 기간에서 만기가 길수록 예금 금리가 높다.",2025-06-13,6개월,CONDITION,국내공식통계,hcx,참고값,만기,-,6,개월,2024,M,N,,,,,,,,,
A2123-C009,A2123-C009-m3,"실제 한국은행에 따르면, 작년 5월 은행의 1년 만기 신규 정기예금 금리 평균은 연 3.61%, 6개월 미만 만기는 연 3.45%로 집계되는 등 대부분 기간에서 만기가 길수록 예금 금리가 높다.",2025-06-13,연 3.61%,CONDITION,국내공식통계,hcx,현재값,1년 만기 신규 정기예금 금리,-,3.61,%,2024,Y,N,,,,,,,,,
