claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status,manual_decision,manual_final_status,manual_mapping_reason,manual_kosis_evidence,manual_checked_at,obj_l2,remap_decision,remap_final_status,remap_reason,remap_kosis_evidence,verification_method,aggregation_rule,remap_checked_at,unavailable_category,unavailable_category_reason
C00583,69,"여름 폭염으로 공급 줄어… 배추 가격 59%, 무 77% 올라",2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/AKAFLQIYCBABRFMMXNI5JKO7EU,"5일 한국농수산식품유통공사(aT)에 따르면, 지난 3일 기준 배추의 평균 소매가격은 한 포기에 5027원으로 1년 전, 평년과 비교해 각각 59%, 42% 올랐다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,"0 지난해 여름 폭염 등의 영향으로 설 성수품인 배추, 무 등의 가격이 1년 전보다 1.5배 이상 비싼 것으로 나타났다.",평년 가격은 2020년부터 작년까지 소매가격 중 최대·최소를 제외한 3년 평균값을 의미한다.,"[5, 3, 5027, 1, 59, 42]","['일', '일', '원', '년', '%', '%']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,42.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,42.0,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C00617,72,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,"대표적인 내수경기 지표인 소매판매액지수는 2024년 3분기 100.6으로 1년 전보다 1.9% 감소했는데, 2022년 2분기(-0.2%) 이래 10개 분기 연속으로 감소세가 이어지는 중이다.",비율·증감률,비율·증감률; 건수·개수; 날짜·시간,True,,최근 우리 경제의 내수 지표는 ‘부진 일변도’ 분위기다.,1995년 관련 통계 작성 이래 최장 기록이다.,"[2024, 3, 1, 1.9, 2022, 2, 0.2, 10]","['년', '분', '년', '%', '년', '분', '%', '개']","['2024', '2022']",['경기'],시도별 소매판매액지수(2020=100)(tblId=DT_1K41018); 재별 및 상품군별 소매판매액지수(2020=100.0)(tblId=DT_1K41012),"orgId=101, tblId=DT_1K41018 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1K41018,31,T2,Q,시도별 소매판매액지수 후보 선택. 지역/상품군 코드 확인 필요 | 업종별 objL2는 총지수(A0) 필요 가능성 있음 | 지역 코드 자동 후보 입력; 업종별 objL2 후보=A0(총지수),,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,-0.2,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1K41018&objL1=31&itmId=T2&prdSe=Q&newEstPrdCnt=1&format=json&startPrdDe=%5B%272024%27%2C+%272022%27%5D&endPrdDe=%5B%272024%27%2C+%272022%27%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,-0.2,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C00649,76,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,"둘을 합해 51.7%로, 지난 2020년(61.1%)과 비교하면 4년 만에 9%포인트 이상 줄었다.",비율·증감률,비율·증감률; 날짜·시간,True,,"5일 산업통상자원부와 한국무역협회에 따르면 작년 1~11월 반도체 수출(1274억달러) 가운데 중국 비율은 33.3%, 홍콩 비율은 18.4%로 나타났다.",업계에서는 홍콩으로 수출하는 반도체의 80~90%가 중국으로 들어가는 것으로 본다.,"[51.7, 2020, 61.1, 4, 9]","['%', '년', '%', '년', '%']",['2020'],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.7763,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 반도체 디바이스,4636651,2020,,,,,,POINT_CHANGE,9.0,4636651.0,actual_value 컬럼 사용 (주의: 증감 계산값이 없어 수준값 자체와 비교 - 부정확할 수 있음),불일치,4636642.0,"claim=9.0, actual=4636651.0, 오차=4636642.000 (허용=0.3)",POINT_CHANGE,9.0,% 숫자 선택,,포인트 변화 claim인데 actual_change_point 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C00807,101,崔 대행 “다음달 중 비상수출대책 수립...100조 무역보험 공급”,2025-01-08,https://www.chosun.com/economy/economy_general/2025/01/08/M6GC4QNEYVG4FBWYYJ6PPLI2RY,"또 “실물 경기 회복을 위한 역대 최대 수준의 정책 금융 248조 원을 상반기 최대 60%까지 신속하게 집행하고, 기업 상장 유지 요건 완화, 상장 폐지 절차 효율화를 포함한 상장 폐지 제도개선 방안을 다음달까지 조속히 마련하겠다”고 했다.",비율·증감률,비율·증감률,True,,"최 대행은 “중소기업 환율안심 프로젝트를 도입해, 고환율로 어려움을 겪는 중소기업에 최대 1조5000억원을 지원하고, 중소기업 AI 확산법 제정도 추진하겠다”고 말했다.",최 대행은 “지금 정책 추진에 가장 중요한 것은 속도와 체감도”라며 “당초 계획보다 한발 더 빠르게 정책을 집행하고 국민들이 가시적인 혜택을 누릴 수 있도록 하겠다”고 말했다.,[60],['%'],[],['경기'],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,H,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,60.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=360&tblId=DT_1R11001_FRM101&objL1=13102112831A.A&itmId=13103112831T1&prdSe=H&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,60.0,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C00914,126,졸업 시즌 맞아 꽃값 오름세,2025-01-10,https://www.chosun.com/economy/economy_general/2025/01/10/JST7XT4YUFDPTGQIYT3D6HUQ7Y,"한국농수산식품유통공사(aT)에 따르면, 지난 8일 기준 양재동 화훼 공판장 경매에서 장미 8송이(맨스필드파크)는 작년보다 112% 오른 평균 2만6482원에 거래됐다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,성수기를 맞아 꽃 수요가 커진 상황에서 기후 변화와 작황 부진으로 꽃 공급은 줄어 가격이 계속 뛰는 것이다.,백합(나리)도 지난 8일 전년보다 61% 오른 평균 6850원에 팔렸다.,"[8, 112, 6482]","['일', '%', '원']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,8.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,6482.0,원 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C01303,182,"올 첫 열흘 동안 수출, 작년보다 3.8% 늘어",2025-01-14,https://www.chosun.com/economy/industry-company/2025/01/14/IPPOGTCXI5BFRB5DIIBS3YJ77I,"유럽연합(-2.5%), 일본(-4.2%)은 반면 수출이 줄었다.",무역지표,무역지표; 비율·증감률,True,,국가별로는 한국의 양대 수출국인 중국(3.4%)과 미국(1.4%)으로의 수출이 모두 증가했다.,한편 지난달까지 15개월 연속 증가세를 이어갔던 월간 수출액은 이번 달 설 연휴로 조업 일수가 줄어들면서 16개월 만에 마이너스로 돌아설 가능성이 있다.,"[2.5, 4.2]","['%', '%']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.JP,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 일본,28307861,2025,29607166,2024,-4.388481491271404,-1299305.0,,CHANGE_RATE,-4.2,-4.388481491271404,actual_change_pct 컬럼 사용(전기대비 계산값),일치,0.18848149127140346,"claim=-4.2, actual=-4.388481491271404, 오차=0.188 (허용=0.3)",CHANGE_RATE,-4.2,% 숫자 선택,-4.388481491271404,actual_change_pct 사용,일치,0.18848149127140346,"claim=-4.2, adjusted_actual=-4.388481491271404, 오차=0.188, 허용=0.3",검증완료_일치,N,N,Y,2025,28307861,일치,,수치 오차는 허용범위 이내지만 표·항목·단위·의미 매핑 확정이 필요함,판단불가_KOSIS직접검증불가,직접검증불가,판단불가_KOSIS직접검증불가,"관세청의 1월 1~10일 국가별 수출 증감 주장으로, 현재 연결된 KOSIS 연간 국가별 수출표의 범위와 주기가 다름",,2026-07-14,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C01356,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,한국은행이 14일 발표한 수출입물가지수 및 무역수지 통계에 따르면 작년 12월 원화 기준 수입물가지수는 142.14로 전월대비 2.4% 올랐다.,물가지표,물가지표; 무역지표; 비율·증감률; 날짜·시간,True,,석 달 연속 수입물가가 오르면서 필수 생계비 부담으로 이어질 수 있다는 우려가 나온다.,이는 작년 4월(3.8%) 이후 8개월 만에 최대 증가폭이다.,"[14, 12, 2.4]","['일', '월', '%']",[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,2.4,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,2.4,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C01357,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,이는 작년 4월(3.8%) 이후 8개월 만에 최대 증가폭이다.,비율·증감률,비율·증감률; 건수·개수; 날짜·시간,True,,한국은행이 14일 발표한 수출입물가지수 및 무역수지 통계에 따르면 작년 12월 원화 기준 수입물가지수는 142.14로 전월대비 2.4% 올랐다.,"수입 물가지수는 작년 10월(2.1%), 11월(0.9%) 등으로 석 달 연속 전월에 비해 오르고 있다.","[4, 3.8, 8]","['월', '%', '개']",[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,3.8,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,3.8,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C01358,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,"수입 물가지수는 작년 10월(2.1%), 11월(0.9%) 등으로 석 달 연속 전월에 비해 오르고 있다.",물가지표,물가지표; 무역지표; 비율·증감률; 날짜·시간,True,,이는 작년 4월(3.8%) 이후 8개월 만에 최대 증가폭이다.,작년 같은 기간과 비교하면 7%나 올랐다.,"[10, 2.1, 11, 0.9]","['월', '%', '월', '%']",[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,2.1,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,0.9,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,지역·분류 불일치,필요한 세부 분류와 기존 매핑이 일치하지 않음
C01359,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,작년 같은 기간과 비교하면 7%나 올랐다.,비율·증감률,비율·증감률,True,,"수입 물가지수는 작년 10월(2.1%), 11월(0.9%) 등으로 석 달 연속 전월에 비해 오르고 있다.",한은 관계자는 “두바이 유가가 전월대비 0.9% 뛰는 등 국제유가가 오르고 원달러 환율이 오른 영향”이라고 설명했다.,[7],['%'],[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,Y,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,7.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,7.0,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C01361,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,특히 원화로 환산한 것이 아닌 계약 통화를 기준으로 한 수입 물가는 오히려 전월대비 0.2% 떨어졌다.,무역지표,무역지표; 비율·증감률,True,,한은 관계자는 “두바이 유가가 전월대비 0.9% 뛰는 등 국제유가가 오르고 원달러 환율이 오른 영향”이라고 설명했다.,실제 수입물가는 떨어졌지만 환율이 오르면서 원화로 환산한 수입 물가가 뛴 것이다.,[0.2],['%'],[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,0.2,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,0.2,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,지역·분류 불일치,필요한 세부 분류와 기존 매핑이 일치하지 않음
