claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,scope_gate_propagated,article_source_hint,dropped_item,item_ungrounded
A0041-SPE65565BE92,A0041-SPE65565BE92-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.,환율 상승으로 주요 먹거리와 생활필수품 가격이 줄줄이 오르면서 장바구니 물가에 빨간 경보등이 켜졌다.,지난해 말 상승한 국제 곡물 가격도 3~4개월 시차를 두고 국내 식품 물가에 반영될 가능성이 높다.,국내공식통계,N,물가,달러 대비 원화 환율,"환율, 식품, 물가, 가격, 수입",-,-,-,,-,-,-,2024,-,Q,확정,1400원,KOSIS_VALUE,hcx,달러 대비 원화 환율,-,2024Q4,Q,hcx,현재값,1400,-,-,N,원,수준값,-,전년동기,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,달러 대비 원화 환율,,2024Q4,Q,2024Q4,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SPF140502152,A0041-SPF140502152-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",지난해 말 상승한 국제 곡물 가격도 3~4개월 시차를 두고 국내 식품 물가에 반영될 가능성이 높다.,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",국내공식통계,N,물가,품목 수,"환율, 식품, 물가, 가격, 상승폭",-,-,-,,-,-,-,202501,-,M,확정,175개,KOSIS_VALUE,hcx,품목 수,-,202501,M,hcx,현재값,175,-,-,N,개,수준값,증가,전년동기,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-07-30,평균 물가 상승폭,,202501,M,202501,,개,개,count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SPF140502152,A0041-SPF140502152-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",지난해 말 상승한 국제 곡물 가격도 3~4개월 시차를 두고 국내 식품 물가에 반영될 가능성이 높다.,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",국내공식통계,N,물가,상승 품목 수,"환율, 식품, 물가, 가격, 상승폭",-,-,-,,-,-,-,202501,-,M,확정,121개,KOSIS_VALUE,hcx,상승 품목 수,-,202501,M,hcx,현재값,121,-,-,N,개,수준값,증가,전년동기,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-07-30,평균 물가 상승폭,,202501,M,202501,,개,개,count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SPF140502152,A0041-SPF140502152-m3,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",지난해 말 상승한 국제 곡물 가격도 3~4개월 시차를 두고 국내 식품 물가에 반영될 가능성이 높다.,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",국내공식통계,N,물가,상승 품목 비율,"환율, 식품, 물가, 가격, 상승폭",-,-,-,,-,-,-,202501,-,M,확정,69%,KOSIS_VALUE,hcx,상승 품목 비율,-,202501,M,hcx,증감률,69,-,-,N,%,증감률,증가,전년동기,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-07-30,평균 물가 상승폭,,202501,M,202501,,%,%,rate,rate_change,unspecified,202401,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP87530E5592,A0041-SP87530E5592-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.","3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.","주요 가공식품 가운데 초콜릿(핫브레이크 미니·33.6%), 커피(맥심 티오피 마스터 라떼·32.3%), 카레(청정원 카레여왕 비프카레·25.5%) 등 원재료를 해외 수입에 의존하는 품목들의 가격이 크게 올랐다.",국내공식통계,N,물가,품목 수,"환율, 식품, 물가, 가격, 소비자물가지수",-,-,-,,-,-,-,202501,-,M,확정,175개,KOSIS_VALUE,hcx,품목 수,-,202501,M,hcx,현재값,175,-,-,N,개,수준값,증가,전년,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,평균 물가 상승폭,,202501,M,202501,,개,개,count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP87530E5592,A0041-SP87530E5592-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.","3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.","주요 가공식품 가운데 초콜릿(핫브레이크 미니·33.6%), 커피(맥심 티오피 마스터 라떼·32.3%), 카레(청정원 카레여왕 비프카레·25.5%) 등 원재료를 해외 수입에 의존하는 품목들의 가격이 크게 올랐다.",국내공식통계,N,물가,평균 물가 상승폭,"환율, 식품, 물가, 가격, 소비자물가지수",-,-,-,,-,-,-,202501,-,M,확정,3.9%,KOSIS_VALUE,hcx,평균 물가 상승폭,-,202501,M,hcx,증감률,3.9,-,-,N,%,증감률,증가,전년,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,평균 물가 상승폭,,202501,M,202501,,%,%,rate,rate_change,unspecified,202401,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP87530E5592,A0041-SP87530E5592-m3,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.","3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.","주요 가공식품 가운데 초콜릿(핫브레이크 미니·33.6%), 커피(맥심 티오피 마스터 라떼·32.3%), 카레(청정원 카레여왕 비프카레·25.5%) 등 원재료를 해외 수입에 의존하는 품목들의 가격이 크게 올랐다.",국내공식통계,N,물가,지난해 연간 소비자물가지수 상승폭,"환율, 식품, 물가, 가격, 소비자물가지수",-,-,-,,-,-,-,2024,-,Y,확정,2.3%,KOSIS_VALUE,hcx,지난해 연간 소비자물가지수 상승폭,-,202401,Y,hcx,증감률,2.3,-,-,N,%,증감률,증가,전년,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,평균 물가 상승폭,,202501,M,202401,,%,%,rate,rate_change,unspecified,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP33BA270147,A0041-SP33BA270147-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"지난해 11월 1일 1378원이던 환율은 미 대선에서 도널드 트럼프 전 대통령의 재선이 확정된 6일 1399.3원으로 뛰었고, 비상계엄과 탄핵소추 등 정국 혼란이 이어진 12월에는 1470원 선까지 치솟았다.","환율이 오르면 코코아와 설탕, 밀 등 원재료를 외국에서 수입해 올 때 더 많은 원화를 써야 하기 때문에 가공식품이나 외식 가격이 오르게 된다.",안동현 서울대 경제학부 교수는 “정부가 선제적인 재정 투입으로 환율발(發) 물가 상승을 억제해야 한다”고 했다.,국내공식통계,N,물가,달러 대비 원화 환율,"환율, 물가, 상승, 식품",-,-,-,,-,-,-,202411,-,M,확정,1378원,KOSIS_VALUE,hcx,달러 대비 원화 환율,-,2024-11-01,M,hcx,현재값,1378,-,-,N,원,수준값,감소,전년,"[검증 대상 문장] 지난해 11월 1일 1378원이던 환율은 미 대선에서 도널드 트럼프 전 대통령의 재선이 확정된 6일 1399.3원으로 뛰었고, 비상계엄과 탄핵소추 등 정국 혼란이 이어진 12월에는 1470원 선까지 치솟았다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,달러 대비 원화 환율,,2024,M,2024-11-01,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP33BA270147,A0041-SP33BA270147-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"지난해 11월 1일 1378원이던 환율은 미 대선에서 도널드 트럼프 전 대통령의 재선이 확정된 6일 1399.3원으로 뛰었고, 비상계엄과 탄핵소추 등 정국 혼란이 이어진 12월에는 1470원 선까지 치솟았다.","환율이 오르면 코코아와 설탕, 밀 등 원재료를 외국에서 수입해 올 때 더 많은 원화를 써야 하기 때문에 가공식품이나 외식 가격이 오르게 된다.",안동현 서울대 경제학부 교수는 “정부가 선제적인 재정 투입으로 환율발(發) 물가 상승을 억제해야 한다”고 했다.,국내공식통계,N,물가,달러 대비 원화 환율,"환율, 물가, 상승, 식품",-,-,-,,-,-,-,202411,-,M,확정,1399.3원,KOSIS_VALUE,hcx,달러 대비 원화 환율,-,2024-11-06,M,hcx,현재값,1399.3,-,-,N,원,수준값,증가,전년,"[검증 대상 문장] 지난해 11월 1일 1378원이던 환율은 미 대선에서 도널드 트럼프 전 대통령의 재선이 확정된 6일 1399.3원으로 뛰었고, 비상계엄과 탄핵소추 등 정국 혼란이 이어진 12월에는 1470원 선까지 치솟았다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,달러 대비 원화 환율,,2024,M,2024-11-06,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP33BA270147,A0041-SP33BA270147-m3,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"지난해 11월 1일 1378원이던 환율은 미 대선에서 도널드 트럼프 전 대통령의 재선이 확정된 6일 1399.3원으로 뛰었고, 비상계엄과 탄핵소추 등 정국 혼란이 이어진 12월에는 1470원 선까지 치솟았다.","환율이 오르면 코코아와 설탕, 밀 등 원재료를 외국에서 수입해 올 때 더 많은 원화를 써야 하기 때문에 가공식품이나 외식 가격이 오르게 된다.",안동현 서울대 경제학부 교수는 “정부가 선제적인 재정 투입으로 환율발(發) 물가 상승을 억제해야 한다”고 했다.,국내공식통계,N,물가,달러 대비 원화 환율,"환율, 물가, 상승, 식품",-,-,-,,-,-,-,202412,-,M,확정,1470원,KOSIS_VALUE,hcx,달러 대비 원화 환율,-,2024-12,M,hcx,현재값,1470,-,-,N,원,수준값,증가,전년,"[검증 대상 문장] 지난해 11월 1일 1378원이던 환율은 미 대선에서 도널드 트럼프 전 대통령의 재선이 확정된 6일 1399.3원으로 뛰었고, 비상계엄과 탄핵소추 등 정국 혼란이 이어진 12월에는 1470원 선까지 치솟았다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,달러 대비 원화 환율,,2024,M,2024-12,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SPB90618BE6D,A0041-SPB90618BE6D-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","유통 업계 관계자는 “지난해 내내 원부자재 가격, 인건비 등으로 원가 압박이 쌓이고 있었다”며 “그동안 눈치 보느라 가격을 올리지 못했던 기업들도 우르르 가격 인상 대열에 합류하고 있다”고 말했다.","크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",국내공식통계,N,물가,편의점 판매가,"포카리스웨트, 데미소다, 다이제 초코, 크리넥스 각티슈, 참그린 세제",-,-,-,"포카리스웨트, 데미소다",-,-,-,202501,-,M,확정,1700원,KOSIS_VALUE,hcx,편의점 판매가,"포카리스웨트, 데미소다",202501,M,hcx,현재값,1700,-,-,N,원,수준값,증가,전년,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,편의점 판매가,"음료, 과자, 생활용품",202501,M,202501,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SPB90618BE6D,A0041-SPB90618BE6D-m5,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","유통 업계 관계자는 “지난해 내내 원부자재 가격, 인건비 등으로 원가 압박이 쌓이고 있었다”며 “그동안 눈치 보느라 가격을 올리지 못했던 기업들도 우르르 가격 인상 대열에 합류하고 있다”고 말했다.","크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",국내공식통계,N,물가,편의점 판매가,"포카리스웨트, 데미소다, 다이제 초코, 크리넥스 각티슈, 참그린 세제",-,-,-,다이제 초코,-,-,-,202501,-,M,확정,2800원,KOSIS_VALUE,hcx,편의점 판매가,다이제 초코,202501,M,hcx,현재값,2800,-,-,N,원,수준값,증가,전년,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,편의점 판매가,"음료, 과자, 생활용품",202501,M,202501,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SPB90618BE6D,A0041-SPB90618BE6D-m6,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","유통 업계 관계자는 “지난해 내내 원부자재 가격, 인건비 등으로 원가 압박이 쌓이고 있었다”며 “그동안 눈치 보느라 가격을 올리지 못했던 기업들도 우르르 가격 인상 대열에 합류하고 있다”고 말했다.","크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",국내공식통계,N,물가,편의점 판매가,"포카리스웨트, 데미소다, 다이제 초코, 크리넥스 각티슈, 참그린 세제",-,-,-,다이제 초코,-,-,-,202501,-,M,확정,12%,KOSIS_VALUE,hcx,편의점 판매가,다이제 초코,202501,M,hcx,증감률,12,-,-,N,%,증감률,증가,전년,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,편의점 판매가,"음료, 과자, 생활용품",202501,M,202501,,%,%,rate,rate_change,item,202401,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP8E6F7B5760,A0041-SP8E6F7B5760-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.","편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",국내공식통계,N,물가,크리넥스 각티슈 가격,"환율, 식품, 물가, 가격, 급등",-,-,-,크리넥스 각티슈,-,-,-,202501,-,M,확정,5950원,KOSIS_VALUE,hcx,크리넥스 각티슈 가격,크리넥스 각티슈,202501,M,hcx,현재값,5950,-,-,N,원,수준값,증가,전년동기,"[검증 대상 문장] 크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,생활용품 가격,"크리넥스 각티슈, 참그린 세제",202501,M,202501,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP8E6F7B5760,A0041-SP8E6F7B5760-m6,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.","편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",국내공식통계,N,물가,참그린 세제 가격 증감률,"환율, 식품, 물가, 가격, 급등",-,-,-,참그린 세제,-,-,-,202501,-,M,확정,15.3%,KOSIS_VALUE,hcx,참그린 세제 가격 증감률,참그린 세제,202501,M,hcx,증감률,15.3,-,-,N,%,증감률,증가,전년동기,"[검증 대상 문장] 크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,생활용품 가격,"크리넥스 각티슈, 참그린 세제",202501,M,202501,,%,%,rate,rate_change,item,202401,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0041-SP4542276D1B,A0041-SP4542276D1B-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,N,물가,반지 가격,"환율, 식품, 물가, 급등, 가격 인상",-,-,-,에버 헤라클레스 웨딩 밴드,-,-,-,202501,-,M,확정,527만원,KOSIS_VALUE,hcx,반지 가격,에버 헤라클레스 웨딩 밴드,202501,M,hcx,현재값,5270000,-,-,N,원,수준값,증가,전년,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가격 인상,"반지, 가방",202501,M,202501,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,POSSIBLE_PRODUCT_PRICE,제품명으로 보이는 표현(‘에버 헤라클레스 웨딩 밴드’) — 품목 통계인지 확인 필요,REVIEW,N,N,,,
A0041-SP4542276D1B,A0041-SP4542276D1B-m4,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,N,물가,반지 가격 인상률,"환율, 식품, 물가, 급등, 가격 인상",-,-,-,에버 헤라클레스 웨딩 밴드,-,-,-,202501,-,M,확정,10.5%,KOSIS_VALUE,hcx,반지 가격 인상률,에버 헤라클레스 웨딩 밴드,202501,M,hcx,증감률,10.5,-,-,N,%,증감률,증가,전년,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가격 인상,"반지, 가방",202501,M,202501,,%,%,rate,rate_change,item,202401,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0046-SPD2EDAD8C3F,A0046-SPD2EDAD8C3F-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,"반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다.,요즘 주식 투자하는 개인 열에 아홉은 같은 질문을 한다.,국내공식통계,N,금융·금리,코스피지수 변동률,"코스피지수, 코스닥지수, 연초, 하락",-,-,-,,-,-,-,2024,-,Y,확정,9.9%,KOSIS_VALUE,hcx,코스피지수 변동률,-,2024,Y,hcx,증감률,9.9,-,-,N,%,증감률,감소,전년,"반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,주가 변동률,,2024,Y,2024,,%,%,rate,rate_change,unspecified,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
