claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,table_override_rule,mapping_override_rule,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_obj_l2_axis_id,selected_obj_l2_axis_name,selected_obj_l2,selected_obj_l2_name,selected_obj_l2_score,selected_obj_l3_axis_id,selected_obj_l3_axis_name,selected_obj_l3,selected_obj_l3_name,selected_obj_l3_score,selected_obj_l4_axis_id,selected_obj_l4_axis_name,selected_obj_l4,selected_obj_l4_name,selected_obj_l4_score,selected_obj_l5_axis_id,selected_obj_l5_axis_name,selected_obj_l5,selected_obj_l5_name,selected_obj_l5_score,selected_obj_l6_axis_id,selected_obj_l6_axis_name,selected_obj_l6,selected_obj_l6_name,selected_obj_l6_score,selected_obj_l7_axis_id,selected_obj_l7_axis_name,selected_obj_l7,selected_obj_l7_name,selected_obj_l7_score,selected_obj_l8_axis_id,selected_obj_l8_axis_name,selected_obj_l8,selected_obj_l8_name,selected_obj_l8_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0031-SP041EDC0971,A0031-SP041EDC0971-m1,수출 증가율,무역,반도체,8.2,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,3,654,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",hybrid+reranker,168,Y,,0.9683213829994202,0.4841269841269841,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0031-SP041EDC0971,A0031-SP041EDC0971-m1,수출 증가율,무역,반도체,8.2,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,4,601,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.9517737030982971,0.41216216216216217,,,434,DT_434_STBL_1028686,출판 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0031-SP041EDC0971,A0031-SP041EDC0971-m1,수출 증가율,무역,반도체,8.2,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,5,600,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.9059898257255554,0.43571428571428567,,,434,DT_434_STBL_1028694,영화・사진 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0031-SP041EDC0971,A0031-SP041EDC0971-m2,수출 증가율,무역,반도체,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,1,667,660,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"수출,수입,ICT,codebook:semiconductor_export_y",hybrid+reranker+codebook,1098,Y,,0.9762653708457947,0.5,semiconductor_export_y,semiconductor_export_y,127,DT_127005_005,수출 및 수입액,1996008,ICT실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,코드북 후보 선택,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0031-SP041EDC0971,A0031-SP041EDC0971-m2,수출 증가율,무역,반도체,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,2,660,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출,수입,무역",hybrid+reranker,484,Y,,0.9720985889434814,0.4919354838709677,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0031-SP041EDC0971,A0031-SP041EDC0971-m2,수출 증가율,무역,반도체,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,3,654,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",hybrid+reranker,168,Y,,0.9683213829994202,0.4841269841269841,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0031-SP041EDC0971,A0031-SP041EDC0971-m2,수출 증가율,무역,반도체,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,4,601,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.9517737030982971,0.41216216216216217,,,434,DT_434_STBL_1028686,출판 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0031-SP041EDC0971,A0031-SP041EDC0971-m2,수출 증가율,무역,반도체,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2025,Y,전년,2024,5,600,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.9059898257255554,0.43571428571428567,,,434,DT_434_STBL_1028694,영화・사진 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.
A0032-SPE5B9DB1B51,A0032-SPE5B9DB1B51-m1,수의직 채용 인원,고용,-,6,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,1,830,829,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"채용,고용,인원,노동",hybrid+reranker,196,Y,0.6411904692649841,0.8206132054328918,0.8356164383561643,,,118,DT_118N_DEN065,직종별·규모별(2024년~2025년),1976008,"직종별사업체노동력조사(구. 사업체고용동향특별조사) > 2024년 이후(산업분류 11차, 종사자 1인 이상) > 현원,구인,채용,미충원,부족,채용계획인원",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,전남도는 지난해 ‘6급’ 수의직을 6명 뽑겠다고 발표했다.
A0032-SPE5B9DB1B51,A0032-SPE5B9DB1B51-m1,수의직 채용 인원,고용,-,6,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,2,829,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"채용,고용,인원,노동",hybrid+reranker,196,Y,0.644898533821106,0.7839884757995605,0.8531885758998435,,,118,DT_118N_DEN052,직종별·규모별(2021년~2023년),1976008,"직종별사업체노동력조사(구. 사업체고용동향특별조사) > 2021년~2023년(산업분류 10차, 종사자 1인 이상) > 현원,구인,채용,미충원,부족,채용계획인원",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,전남도는 지난해 ‘6급’ 수의직을 6명 뽑겠다고 발표했다.
A0032-SPE5B9DB1B51,A0032-SPE5B9DB1B51-m1,수의직 채용 인원,고용,-,6,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,3,811,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"채용,고용,인원,노동",hybrid+reranker,196,Y,0.6398950815200806,0.7622470855712891,0.8370300751879698,,,118,DT_118N_DEN051,산업별·규모별(2021년~2023년),1976008,"직종별사업체노동력조사(구. 사업체고용동향특별조사) > 2021년~2023년(산업분류 10차, 종사자 1인 이상) > 현원,구인,채용,미충원,부족,채용계획인원",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,전남도는 지난해 ‘6급’ 수의직을 6명 뽑겠다고 발표했다.
A0032-SPE5B9DB1B51,A0032-SPE5B9DB1B51-m1,수의직 채용 인원,고용,-,6,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,4,801,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"채용,고용,인원,노동",hybrid+reranker,196,Y,0.6409242153167725,0.7585106492042542,0.8243243243243243,,,118,DT_118N_DEN062,직종별·규모별(2026년 이후),1976008,"직종별사업체노동력조사(구. 사업체고용동향특별조사) > 2024년 이후(산업분류 11차, 종사자 1인 이상) > 현원,구인,채용,미충원,부족,채용계획인원",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,전남도는 지난해 ‘6급’ 수의직을 6명 뽑겠다고 발표했다.
A0032-SPE5B9DB1B51,A0032-SPE5B9DB1B51-m1,수의직 채용 인원,고용,-,6,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,5,739,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"채용,고용,인원,노동",hybrid+reranker,196,Y,0.6304593086242676,0.7690802216529846,0.7228466955579632,,,118,DT_118N_DEN061,산업별·규모별(2024년 이후),1976008,"직종별사업체노동력조사(구. 사업체고용동향특별조사) > 2024년 이후(산업분류 11차, 종사자 1인 이상) > 현원,구인,채용,미충원,부족,채용계획인원",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,전남도는 지난해 ‘6급’ 수의직을 6명 뽑겠다고 발표했다.
A0032-SP20DAAC123D,A0032-SP20DAAC123D-m2,수의직 공무원 선발 인원,고용,-,15,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,특정시점,,1,640,535,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,공무원,hybrid+reranker,176,Y,0.6062873601913452,0.9302051067352295,0.4841269841269841,,,110,DT_110001_A013,공무원 수,1976004,한국도시통계 > 한국도시통계(2023~) > 공공행정,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.
A0032-SP20DAAC123D,A0032-SP20DAAC123D-m2,수의직 공무원 선발 인원,고용,-,15,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,특정시점,,2,535,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"인원,고용",hybrid+reranker,184,Y,,0.7643643021583557,0.41216216216216217,,,146,DT_MLTM_5002706,고용 인원 월평균 임금,2016032,해양수산업통계조사 > 수산업실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.
A0032-SP20DAAC123D,A0032-SP20DAAC123D-m2,수의직 공무원 선발 인원,고용,-,15,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,특정시점,,3,500,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"인원,고용",hybrid+reranker,184,Y,,0.6927459239959717,0.3961038961038961,,,115,DT_115_2012_AA031,"규모별 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.
A0032-SP20DAAC123D,A0032-SP20DAAC123D-m2,수의직 공무원 선발 인원,고용,-,15,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,특정시점,,4,478,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"인원,고용",hybrid+reranker,184,Y,,0.6399610638618469,0.39102564102564097,,,115,DT_115_2012_AA163,"규모별･지역별 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.
A0032-SP20DAAC123D,A0032-SP20DAAC123D-m2,수의직 공무원 선발 인원,고용,-,15,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,특정시점,,5,418,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"인원,고용",hybrid+reranker,206,Y,,0.3479801416397095,0.4552238805970149,,,169,DT_SDI_013,직종별 고용인원 현황,2024003,방위산업실태조사 > 방위산업 고용인원현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m1,가축방역관 정원,보건·복지,-,1061,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전월,,1,668,653,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,정원,hybrid+reranker,164,Y,,0.9807657599449158,0.5,,,112,DT_112017N_85,계약학과 유형별 및 계약정원제 운영 현황,2016007,대학산학협력활동실태조사 > 산학협력 교육,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m1,가축방역관 정원,보건·복지,-,1061,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전월,,2,653,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9804313778877258,0.4765625,,,355,DT_35501_A0250_1,정원,2003026,국립공원기본통계 > 국립공원공단 일반현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m1,가축방역관 정원,보건·복지,-,1061,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전월,,3,648,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9804313778877258,0.46923076923076923,,,355,DT_35501_A0250,정원,2003026,국립공원기본통계 > 국립공원공단 일반현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m1,가축방역관 정원,보건·복지,-,1061,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전월,,4,644,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9804313778877258,0.4621212121212121,,,355,TX_35501_A000,정원,2003026,국립공원기본통계 > 국립공원공단 일반현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m1,가축방역관 정원,보건·복지,-,1061,명,명,person_count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전월,,5,637,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9068183302879333,0.4919354838709677,,,112,DT_112018_A004,인가 정원,2022002,유아교육실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m3,가축방역관 정원 감소폭,보건·복지,-,100,명,명,person_count,absolute_change,unspecified,증감량,증감값,KOSIS_VALUE,202409,M,전월,202408,1,668,652,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,정원,hybrid+reranker,164,Y,,0.9787938594818115,0.5,,,112,DT_112017N_85,계약학과 유형별 및 계약정원제 운영 현황,2016007,대학산학협력활동실태조사 > 산학협력 교육,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m3,가축방역관 정원 감소폭,보건·복지,-,100,명,명,person_count,absolute_change,unspecified,증감량,증감값,KOSIS_VALUE,202409,M,전월,202408,2,652,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9786311388015747,0.4765625,,,355,DT_35501_A0250_1,정원,2003026,국립공원기본통계 > 국립공원공단 일반현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m3,가축방역관 정원 감소폭,보건·복지,-,100,명,명,person_count,absolute_change,unspecified,증감량,증감값,KOSIS_VALUE,202409,M,전월,202408,3,651,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9460012316703796,0.4919354838709677,,,112,DT_112018_A004,인가 정원,2022002,유아교육실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m3,가축방역관 정원 감소폭,보건·복지,-,100,명,명,person_count,absolute_change,unspecified,증감량,증감값,KOSIS_VALUE,202409,M,전월,202408,4,648,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9786311388015747,0.46923076923076923,,,355,DT_35501_A0250,정원,2003026,국립공원기본통계 > 국립공원공단 일반현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m3,가축방역관 정원 감소폭,보건·복지,-,100,명,명,person_count,absolute_change,unspecified,증감량,증감값,KOSIS_VALUE,202409,M,전월,202408,5,643,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,정원,hybrid+reranker,164,Y,,0.9786311388015747,0.4621212121212121,,,355,TX_35501_A000,정원,2003026,국립공원기본통계 > 국립공원공단 일반현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다."
A0041-SPE65565BE92,A0041-SPE65565BE92-m1,달러 대비 원화 환율,물가,-,1400,원,원,currency,amount,unspecified,수준값,현재값,KOSIS_VALUE,2024,Q,전년동기,,1,403,,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,환율,hybrid+reranker,164,Y,0.6115157008171082,0.6169357895851135,0.28773584905660377,,,152,DT_152009_A124,PB제품 하도급 단가 결정 고려 요인_환율 변화,2021003,하도급거래실태조사 > 제조업_원사업자 > 하도급거래 세부사항 > 전속거래·PB거래,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.
A0041-SPE65565BE92,A0041-SPE65565BE92-m1,달러 대비 원화 환율,물가,-,1400,원,원,currency,amount,unspecified,수준값,현재값,KOSIS_VALUE,2024,Q,전년동기,,2,472,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,,hybrid+reranker,-160,N,0.6299707889556885,0.4498155415058136,0.4841269841269841,,,101,DT_1L9R031,"소득5분위별 가구당 가계지출(전국,1인이상,실질)",1962009,"가계동향조사 > 가계동향조사(구분류, 1963~2024년) > 가계동향조사(구분류, 지출 2017~2018년) > 전국(실질, 2020년기준)",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.
A0041-SPE65565BE92,A0041-SPE65565BE92-m1,달러 대비 원화 환율,물가,-,1400,원,원,currency,amount,unspecified,수준값,현재값,KOSIS_VALUE,2024,Q,전년동기,,3,458,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,,hybrid+reranker,-160,N,0.6315338611602783,0.37868884205818176,0.5,,,101,DT_1L9R032,"가구원수별 가구당 월평균 가계지출 (전국,1인이상,실질)",1962009,"가계동향조사 > 가계동향조사(구분류, 1963~2024년) > 가계동향조사(구분류, 지출 2017~2018년) > 전국(실질, 2020년기준)",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.
A0041-SPE65565BE92,A0041-SPE65565BE92-m1,달러 대비 원화 환율,물가,-,1400,원,원,currency,amount,unspecified,수준값,현재값,KOSIS_VALUE,2024,Q,전년동기,,4,458,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,,hybrid+reranker,-460,N,0.622245192527771,0.46402105689048767,0.4552238805970149,,,101,DT_1L9K114,"소비구간별  가구당 월평균 가계수지 (전국,1인이상,실질)",1962009,"가계동향조사 > 가계동향조사(지출2006~2016년, 소득 2006~2019년) > 1인이상 비농림어가 > 전국(실질, 2020년 기준)",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.
A0041-SPE65565BE92,A0041-SPE65565BE92-m1,달러 대비 원화 환율,물가,-,1400,원,원,currency,amount,unspecified,수준값,현재값,KOSIS_VALUE,2024,Q,전년동기,,5,451,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,,hybrid+reranker,-160,N,0.6303713917732239,0.37387579679489136,0.4919354838709677,,,101,DT_1L9R002,"가구당 월평균 가계지출 표본오차 (전국,1인이상)",1962009,"가계동향조사 > 가계동향조사(구분류, 1963~2024년) > 가계동향조사(구분류, 지출 2017~2018년) > 전국(명목)",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.
