claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_grounded,extraction_scope,chunk_index
A0031-c002,A0031-c002-m2,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",-,-,국내공식통계,N,물가,소비자 물가 상승률,"물가 상승률, 물가 안정 목표치",-,-,-,-,-,-,-,2025,-,-,확정,2.1%,KOSIS_VALUE,hcx,작년 소비자 물가 상승률 전망치,-,2024,-,hcx,이전값,2.1,-,-,N,%,수준값,감소,전년,"[12] 정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0031-c002,A0031-c002-m3,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",-,-,국내공식통계,N,물가,소비자 물가 상승률,"물가 상승률, 물가 안정 목표치",-,-,-,-,-,-,-,2025,-,-,확정,2%,KOSIS_VALUE,rule_fallback,소비자 물가 상승률,-,2025,-,rule_fallback,증감률,2,-,-,N,%,증감률,증가,-,"[12] 정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0031-c002,A0031-c002-m4,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",-,-,국내공식통계,N,물가,소비자 물가 상승률,"물가 상승률, 물가 안정 목표치",-,-,-,-,-,-,-,2025,-,-,확정,6개월,CONTEXT,rule_fallback,소비자 물가 상승률,-,2025,-,rule_fallback,참고값,6,-,-,N,개월,수준값,증가,-,"[12] 정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0031-c002,A0031-c002-m5,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",-,-,국내공식통계,N,물가,소비자 물가 상승률,"물가 상승률, 물가 안정 목표치",-,-,-,-,-,-,-,2025,-,-,확정,0.3%,KOSIS_VALUE,rule_fallback,소비자 물가 상승률,-,2025,-,rule_fallback,증감률,0.3,-,-,N,%,증감률,증가,-,"[12] 정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0032-c001,A0032-c001-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,그런데 최종 합격자 1명뿐이었다.,-,-,국내공식통계,N,고용,수의직 공무원 지원자 및 선발 인원,"수의직, 공무원, 지원자, 선발 인원",전남,-,-,-,-,-,-,2024,-,-,확정,1명,KOSIS_VALUE,hcx,수의직 공무원 최종 합격자 수,-,2024,-,hcx,현재값,1,-,-,N,명,수준값,감소,전년,[5] 그런데 최종 합격자 1명뿐이었다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0032-c002,A0032-c002-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",-,-,국내공식통계,N,고용,수의직 공무원 정원,"수의직, 공무원, 정원",전국,-,-,-,-,-,-,2024,-,-,확정,1061명,KOSIS_VALUE,hcx,전국 가축방역관 정원,-,2024,-,hcx,현재값,1061,-,-,N,명,수준값,감소,전년,"[11] 지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,Y,measurement_rule_fallback:1;measurement_period_ungrounded:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0032-c002,A0032-c002-m2,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",-,-,국내공식통계,N,고용,수의직 공무원 정원,"수의직, 공무원, 정원",전국,-,-,-,-,-,-,2024,-,-,확정,1214명,KOSIS_VALUE,hcx,전국 가축방역관 정원,-,-,-,hcx,이전값,1214,-,-,N,명,수준값,감소,전년,"[11] 지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,Y,measurement_rule_fallback:1;measurement_period_ungrounded:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0032-c002,A0032-c002-m3,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",-,-,국내공식통계,N,고용,수의직 공무원 정원,"수의직, 공무원, 정원",전국,-,-,-,-,-,-,2024,-,-,확정,100명,KOSIS_VALUE,rule_fallback,수의직 공무원 정원,-,2024,-,rule_fallback,현재값,100,-,-,N,명,수준값,-,-,"[11] 지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,Y,measurement_rule_fallback:1;measurement_period_ungrounded:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c001,A0034-c001-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,현재 미니소는 112국에서 매장 7100여 개를 운영하고 있다.,-,-,개별기업,N,소매·소비,미니소 매장 수,"미니소, 매장, 한국",-,-,-,-,-,-,-,2025,-,-,확정,7100여 개,KOSIS_VALUE,hcx,미니소 매장 수,-,-,-,hcx,현재값,7100,-,-,Y,개,수준값,유지,전년,[23] 현재 미니소는 112국에서 매장 7100여 개를 운영하고 있다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c002,A0034-c002-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,"◇잇따르는 中 브랜드 한국 진출 ‘중국판 다이소’로 불리는 생활용품점 미니소는 지난달 14일 서울 종로구 대학로에 매장을 냈다. 미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",-,-,개별기업,N,소매·소비,미니소 한국 매장 수,"미니소, 한국, 매장",-,-,-,-,-,-,-,2025,-,-,확정,매장 70여 개,KOSIS_VALUE,hcx,미니소 한국 매장 수,-,2016,Y,hcx,이전값,70,-,-,Y,개,수준값,감소,전년,"[8] ◇잇따르는 中 브랜드 한국 진출 '중국판 다이소'로 불리는 생활용품점 미니소는 지난달 14일 서울 종로구 대학로에 매장을 냈다.[9] 미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c002,A0034-c002-m2,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,"◇잇따르는 中 브랜드 한국 진출 ‘중국판 다이소’로 불리는 생활용품점 미니소는 지난달 14일 서울 종로구 대학로에 매장을 냈다. 미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",-,-,개별기업,N,소매·소비,미니소 한국 매장 수,"미니소, 한국, 매장",-,-,-,-,-,-,-,2025,-,-,확정,3년,CONTEXT,rule_fallback,미니소 한국 매장 수,-,2025,-,rule_fallback,참고값,3,-,-,N,년,수준값,-,-,"[8] ◇잇따르는 中 브랜드 한국 진출 '중국판 다이소'로 불리는 생활용품점 미니소는 지난달 14일 서울 종로구 대학로에 매장을 냈다.[9] 미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c003,A0034-c003-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,"미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",-,-,개별기업,N,소매·소비,미니소 재진출 기간 및 매장 수,"미니소, 재진출, 기간, 매장 수",-,-,-,-,-,-,-,2025,-,-,확정,3년 만에 한국에 재진출,CONTEXT,hcx,재진출 기간,-,2021,Y,hcx,현재값,3,-,-,Y,년,수준값,유지,전년,"[9] 미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c003,A0034-c003-m2,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,"미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",-,-,개별기업,N,소매·소비,미니소 재진출 기간 및 매장 수,"미니소, 재진출, 기간, 매장 수",-,-,-,-,-,-,-,2025,-,-,확정,매장 70여 개,KOSIS_VALUE,hcx,미니소 매장 수,-,2016,Y,hcx,현재값,70,-,-,Y,개,수준값,유지,전년,"[9] 미니소는 지난 2016년 한국에 진출해 매장 70여 개를 운영하다 2021년 전면 철수했는데, 3년 만에 한국에 재진출한 것이다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c004,A0034-c004-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,-,-,개별기업,N,소매·소비,BYD 판매량,"BYD, 판매량, 차량",-,-,-,-,-,-,-,2024,-,-,확정,427만대,KOSIS_VALUE,hcx,BYD 판매량,-,2023,Y,hcx,현재값,4270000,-,-,Y,대,수준값,유지,전년,[25] BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c004,A0034-c004-m2,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,-,-,개별기업,N,소매·소비,BYD 판매량,"BYD, 판매량, 차량",-,-,-,-,-,-,-,2024,-,-,확정,2023년 대비 41.3%,KOSIS_VALUE,hcx,BYD 판매량 증가율,-,2023,Y,hcx,이전값,41.3,-,-,Y,%,증감률,증가,전년,[25] BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c005,A0034-c005-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,순수 전기차는 176만대에 달한다.,-,-,개별기업,N,소매·소비,BYD 전기차 판매량,"BYD, 전기차, 판매량",-,-,-,-,-,-,-,2024,-,-,확정,176만대,KOSIS_VALUE,hcx,BYD 전기차 판매량,-,2024,-,hcx,현재값,1760000,-,-,Y,대,수준값,유지,전년,[26] 순수 전기차는 176만대에 달한다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0034-c006,A0034-c006-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,"샤오미의 글로벌 스마트폰 점유율은 작년 3분기 기준 삼성, 애플에 이어 3위까지 올라왔다.",-,-,개별기업,N,소매·소비,샤오미 글로벌 스마트폰 점유율,"샤오미, 글로벌, 스마트폰, 점유율",-,-,-,-,-,-,-,2024,-,-,확정,3위,KOSIS_VALUE,hcx,샤오미 글로벌 스마트폰 점유율,-,2024,-,hcx,현재값,3,-,-,Y,위,순위,유지,전년,"[28] 샤오미의 글로벌 스마트폰 점유율은 작년 3분기 기준 삼성, 애플에 이어 3위까지 올라왔다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0037-c001,A0037-c001-m1,A0037,최상목 대행 “중기·소상공인에 파격지원 강구…국회와 긴밀히 소통”,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/DJ6VB45KVVBKBNKQ5APKQKECIQ,"중소기업중앙회는 3일 서울 여의도 중기중앙회에서 업종·지역별 중소기업 대표와 중소기업 단체, 정부·국회 등 각계 주요 인사 400여 명을 초청해 ‘2025 중소기업인 신년인사회’를 개최했다고 밝혔다.",-,-,국내공식통계,N,기타,참석자 수,"참석자, 중소기업인 신년인사회",-,-,-,-,-,-,-,2025,-,-,확정,400여 명,KOSIS_VALUE,hcx,참석자 수,-,2025,-,hcx,현재값,400,-,-,Y,명,수준값,-,-,"[1] 중소기업중앙회는 3일 서울 여의도 중기중앙회에서 업종·지역별 중소기업 대표와 중소기업 단체, 정부·국회 등 각계 주요 인사 400여 명을 초청해 '2025 중소기업인 신년인사회'를 개최했다고 밝혔다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0039-c001,A0039-c001-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,0 제주항공이 전남 무안공항 여객기 참사의 후속조치로 국내·국제선 총 1116편을 우선 감편한다고 3일 밝혔다.,-,-,개별기업,N,소매·소비,운항 편수,"제주항공, 국내선, 국제선, 감편",-,-,-,항공,-,-,-,202501~202503,20250329,M,확정,총 1116편,KOSIS_VALUE,hcx,운항 편수,항공,-,-,hcx,현재값,1116,-,-,N,편,수준값,감소,전년,[0] 제주항공이 전남 무안공항 여객기 참사의 후속조치로 국내·국제선 총 1116편을 우선 감편한다고 3일 밝혔다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0039-c002,A0039-c002-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,"국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",-,-,개별기업,N,소매·소비,운항 편수,"제주항공, 국내선, 국제선, 감편",-,-,-,항공,-,-,-,202501~202503,20250329,M,확정,838편,KOSIS_VALUE,hcx,운항 편수,국내선,-,-,hcx,현재값,838,-,-,N,편,수준값,감소,전년,"[4] 국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",high,Y,measurement_rule_fallback:1;measurement_period_ungrounded:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0039-c002,A0039-c002-m2,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,"국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",-,-,개별기업,N,소매·소비,운항 편수,"제주항공, 국내선, 국제선, 감편",-,-,-,항공,-,-,-,202501~202503,20250329,M,확정,4개,KOSIS_VALUE,rule_fallback,운항 편수,항공,202501~202503,M,rule_fallback,현재값,4,-,-,N,개,수준값,-,-,"[4] 국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",high,Y,measurement_rule_fallback:1;measurement_period_ungrounded:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0039-c003,A0039-c003-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,"국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.",-,-,개별기업,N,소매·소비,운항 편수,"제주항공, 국내선, 국제선, 감편",-,-,-,항공,-,-,-,202501~202503,20250329,M,확정,278편,KOSIS_VALUE,hcx,운항 편수,국제선,-,-,hcx,현재값,278,-,-,N,편,수준값,감소,전년,"[5] 국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.",high,Y,measurement_rule_fallback:1;measurement_period_ungrounded:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0039-c003,A0039-c003-m2,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,"국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.",-,-,개별기업,N,소매·소비,운항 편수,"제주항공, 국내선, 국제선, 감편",-,-,-,항공,-,-,-,202501~202503,20250329,M,확정,5개,KOSIS_VALUE,rule_fallback,운항 편수,항공,202501~202503,M,rule_fallback,현재값,5,-,-,N,개,수준값,-,-,"[5] 국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.",high,Y,measurement_rule_fallback:1;measurement_period_ungrounded:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0039-c004,A0039-c004-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,제주항공은 추가적인 노선 감편을 포함해 총 1900편의 운항량을 감축하겠다는 계획이다.,-,-,개별기업,N,소매·소비,운항 편수,"제주항공, 국내선, 국제선, 감편",-,-,-,항공,-,-,-,202501~202503,20250329,M,확정,1900편,KOSIS_VALUE,hcx,운항 편수,항공,-,-,hcx,현재값,1900,-,-,N,편,수준값,감소,전년,[7] 제주항공은 추가적인 노선 감편을 포함해 총 1900편의 운항량을 감축하겠다는 계획이다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0044-c001,A0044-c001-m1,A0044,"팀쿡도 100만달러 쾌척... 美재계, 트럼프 취임식에 찬조 이어져",2025-01-04,https://www.chosun.com/economy/int_economy/2025/01/04/TBQG2RWUCZCOPEERSCDI2PWTHU,2 팀 쿡 애플 최고경영자(CEO)가 도널드 트럼프 미국 대통령 당선인의 취임위원회에 개인 자격으로 100만 달러(약 14억7000만원)를 기부하기로 했다.,-,-,개별기업,N,재정·조세,개인 기부금,"팀 쿡, 트럼프, 취임식, 기부",-,-,-,-,-,-,-,2025,-,-,확정,100만 달러,KOSIS_VALUE,hcx,개인 기부금,-,-,-,hcx,현재값,1000000,-,-,N,달러,수준값,-,-,[0] 팀 쿡 애플 최고경영자(CEO)가 도널드 트럼프 미국 대통령 당선인의 취임위원회에 개인 자격으로 100만 달러(약 14억7000만원)를 기부하기로 했다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0044-c001,A0044-c001-m2,A0044,"팀쿡도 100만달러 쾌척... 美재계, 트럼프 취임식에 찬조 이어져",2025-01-04,https://www.chosun.com/economy/int_economy/2025/01/04/TBQG2RWUCZCOPEERSCDI2PWTHU,2 팀 쿡 애플 최고경영자(CEO)가 도널드 트럼프 미국 대통령 당선인의 취임위원회에 개인 자격으로 100만 달러(약 14억7000만원)를 기부하기로 했다.,-,-,개별기업,N,재정·조세,개인 기부금,"팀 쿡, 트럼프, 취임식, 기부",-,-,-,-,-,-,-,2025,-,-,확정,14억7000만원,KOSIS_VALUE,hcx,환산된 개인 기부금,-,-,-,hcx,참고값,1470000000,-,-,Y,원,수준값,-,-,[0] 팀 쿡 애플 최고경영자(CEO)가 도널드 트럼프 미국 대통령 당선인의 취임위원회에 개인 자격으로 100만 달러(약 14억7000만원)를 기부하기로 했다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0046-c001,A0046-c001-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다.,-,-,여론조사·설문,N,금융·금리,S&P 500 지수 상승률,"나스닥종합지수, S&P500지수, 연간 상승률, 30%",-,-,-,-,-,-,-,2024,-,-,확정,30% 안팎,KOSIS_VALUE,hcx,S&P 500 지수 상승률,-,2024,-,hcx,현재값,30,-,-,Y,%,증감률,증가,전년,[1] 나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0046-c002,A0046-c002-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,"반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",-,-,여론조사·설문,N,금융·금리,코스피지수 및 코스닥지수 하락률,"코스피지수, 코스닥지수, 하락률, 9.9%, 21.7%",-,-,-,-,-,-,-,2024,-,-,확정,9.9%,KOSIS_VALUE,hcx,코스피지수 하락률,-,2024,-,hcx,현재값,9.9,-,-,Y,%,증감률,감소,전년,"[2] 반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0046-c002,A0046-c002-m2,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,"반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",-,-,여론조사·설문,N,금융·금리,코스피지수 및 코스닥지수 하락률,"코스피지수, 코스닥지수, 하락률, 9.9%, 21.7%",-,-,-,-,-,-,-,2024,-,-,확정,21.7%,KOSIS_VALUE,hcx,코스닥지수 하락률,-,2024,-,hcx,현재값,21.7,-,-,Y,%,증감률,감소,전년,"[2] 반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0046-c003,A0046-c003-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,"반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",-,-,여론조사·설문,N,금융·금리,코스피지수 및 코스닥지수 하락률,"코스피지수, 코스닥지수, 하락률, 9.9%, 21.7%",-,-,-,-,-,-,-,2024,-,-,확정,9.9%,KOSIS_VALUE,hcx,코스피지수 하락률,-,2024,-,hcx,현재값,9.9,-,-,Y,%,증감률,감소,전년,"[2] 반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
