claim_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0029-C013,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,GM 한국사업장(-35.9%)과 KG모빌리티(-25.7%)도 내수 판매가 급감했다.,"해외 판매가 1% 늘었지만, 국내 판매량은 4.2% 줄었다.",기아는 작년 국내외에서 308만 9457대를 팔아 최고 판매 실적을 올린 2023년(308만7384대) 기록을 소폭 웃돌았다.,TRUE,"GM 한국사업장과 KG모빌리티의 내수 판매량이 각각 35.9%, 25.7% 감소했다는 내용은 국내 자동차 판매량에 대한 구체적인 수치 변화를 포함하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0029-C014,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,2023년 역대 최고 실적을 달성했던 수출도 성장세가 꺾였다.,GM 한국사업장(-35.9%)과 KG모빌리티(-25.7%)도 내수 판매가 급감했다.,"해외 판매가 1% 늘었지만, 국내 판매량은 4.2% 줄었다.",TRUE,"문장에서 '2023년 역대 최고 실적을 달성했던 수출도 성장세가 꺾였다.'라는 표현은 수출의 성장세 변화에 대한 주장을 하고 있으며, 이는 국가 단위의 경제 지표로서 KOSIS에서 관련 통계를 통해 검증할 수 있을 것으로 보인다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0029-C015,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,지난해 GM 한국사업장은 해외에 2023년 대비 10.6% 증가한 47만 4735대를 판매했다.,2023년 역대 최고 실적을 달성했던 수출도 성장세가 꺾였다.,GM 한국사업장(-35.9%)과 KG모빌리티(-25.7%)도 내수 판매가 급감했다.,TRUE,"현재 문장은 GM 한국사업장의 해외 판매량이 2023년 대비 10.6% 증가한 것을 주장하며, 이는 KOSIS를 통해 검증 가능한 국내 기업의 수출 실적 관련 정보이기 때문에 True로 판단됩니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0029-C016,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,지난해 GM 한국사업장은 해외에 2023년 대비 10.6% 증가한 47만 4735대를 판매했다.,2023년 역대 최고 실적을 달성했던 수출도 성장세가 꺾였다.,TRUE,"KG모빌리티의 수출량이 18.2% 증가했다는 구체적인 수치와 비교 대상이 제시되어 있어, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0029-C017,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"반면, 수출 1위인 현대차(-0.5%), 그리고 르노코리아(-18.4%) 판매가 줄면서 전체 수출은 보합세를 보였다.",KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,지난해 GM 한국사업장은 해외에 2023년 대비 10.6% 증가한 47만 4735대를 판매했다.,TRUE,"현대차와 르노코리아의 수출이 각각 -0.5%, -18.4% 변동하여 전체 수출이 보합세라는 주장은 KOSIS에서 해당 기업의 수출 데이터를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0030-C003,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,"통상 환율은 한 국가의 ‘기초 체력’에 비유되는데, 고환율이 계속되면 가뜩이나 대통령 탄핵 소추로 타격을 입은 한국의 대외 신인도에 악영향을 줄 수 있기 때문이다.",정부는 새해 경제정책 방향에서 원화 환율 안정을 통한 대외 신인도 관리에 방점을 찍었다.,TRUE,"현재 문장에서 언급된 '달러 대비 원화 환율'은 국가 경제와 관련된 중요한 지표로서, KOSIS를 통해 해당 시점에서의 환율 데이터를 확인할 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0030-C004,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,하지만 원화 환율은 지난해 12월 19일 글로벌 금융 위기 이후 15년여 만에 달러당 1450원 선을 넘어서는 등 고공 행진 중이다.,2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,"통상 환율은 한 국가의 ‘기초 체력’에 비유되는데, 고환율이 계속되면 가뜩이나 대통령 탄핵 소추로 타격을 입은 한국의 대외 신인도에 악영향을 줄 수 있기 때문이다.",TRUE,"현재 문장은 원화의 환율 상승 추세를 언급하며, 이는 국가 경제와 관련된 중요한 지표로서 KOSIS를 통해 검증될 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0030-C005,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,"원화 환율은 올해 트럼프발(發) 달러 강세와 탄핵 정국 등 국내 정치 불확실성으로 과거 외환 위기, 금융 위기 때나 봤던 달러당 1500원 선을 넘어설 것이란 우려까지 나오고 있다.",하지만 원화 환율은 지난해 12월 19일 글로벌 금융 위기 이후 15년여 만에 달러당 1450원 선을 넘어서는 등 고공 행진 중이다.,2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,TRUE,"현재 문장은 원화 환율의 향후 변화에 대한 예측을 포함하며, 이는 KOSIS를 통해 검증 가능한 국내 경제 지표 중 하나이므로 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0030-C014,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다.,한편 이달 20일 도널드 트럼프 미국 대통령이 취임하면 관세 추가 부과 등으로 통상 관련 불확실성이 커져 원화 환율이 더 오를 수 있다.,"국민연금은 해외투자를 위해 시장에서 달러를 사야 하는데, 이를 외환보유액을 갖고 있는 한국은행과 스와프 형식으로 직거래하면 외환시장에서 달러 수요는 줄게 된다.",TRUE,현재 문장은 정부가 수출 기업에 역대 최대 규모의 무역금융을 공급한다고 언급하며 이는 경제 및 금융 정책과 관련된 수치적인 정보를 포함하고 있습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0031-C001,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",,,TRUE,"문장에서 '한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.'라는 내용은 한국의 경제 성장률 예측에 대한 정보로서, 이는 국가 경제 관련 통계이므로 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0031-C002,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"약 2%로 추정되는 잠재 성장률(물가를 자극하지 않으면서 달성할 수 있는 성장률)을 밑도는 저(低)성장으로, 작년 7월 발표했던 올해 전망치(2.2%)보다 0.4%포인트 낮다.","미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",,TRUE,"현재 문장은 한국의 잠재 성장률 및 올해 성장률 전망치에 대한 정보를 포함하며, 이는 국가 경제 관련 통계로서 KOSIS에서 대조 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0031-C008,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,"정부는 ‘대내외 불확실성 확대’를 올해 경제 여건으로 규정하고, 민생경제회복과 대외신인도 관리, 통상 환경 불확실성 대응, 산업 경쟁력 강화 등 4대 방향을 중심으로 경제정책을 추진하기로 했다.",최상목 대통령 권한대행 부총리 겸 기획재정부 장관은 2일 경제관계장관회의를 열고 이 같은 내용의 ‘2025년 경제정책방향’을 발표했다.,TRUE,"반도체 등 주력 수출 업종의 경쟁 심화와 트럼프 정부의 관세 장벽 강화로 인해 수출 증가율이 작년 8.2%에서 올해 1.5%로 감소할 것이라는 내용을 포함하고 있으며, 이는 국가통계포털(KOSIS)에서 수출 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0031-C010,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"기재부 고위 관계자는 “각종 민생 대책에도 경기가 살아나지 않을 경우 여야정 협의체 논의를 거쳐 2분기 내 추경 편성을 검토할 수 있다는 의미”라며 “여야 정치권의 유불리를 따지기보다 경기 회복에 방점을 둘 것”이라고 했다. ◇숙박 쿠폰 100만장 배포… 카드 더 쓰면 20% 추가 공제 정부가 잠재 성장률(약 2%)보다 낮은 새해 성장률 전망치(1.8%)를 공식화하면서 경기가 일시적으로 나쁜 것이 아니라 경제의 기초 체력(펀더멘털) 약화로 저성장이 장기화하는 것 아니냐는 우려가 나온다. 정부는 올해 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰 잡았다. 정부 전망대로 1%대 성장률과 물가 상승률이 현실화활 경우 코로나 대유행이 시작된 2020년 이후 5년 만에 처음으로 두 지표가 2%를 밑돌게 된다. ◇ “급한 불부터 끄자” 정부는 이날 발표한 새해 경제정책방향에 각종 내수 진작책을 앞세워 급한 불을 끄는 데 방점을 뒀다. 신차 개소세는 1월 3일 출고분부터 서둘러 앞당기기로 했다. 작년 10월에 차량 구매 계약을 했어도 출고 시점이 1월 3일 이후라면 개소세 혜택을 볼 수 있는 것이다. 정부의 개별소비세 인하는 지난 2018년 7월~2023년 6월 이후 1년 반 만이다. 4000만원짜리 신차를 구입한 경우 원래 개소세는 18%의 기본공제를 제외한 3280만원에 5%를 곱한 164만원이다. 그런데 3.5% 세율을 적용하면 이것이 115만원으로 49만원 줄어든다. 개별소비세액과 연동된 교육세·부가세 등을 포함하면, 줄어드는 세금의 총액은 70만원으로 늘어난다는 것이 기재부 설명이다. 정부는 또 올 한 해 민생·경기 사업의 40%를 1분기 안으로 집행하겠다고 밝히며, 정부 재정이 시장에 서둘러 풀리는 방안을 마련했다고 했다. 가령 노인 일자리 사업은 작년에는 2월부터 급여가 지급되기 시작했는데, 올해는 1월부터 급여가 지급되도록 했다. 전기차·수소차 구매 보조금 지급도 작년 2월 넷째 주부터 시행하던 것에서 올해는 1월 셋째 주로 앞당기기로 했다. 올 상반기에 구매한 전기차에 대해선 정부 보조금도 늘어난다. 기존엔 전기차 업체가 자체 할인해주는 금액의 20%를 정부가 추가 할인해줬는데, 이 추가 할인율을 최대 40%까지로 높인 것이다. ◇민생 입법 재추진 작년에 추진하려다 연말 국회 파행으로 무산된 민생 입법도 다시 추진한다. 먼저 조세특례제한법(조특법)을 고쳐 올 상반기 추가 소비분(전년 대비 5% 이상)에 대해 20%를 소득공제해주는 방안을 추진하기로 했다. 작년에는 추가 소비분의 10%만 공제했는데, 올해는 두 배로 늘리겠다는 것이다. 직전 3년보다 더 많은 금액을 투자한 중소·중견기업에 대해 세금을 더 깎아주는 임시투자세액공제 기한을 작년 말에서 올해 말로 1년 연장하는 조특법 개정도 추진된다. 다만 대기업은 2년 전과 달리 실적이 개선됐다는 이유로 임시투자세액공제를 연장할 계획이 없다고 기재부는 밝혔다. 정부는 이외에도 수도권 이외 지역의 숙박 시설에 묵는 관광객들의 숙박비에서 최대 3만원을 할인해주는 할인 쿠폰을 1년간 100만장 배포할 예정이다. 설 연휴에는 전통시장과 골목형 상점가에서 활용할 수 있는 온누리상품권 할인율도 10%에서 15%(모바일·카드형 기준)로 높인다. 아내는 서울 대기업, 남편은 경남 공장에서 근무하는 방식의 주말부부가 월세 세액공제를 각각 받을 수 있도록 하는 방안을 올해 세법 개정안에 반영하기로 했다.. 정부 발표와 별도로 서울시는 이날 서울 전 지역에서 쓸 수 있는 지역 화폐인 ‘서울사랑상품권’ 750억원어치를 오는 8일 발행한다고 밝혔다. 올해 발행하기로 한 1500억원어치 중 절반을 연초에 집중 발행하는 것이다. 서울시가 이 상품권을 연초에 조기 발행하는 건 이번이 처음이다. ◇”반년도 못 갈 경제정책 방향” 다","최 권한대행은 “경제 여건 전반을 1분기 중 재점검하고, 필요시 추가 경기 보강 방안을 강구하겠다”며 추가경정예산 편성 가능성을 시사했다.",반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,TRUE,"현재 문장은 한국의 경제 성장률 및 물가 상승률 예측에 대한 내용을 담고 있으며, 이는 국가통계포털(KOSIS)에서 제공하는 통계 자료와 비교하여 검증할 수 있습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0032-C004,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,전남도가 6급으로 뽑는다는 건 승진 기한을 10년 줄여준 셈이다.,수의직 7급으로 들어와 6급이 되기까지 통상 10년씩 걸린다.,기존엔 7급으로 선발하던 자리다.,TRUE,"문장에서 전남도의 채용 정책 변경으로 인해 승진 소요 기간이 단축되었다는 내용을 포함하고 있으며, 이는 KOSIS를 통해 고용 관련 통계를 확인하여 검증할 수 있을 것이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0032-C007,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"2일 농림축산식품부 등에 따르면, 가축방역관으로 일할 수의직 공무원(수의사) 지원자와 선발 인원이 계속 줄어들고 있다.",전남도 관계자는 “애초에 지원자가 합격한 한 명뿐이었다”고 했다.,그런데 최종 합격자 1명뿐이었다.,TRUE,"현재 문장은 수의직 공무원(수의사) 지원자와 선발 인원이 계속 줄어들고 있다는 내용을 담고 있으며, 이는 KOSIS를 통해 고용 관련 통계를 확인하여 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0032-C011,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.,TRUE,"현재 문장은 지난해 9월에 전국 가축방역관의 정원이 두 달 전에 비해 얼마나 줄었는지를 말하고 있으며, 이는 KOSIS에서 관련 통계를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0034-C015,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,자동차 업계에서는 BYD가 3000만~4000만원대 중저가 전기차를 출시해 한국 시장을 공략할 것으로 보고 있다.,하지만 승용차를 국내에 출시하는 건 이번이 처음이다.,"BYD 역시 2016년부터 한국 시장에서 전기 버스, 전기 트럭 등 상용차를 판매해왔다.",TRUE,BYD가 3000만~4000만원대 중저가 전기차를 출시하여 한국 시장을 공략한다는 내용은 특정 기업의 매출 및 시장 전략에 대한 예측이므로 KOSIS 통계로 검증하기 어렵습니다.,low,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0034-C025,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,"2020년 뉴욕 증시에 상장한 미니소는 디즈니, 산리오, 포켓몬 등 100개가 넘는 글로벌 콘텐츠와 IP 계약을 체결하고 협업 상품을 내놓고 있다.",현재 미니소는 112국에서 매장 7100여 개를 운영하고 있다.,TRUE,BYD의 판매량이 2023년 대비 41.3% 증가했다는 것은 구체적인 수치와 비교 대상이 명확하여 국가통계포털(KOSIS)에서 관련 통계를 찾아 검증할 수 있을 것으로 보입니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0034-C026,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,순수 전기차는 176만대에 달한다.,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,"2020년 뉴욕 증시에 상장한 미니소는 디즈니, 산리오, 포켓몬 등 100개가 넘는 글로벌 콘텐츠와 IP 계약을 체결하고 협업 상품을 내놓고 있다.",TRUE,"현재 문장은 순수 전기차 판매량이 176만대에 달한다고 주장하며, 이는 KOSIS에서 관련 통계를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0034-C028,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,"샤오미의 글로벌 스마트폰 점유율은 작년 3분기 기준 삼성, 애플에 이어 3위까지 올라왔다.",세계 전기차 판매 1위 테슬라를 바짝 추격하는 수준까지 성장했다.,순수 전기차는 176만대에 달한다.,TRUE,"샤오미의 글로벌 스마트폰 점유율에 대한 정보는 특정 시점에서의 시장 점유율을 나타내며, 이는 KOSIS와 같은 국가 통계 포털에서 확인 가능한 정보일 수 있다.",mid,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0034-C034,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,이은희 인하대 소비자학과 명예교수는 “중국 경제의 성장 둔화로 한국에 진출하는 중국 브랜드는 더욱 많아질 것”이라고 말했다.,대내외적인 이유로 중국 기업들의 국내 진출이 가속화될 것이라는 전망도 나온다.,글로벌마켓리서치 회사인 포레스터는 “중국 브랜드들은 과거와 달리 중국 정체성을 숨기지 않고 오히려 강점으로 내세우고 있다”고 밝혔다.,TRUE,현재 문장은 중국 경제의 성장 둔화와 관련하여 한국에 진출하는 중국 브랜드 수가 증가할 것이라는 예측을 하고 있습니다.,mid,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0034-C035,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,중국에 대한 강력한 제재를 예고한 트럼프 2기 행정부 출범도 중국 브랜드의 해외 진출을 부채질하고 있다.,이은희 인하대 소비자학과 명예교수는 “중국 경제의 성장 둔화로 한국에 진출하는 중국 브랜드는 더욱 많아질 것”이라고 말했다.,대내외적인 이유로 중국 기업들의 국내 진출이 가속화될 것이라는 전망도 나온다.,TRUE,"현재 문장은 미국 정부의 제재로 인해 중국 브랜드의 해외 진출이 촉진된다는 내용을 담고 있으며, 이는 KOSIS를 통해 해외 진출 기업의 변화를 추적하여 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0039-C008,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,제주항공은 추가적인 노선 감편을 포함해 총 1900편의 운항량을 감축하겠다는 계획이다.,제주항공은 “비운항이 결정된 항공편은 당사 인접편으로 변경 혹은 환불 조치를 하겠다”면서 “추가 비운항 노선도 확정되는대로 안내하겠다”고 밝혔다.,"국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.",TRUE,제주항공의 운항량 감축 계획은 특정 기업의 매출 및 실적 관련 정보이므로 KOSIS 통계로 검증하기 어렵다.,low,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0041-C002,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.,환율 상승으로 주요 먹거리와 생활필수품 가격이 줄줄이 오르면서 장바구니 물가에 빨간 경보등이 켜졌다.,,TRUE,"해외에서 수입해 오는 식품 원재료 가격이 치솟았다는 내용은 환율 상승과 관련이 있으며, 이는 국가 경제 및 물가와 관련된 통계적인 변화를 포함하므로 KOSIS에서 검증할 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0041-C003,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,지난해 말 상승한 국제 곡물 가격도 3~4개월 시차를 두고 국내 식품 물가에 반영될 가능성이 높다.,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.,환율 상승으로 주요 먹거리와 생활필수품 가격이 줄줄이 오르면서 장바구니 물가에 빨간 경보등이 켜졌다.,TRUE,국제 곡물 가격 상승이 국내 식품 물가에 영향을 미칠 것이라는 예측은 국내 경제 및 물가와 관련된 통계적인 변화를 언급하므로 KOSIS를 통해 검증 가능하다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0041-C004,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",지난해 말 상승한 국제 곡물 가격도 3~4개월 시차를 두고 국내 식품 물가에 반영될 가능성이 높다.,지난해 12월부터 달러 대비 원화 환율이 1400원 선을 넘는 고환율이 장기화하면서 해외에서 수입해 오는 식품 원재료 가격이 치솟은 탓이다.,TRUE,"현재 문장은 주요 가공식품 175개 품목 중 121개의 평균 가격이 1년 전에 비해 올랐다는 구체적인 통계를 제시하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 데이터를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0041-C005,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.","3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",지난해 말 상승한 국제 곡물 가격도 3~4개월 시차를 두고 국내 식품 물가에 반영될 가능성이 높다.,TRUE,"현재 문장은 175개 품목의 평균 물가 상승폭이 지난해 연간 소비자물가지수 상승폭을 초과했다는 구체적인 수치 정보를 포함하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0041-C006,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"주요 가공식품 가운데 초콜릿(핫브레이크 미니·33.6%), 커피(맥심 티오피 마스터 라떼·32.3%), 카레(청정원 카레여왕 비프카레·25.5%) 등 원재료를 해외 수입에 의존하는 품목들의 가격이 크게 올랐다.","175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.","3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",TRUE,"현재 문장은 주요 가공식품 중 일부 품목의 가격 상승률을 구체적으로 언급하며, 이는 국가통계포털(KOSIS)에서 해당 품목의 물가 변동을 비교하여 검증할 수 있는 내용이기 때문에 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
