claim_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,numbers,units,year,region,score
C20444,2702,"KDI “소비 회복에 경기 다소 개선”…석 달째 같은 진단, 현실은?",2025-11-09,https://www.chosun.com/economy/economy_general/2025/11/09/PU2BGMNE3JEOBM3XGQRSWQLMP4/,9~10월 일평균 수출액은 3.2% 증가에 그쳤다.,"미국으로의 수출이 감소세를 지속한 가운데, 반도체를 제외한 품목의 부진으로 일평균 수출액은 완만하게 둔화되는 모습이다.","미국으로의 수출은 자동차를 중심으로 12.9% 감소했고, 중국으로의 수출도 반도체를 제외한 품목을 중심으로 6.8% 감소했다.","[10, 3.2]","['월', '%']",[],[],8
C01489,204,환율 급등에… 지난달 수입 물가 1년 새 7% 올라,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/KFNWNIFDPZF53CYGWMZQWEYAJU,한은에 따르면 달러 대비 원화 평균 환율은 작년 11월 1393.38원에서 12월 1434.42원으로 한 달간 2.9% 올랐다.,원화 환율이 오르면서 원화로 환산한 수입 물가가 뛰었다는 것이다.,"작년 11월 중순부터 나타난 1400원대 고환율은 과거 1997년 IMF(국제통화기금) 외환 위기, 2008년 글로벌 금융 위기, 2022년 미국발 고금리 충격 등 세 차례뿐이었다.","[11, 1393.38, 12, 1434.42, 2.9]","['월', '원', '월', '원', '%']",[],[],8
C20441,2702,"KDI “소비 회복에 경기 다소 개선”…석 달째 같은 진단, 현실은?",2025-11-09,https://www.chosun.com/economy/economy_general/2025/11/09/PU2BGMNE3JEOBM3XGQRSWQLMP4/,"최근 발표된 국가데이터처의 산업활동동향에 따르면, 소비쿠폰이 지급된 후 7월 소매판매는 전월 대비 2.7% 증가했지만, 8월과 9월에는 각각 2.4%, 0.1% 감소하면서 두 달 연속 마이너스를 기록했다.",하지만 최근 추세와 더 밀접한 전월 대비 소매판매 추이를 보면 다른 그림이 그려진다.,소비쿠폰 효과가 빠르게 사라지면서 부진했던 내수의 민낯이 드러나고 있다는 지적이 나온다.,"[7, 2.7, 8, 9, 2.4, 0.1]","['월', '%', '월', '월', '%', '%']",[],[],8
C20346,2694,"다문화 혼인 5% 증가, 전체 혼인 10건 중 1건은 다문화 결혼",2025-11-06,https://www.chosun.com/economy/economy_general/2025/11/06/ICMO6ZPTDVFSNKDVKFZJT2F77U/,"6일 국가데이터처가 발표한 ’2024년 다문화 인구동태 통계결과’에 따르면, 전체 혼인 중 다문화 혼인 비중은 9.6%로 전년 대비 1.0%포인트 감소했다.",전체 혼인 중 다문화 혼인 비중은 9.6%로 혼인 10건 중 1건은 다문화 혼인이었다.,"다문화 혼인 유형은 외국인 아내(71.2%), 외국인 남편(18.2%), 귀화자(10.6%) 순이었다.","[6, 2024, 9.6, 1.0]","['일', '년', '%', '%']",['2024'],[],8
C01225,172,"‘전기차 제국’ 중국, 車반도체까지 홀로 선다",2025-01-14,https://www.chosun.com/economy/auto/2025/01/14/E26AC2QDJBCIZIDPIIHFFJHGA4,"파이낸셜타임스(FT)에 따르면, 중국은 내부적으로 작년 15% 수준의 국산 차량용 반도체 사용 비율을 올해 25%까지 늘리겠다는 목표를 세웠다.","중국은 10여 년 전부터 관련 산업을 육성했지만, 해외 기술에 의존하다 최근 들어서야 국산화에 속도를 내고 있다.","중국 전기차 업체들이 잇따라 반도체 개발에 성공하면서, 미래차 기술과 시너지가 확대될 것이란 전망이 나온다.","[15, 25]","['%', '%']",[],[],8
C00381,41,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.","3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.","주요 가공식품 가운데 초콜릿(핫브레이크 미니·33.6%), 커피(맥심 티오피 마스터 라떼·32.3%), 카레(청정원 카레여왕 비프카레·25.5%) 등 원재료를 해외 수입에 의존하는 품목들의 가격이 크게 올랐다.","[175, 3.9, 2.3]","['개', '%', '%']",[],[],8
C14210,1874,“안 마시고 안 먹고 말지”... 술집·분식·커피점 매출도 줄었다,2025-05-25,https://www.chosun.com/economy/economy_general/2025/05/25/73JJ4T7DQBGTLIGAQVIS6G36P4,한국신용데이터(KCD)의 ’2025년 1분기 소상공인 동향' 보고서에 따르면 올해 1분기 소상공인 사업장당 매출 평균은 1년 전보다 0.72% 감소한 약 4179만원으로 집계됐다.,팬데믹 이후 배달 서비스를 이용하는 이들이 늘면서 플랫폼 업체 비용도 자영업자들에게 부담으로 작용한다는 지적이 나온다.,"술집(-11.1%) 매출이 가장 큰 폭으로 줄었고 분식(-7.7%), 제과점·디저트(-4.9%), 패스트푸드(-4.7%), 카페(-3.2%) 등도 매출이 줄어든 것으로 조사됐다.","[2025, 1, 1, 1, 0.72, 4179]","['년', '분', '분', '년', '%', '만원']",['2025'],[],8
C20429,2701,"정년 1년 늦추면 5만명 은퇴 늦어진다… ""청년 일자리 충격 불가피""",2025-11-09,https://biz.chosun.com/policy/policy_sub/2025/11/09/37FCWBRLUZECRBSJ4UHQDAZKP4/,"상용근로자는 평균 5만6000명 줄었고, 감소율은 20.1%에 달했다.",1960~1964년생을 대상으로 59세에서 60세로 넘어가는 시점을 비교해 봐도 비슷한 양상이 나타났다.,이는 상용근로자 다수가 법정 정년(60세)에 맞춰 대거 퇴직한 결과로 분석된다.,"[6000, 20.1]","['명', '%']",[],[],8
C15021,1973,[주간증시전망] 대선 이후 코스피 향방은…“밸류업 관련주 계속 지켜보라”,2025-06-01,https://www.chosun.com/economy/money/2025/06/01/KGZ24O2BKV2IC6BCOIMFWWDM2I,"실제로 2000년 이후 통계에 따르면, 대선이 치러지고 한 달 뒤 코스피지수는 평균적으로 2.3% 하락한 것으로 나타났다.","나정환 NH투자증권 연구원은 “최근 대선 후보들의 증시 부양책(상법 개정안 등)에 대한 기대감이 주가에 긍정적으로 작용했지만, 3일 대선 이후 차기 대통령이 확실시되면 후보들의 공약 덕에 상승했던 종목들에서 차익 실현 매물이 출회될 수 있다”고 설명했다.",반면 대선 이후에도 상승장이 이어질 것이라는 전망도 나온다.,"[2000, 2.3]","['년', '%']",['2000'],[],8
C20329,2689,일자리 못 구해 ‘울며 겨자 먹기’ 창업하는 자영업자 비율 2년 연속 증가,2025-11-05,https://www.chosun.com/economy/economy_general/2025/11/05/2W34BPNBCVHEJE5W64TXGTKGWQ/,전체 비임금 근로자 중 60세 이상이 차지하는 비율은 41.1%로 역대 최고치를 기록했다.,60세 이상 비임금 근로자는 올해 269만7000명으로 지난해보다 8만명 늘었다.,특히 60세 이상이면서 직원 없이 혼자 일하는 60세 이상 자영업자는 184만5000명으로 2016년부터 10년 연속 늘었다.,[41.1],['%'],[],[],8
C00669,77,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,이항구 아인스(AINs) 연구위원은 “현대차·기아도 현지 생산을 확대할 수밖에 없는 상황에서 내수 감소는 부품 업체 등 업계 전반에 위기”라며 “특히 중국이 강한 LFP(리튬인산철)배터리를 채택한 전기차의 비율이 2030년에는 40%까지 늘어날 것으로 예상되는 상황에서 대책이 필요하다”고 말했다.,특히 중국 전기차 업체 비야디(BYD)가 올해부터 국내 승용차 시장에 진출하면서 그나마 줄어든 국내 전기차 수요를 잠식할 것이란 우려도 제기된다.,"◇中 맞설 유일한 생태계, 생존 전략 고심 SK온, 대규모 구조조정… LG엔솔, 비상 경영 선언 한국 전기차·배터리 생태계는 글로벌 시장에서 중국을 견제할 수 있는 사실상 유일한 생태계로 꼽힌다.","[2030, 40]","['년', '%']",['2030'],[],8
C14289,1883,"車사고 경상환자 상급병실료, 한방병원서 2년새 54% ↑",2025-05-25,https://www.chosun.com/economy/money/2025/05/25/5XPSPLITDL6KWGZMWVGXSGV6AI,전용식 보험연구원 선임연구위원은 “2022년 제도 개선 이후 의과 의료기관에 입원하는 비중은 2022년 7%에서 2024년 6%로 줄어든 반면 한방병원에 입원하는 경상환자 비율은 13%에서 16%로 높아졌다”며 “한방 비급여로 인해 한방병원에서 입원 진료비가 크게 늘었다”고 설명했다.,한방병원의 경상환자 상급병실료는 159억8500만원에서 247억1700만원으로 54.6% 증가했다.,"전 선임연구위원은 “경상환자 입원기준을 구체화하고, 일반병실 없이 상급병실만 가진 의료기관에 제재 방안을 모색하는 등 종합적인 제도 개선방안을 마련해야 한다”고 했다.","[2022, 2022, 7, 2024, 6, 13, 16]","['년', '년', '%', '년', '%', '%', '%']","['2022', '2022', '2024']",[],8
C01484,204,환율 급등에… 지난달 수입 물가 1년 새 7% 올라,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/KFNWNIFDPZF53CYGWMZQWEYAJU,"한국은행이 15일 발표한 수출입물가지수 통계에 따르면, 작년 12월 원화 기준 수입 물가는 전년 같은 달보다 7% 상승했다.",수입 물가 상승은 시차를 두고 국내 소비자물가 상승으로 이어진다.,전월보다는 2.4% 올랐다.,"[15, 12, 7]","['일', '월', '%']",[],[],8
C14962,1966,"10년 전보다 지출 3.3%p 줄어… 2030은 소득 감소, 60대는 노후불안",2025-06-01,https://www.chosun.com/economy/industry-company/2025/06/01/MTWGGBPM3BAEVKO7NHOHPYORY4,특히 60대의 평균소비성향이 2014년 69.3%에서 2024년 62.4%로 6.9%포인트 떨어져 가장 큰 하락폭을 기록했다.,버는 돈에 비해 쓰는 돈이 줄어든 것이다.,주택담보대출 원리금 상환 부담과 노후 불안이 주요 원인으로 분석된다.,"[2014, 69.3, 2024, 62.4, 6.9]","['년', '%', '년', '%', '%']","['2014', '2024']",[],8
C14870,1952,관세 충격에… 4월 생산·소비·투자 ‘트리플 감소’,2025-05-31,https://www.chosun.com/economy/economy_general/2025/05/31/3BPJ2QXR5ZAP7HSRL5H6XDK6Z4,통계청 관계자는 “친환경차라든지 특수 목적용 등 완성차 중심으로 생산이 감소했다”며 “3월부터 현대차·기아가 미국 조지아 생산 공장(HMGMA)에서 전기차를 본격적으로 생산하기 시작했고 여기에 25% 품목 관세 부과 영향도 나타난 것으로 보인다”고 했다.,미국 트럼프 행정부가 지난 4월 3일부터 외국산 자동차에 25%의 품목별 관세를 발효한 것이 영향을 끼친 것으로 분석된다.,한국은행도 지난 29일 “미국 정부의 관세 정책 기조가 이어질 경우 우리나라 산업 가운데 자동차가 가장 큰 타격을 입을 것”이라고 경고한 바 있다.,"[3, 25]","['월', '%']",[],[],8
C00653,76,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,삼성전자 공장 이전 등의 영향으로 베트남 수출 비율도 2020년 11.6%에서 작년 12.9%로 증가했다.,대만 TSMC는 한국 HBM을 그래픽처리장치(GPU)와 함께 패키징해 엔비디아의 AI 가속기 제품을 제작한다.,"지난 2019년 삼성전자는 한때 스마트폰 물량의 17%가량을 담당하던 중국 후이저우 공장을 폐쇄하고, 대신 베트남 생산 거점을 확대했다.","[2020, 11.6, 12.9]","['년', '%', '%']",['2020'],[],8
C14960,1966,"10년 전보다 지출 3.3%p 줄어… 2030은 소득 감소, 60대는 노후불안",2025-06-01,https://www.chosun.com/economy/industry-company/2025/06/01/MTWGGBPM3BAEVKO7NHOHPYORY4,"대한상공회의소가 1일 발간한 ‘세대별 소비성향 변화와 시사점’ 보고서에 따르면, 전 연령대에서 소득 대비 소비지출 비중(평균소비성향)이 2014년 73.6%에서 2024년 70.3%로 3.3%포인트 하락한 것으로 나타났다.","40대부터 70대까지는 소득이 늘었음에도 소비를 줄이고 있고, 30대 이하 젊은 세대는 소득 자체가 줄어든 것으로 나타났다.","예전에는 100만 원을 벌면 73만 6000원을 썼다면, 지금은 100만 원을 벌어도 70만 3000원만 쓴다는 뜻이다.","[1, 2014, 73.6, 2024, 70.3, 3.3]","['일', '년', '%', '년', '%', '%']","['2014', '2024']",[],8
C03668,463,"석유·채소값 뛰니...1월 물가 2.2% 상승, 5개월 만에 2%대 복귀",2025-02-05,https://www.chosun.com/economy/economy_general/2025/02/05/V2MN7UBTEZBJPG7WGGILZRXH6Y,"전국 주유소의 휘발유 평균 판매가는 1월 5주(26∼30일) 기준 1L당 1733.1원으로, 16주 연속으로 직전 주 대비 상승세를 보이고 있다.","지난달 석유류 가격은 7.3% 증가했는데, 지난해 7월(8.4%) 이후 7개월 만에 최대 상승폭이다.","지난해 장기간 이어진 폭염 등 이상기후로 수급에 어려움을 겪었던 무(79.5%)와 배추(66.8%), 당근(76.4%) 등 일부 채소 가격도 지난달에 전년 동월 대비 크게 뛰었다.","[1, 30, 1733.1]","['월', '일', '원']",[],['전국'],7
C01005,140,주유소 기름값 13주 연속 오름세... 고환율·국제유가 영향,2025-01-11,https://www.chosun.com/economy/market_trend/2025/01/11/L5AR3WGRQFGCXKI6LGZ2VENLY4,11일 한국석유공사 유가정보시스템 오피넷에 따르면 1월 둘째 주(5∼9일) 전국 주유소 휘발유 평균 판매가는 직전 주 대비 L당 15.7원 상승한 1686.7원을 기록했다.,"원·달러 환율이 상승세를 이어가고 있는 데다, 국제유가도 상승한 여파다.","가격이 가장 높은 서울은 직전 주보다 17.6원 상승한 1747.2원, 가격이 가장 낮은 대구는 15.5원 오른 1658.6원으로 나타났다.","[11, 1, 9, 15.7, 1686.7]","['일', '월', '일', '원', '원']",[],['전국'],7
C20026,2647,비정규직 근로자 '역대 최대'… 비정규직 10명 중 3명은 60세 이상 고령층,2025-10-22,https://biz.chosun.com/policy/policy_sub/2025/10/22/Y52CEAHNIBH2NJ6IYR5I2AR6OI/,최근 3개월(6~8월) 기준 임금근로자의 월평균 임금은 320만5000원으로 전년 동기 대비 7만7000원 증가했다.,"비정규직 근로자의 평균 근속기간은 2년 11개월로 전년보다 1개월 길어졌고, 주당 평균 취업시간은 28.2시간으로 0.6시간 늘었다.","정규직 근로자는 389만 6000원으로 10만원 증가했으며, 비정규직 근로자는 208만8000원으로 4만원 증가했다.","[3, 8, 5000, 7000]","['개', '월', '원', '원']",[],[],7
C09958,1285,3월 청년 실업률 7.5%... 코로나 이후 최고,2025-04-09,https://www.chosun.com/economy/economy_general/2025/04/09/S5F7BYR5GJDQZFTEJM6L2KWREQ,지난 1분기(1~3월) 월 평균 쉬었음 인구는 46만4000명으로 코로나 대유행이 시작된 2020년 2분기의 직전 최고치(46만1000명)을 고쳐썼다.,지난달 청년층 쉬었음 인구는 관련 통계가 집계되기 시작한 2003년 들어 3월 기준으로 가장 많다.,,"[1, 3, 4000, 2020, 2, 1000]","['분', '월', '명', '년', '분', '명']",['2020'],[],7
C04166,525,주유소 휘발유 가격 17주 만에 하락,2025-02-10,https://www.chosun.com/economy/economy_general/2025/02/10/F2IKESLUS5BSVGEWEJXENRVNG4,"한국석유공사에 따르면, 2월 첫 주(2∼6일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1733.06원으로 일주일 전보다 0.04원 내렸다.",0 9일 서울 은평구의 한 주유소에서 운전자가 주유하고 있다.,주간 휘발유 평균 판매 가격이 내린 것은 17주 만에 처음이다.,"[2, 6, 1733.06, 0.04]","['월', '일', '원', '원']",[],['전국'],7
C20244,2678,"정부, 연내 ‘자살대책추진본부’ 설치… 자살 유발 콘텐츠 차단 나선다",2025-11-03,https://www.chosun.com/politics/goverment/2025/11/03/WTV7FNOUMBEHRNEKVGHXEF4UE4/,"총리실에 따르면 국가데이터처가 추정한 올해 1~8월 자살 사망자 수는 9324명으로, 지난해 같은 기간보다 883명 감소했다.","정부는 지난 9월 12일 김민석 총리 주재로 제9회 자살예방정책위원회를 열어, 지난해 10만명당 28.3명에 달했던 자살률을 2029년 19.4명, 2034년 17.0명 이하로 낮추겠다는 목표를 세우고 ‘2025 국가 자살 예방 전략’을 채택했다.","김경필 기자 정치부 대통령실, 국무총리실, 감사원, 국민권익위원회 등을 취재합니다.","[8, 9324, 883]","['월', '명', '명']",[],[],7
C20028,2647,비정규직 근로자 '역대 최대'… 비정규직 10명 중 3명은 60세 이상 고령층,2025-10-22,https://biz.chosun.com/policy/policy_sub/2025/10/22/Y52CEAHNIBH2NJ6IYR5I2AR6OI/,시간제 근로자를 제외할 경우 비정규직의 월평균 임금은 303만7000원으로 8만 원 늘었다.,"정규직 근로자는 389만 6000원으로 10만원 증가했으며, 비정규직 근로자는 208만8000원으로 4만원 증가했다.",,[7000],['원'],[],[],7
C01466,202,고용 한파… 청년이라 더 추운 겨울,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/IYBVLBS7D5AJ3ENSN7WNDOJX2Y,"15일 통계청이 발표한 ‘2024년 12월 및 연간 고용 동향’에 따르면, 지난달 취업자 수는 2804만1000명으로 전년 동월 대비 5만2000명 감소했다.",작년 연간 취업자 수는 15만명 늘어나는 데 그쳐 증가폭이 1년 전의 절반 이하로 쪼그라들었다.,"통계청은 “건설업, 도소매업 등 내수 업종을 중심으로 취업자 수가 크게 줄었다”고 했다.","[15, 2024, 12, 1000, 2000]","['일', '년', '월', '명', '명']",['2024'],[],7
C03726,473,나 홀로 사장님 6년 만에 줄었다,2025-02-06,https://www.chosun.com/economy/economy_general/2025/02/06/ANXJDBUJYNBHJHZDLWZW6O2BT4,5일 통계청은 지난해 고용원 없는 자영업자가 422만5000명으로 1년 전(426만9000명)보다 4만4000명 감소했다고 밝혔다.,내수 경기 부진으로 경영에 어려움을 겪은 자영업자들이 대거 폐업한 영향으로 풀이된다.,"2018년에 8만7000명 감소했다가, 2019년(8만1000명)부터 5년 연속 증가세를 보였지만, 6년 만에 다시 감소세로 바뀐 것이다.","[5, 5000, 1, 9000, 4000]","['일', '명', '년', '명', '명']",[],[],7
C02605,342,주유소 기름 값 15주 연속 올라… 서울 휘발유 값 1800원대 진입,2025-01-27,https://www.chosun.com/economy/economy_general/2025/01/27/DCUUUR5EC5AMFAUMZNBSBAU4EI,전국 경유 평균 판매가도 L당 28.4원 상승한 1585.4원을 기록했다.,서울 휘발유 평균 판매가가 1800원대에 진입한 건 2023년 11월 6일(1802.69원) 이후 약 1년 2개월 만이다.,지난 10일 미국의 러시아 원유 제재 확대 발표 이후 글로벌 유가가 뛰면서 국내 주유소 가격도 같이 올랐다는 분석이다.,"[28.4, 1585.4]","['원', '원']",[],['전국'],7
C07401,931,이동통신 3社 ‘판매 장려금 담합’에 1140억원 과징금,2025-03-13,https://www.chosun.com/economy/economy_general/2025/03/13/FFJ2OMMM3REHDGVYYZXAWVZECU,"이동통신 3사의 하루 평균 번호 이동 건수가 2014년 2만8872건에서 담합 이후인 2016년 1만5664건으로 줄었고, 2022년에는 7210건까지 감소했다는 것이다.","공정위는 이로 인해 이동통신 3사 간 가입자 유치 경쟁이 제한됐고 소비자들은 번호 이동을 할 경우 받게 될 요금 할인이나 사은품 등 여러 금전적, 비금전적 혜택이 줄어들었다고 판단했다.",지난해 12월 이동통신 3사의 시장점유율은 83%에 달한다.,"[2014, 8872, 2016, 5664, 2022, 7210]","['년', '건', '년', '건', '년', '건']","['2014', '2016', '2022']",[],7
C12379,1618,주유소 경유값 12주 만에 반등,2025-05-05,https://www.chosun.com/economy/industry-company/2025/05/05/GLHFMLME6JA3ZICCDJWYBT2ROE,"4일 한국석유공사에 따르면, 4월 다섯째 주(4월 27일~5월 1일) 전국 주유소 경유 평균 판매가는 리터(L)당 1502.4원으로 일주일 전보다 0.2원 올랐다.",유류세 인하율이 축소되며 주유소 기름값이 다음 주부터 동반 상승할 것이란 전망이 나온다.,2월 첫 주 1597.8원을 기록한 후 줄곧 하락하다 12주 만에 반등한 것이다.,"[4, 4, 4, 27, 5, 1, 1502.4, 0.2]","['일', '월', '월', '일', '월', '일', '원', '원']",[],['전국'],7
C03886,496,주유소 휘발윳값 17주 만에 내림세... 다음 주도 하락 가능성,2025-02-08,https://www.chosun.com/economy/economy_general/2025/02/08/JJQW6INGTNBB7DNI2QCSCXZI6Y,경유 평균 판매가격은 L당 1597.7원으로 전주 대비 1.1원 올랐다.,국제유가 변동은 통상 2∼3주가량 차이를 두고 국내 주유소 가격에 반영된다.,다만 상승 폭은 전주의 11.3원 대비 줄었다.,"[1597.7, 1.1]","['원', '원']",[],[],7
C13303,1737,청년 고용률 1년째 내리막...20대 후반 실업률 45개월만 최대치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/O2W4JERT4FGXRKVNYQRYWEVEQY,"14일 통계청이 발표한 ‘2025년 4월 고용동향’에 따르면, 지난달 15세 이상 취업자는 2888만7000명으로 전년 동월 대비 19만4000명 늘었다.","갓 대학을 졸업하고 사회에 진출하는 20대 후반 실업률은 7%대로 올라서며, 청년 취업난이 갈수록 심각해지고 있다는 분석이 나온다.",지난 1월(13만5000명)부터 4개월 연속으로 취업자 증가폭이 10만명대를 기록한 것이다.,"[14, 2025, 4, 7000, 4000]","['일', '년', '월', '명', '명']",['2025'],[],7
C09693,1254,대전이 혼인율 1위… ‘9년 1위’ 세종 제친 비결은,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/LBO7UL4UXNHUJJNR6MHPXL4W2M,"6일 통계청의 인구 동향 통계에 따르면, 작년 대전의 일반 혼인율(남녀 인구 1000명당 혼인 건수)은 남성 12.6건, 여성 12.4건으로 전년 대비 모두 4.3건씩 늘었다.",기업들을 유치해 청년층 일자리를 늘린 데다 결혼 장려금 등 지방정부 차원의 적극적 결혼 지원이 효과를 거둔 것으로 분석된다.,남녀 모두 전국 17개 시도 가운데 1위로 집계됐다.,"[6, 1000, 12.6, 12.4, 4.3]","['일', '명', '건', '건', '건']",[],['대전'],7
C07262,916,"공정위, 이동통신 3사의 판매 장려금 담합에 과징금 1140억원 부과",2025-03-12,https://www.chosun.com/economy/economy_general/2025/03/12/3HWHLTNX5ZBFXN4ZK2IB22A32I,"공정위에 따르면, 이동통신 3사의 일평균 번호이동 순증감 건수는 2014년 3000여 건이었지만, 담합이 시작된 후인 2016년에는 200건 이내로 줄었다.","공정위는 이러한 조치들로 인해 이통사 간의 가입자 유치 경쟁이 제한됐고, 휴대전화 가입자의 번호 이동에 따른 금전적 혹은 비금전적 혜택이 줄어들었다고 봤다.","공정위는 이 같은 행위가 ‘독점규제 및 공정거래에 관한 법률 제40조 1항 3호(거래제한)’를 위반한 것으로 보고, 이통 3사에 시정명령(행위금지명령)과 과징금 총 1140억원을 부과했다.","[2014, 2016, 200]","['년', '년', '건']","['2014', '2016']",[],7
C04576,579,1월 취업자 13.5만명 늘어...노인 일자리 신속 집행에 일시 호조,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/CMQ2GGIF6NFVFOK7NS472SUCSM,"14일 통계청이 발표한 ‘1월 고용동향’에 따르면, 지난달 취업자 수는 2787만8000명으로 1년 전(2774만3000명)보다 13만5000명 늘었다.","65세 이상에서만 33만8000명 늘었는데, 정부에서 재정 신속 집행을 하면서 노인 일자리를 연초부터 공급한 데 따른 일시적인 증가세로 풀이된다.","지난해 7월(17만2000명) 이후 6개월 만에 최대 증가폭이자, 전달(-5만2000명) 감소세에서 한 달 만에 증가로 전환한 것이다.","[14, 1, 8000, 1, 3000, 5000]","['일', '월', '명', '년', '명', '명']",[],[],7
C15875,2079,계란값도 4년 만에 최고,2025-06-09,https://www.chosun.com/economy/economy_general/2025/06/09/RLROCYPGDVGFLM4C3HRMINOIOM,"이미 지난달 평균 계란 소비자 가격은 특란 한 판(30개)에 7026원으로, 4년 만에 7000원을 넘어서며 최고치를 기록한 상태다.",한국농촌경제연구원은 오는 8월까지 석 달간 예측값을 발표하며 이달 계란 산지 가격이 1850~1950원(특란 10개)으로 1년 전보다 12.4~18.5% 오를 것으로 전망했다.,,"[30, 7026, 4, 7000]","['개', '원', '년', '원']",[],[],7
C02602,342,주유소 기름 값 15주 연속 올라… 서울 휘발유 값 1800원대 진입,2025-01-27,https://www.chosun.com/economy/economy_general/2025/01/27/DCUUUR5EC5AMFAUMZNBSBAU4EI,26일 한국석유공사 유가 정보 시스템 오피넷에 따르면 1월 넷째 주(19∼23일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1726.2원으로 전주 대비 20.1원 상승했다.,"원·달러 환율 상승으로 원유 수입 가격이 올랐고, 미국의 러시아 원유 제재 확대 이후 국제 유가가 오른 영향이다.",서울은 일주일 새 26.7원 상승해 1800.5원이 됐다.,"[26, 1, 23, 1726.2, 20.1]","['일', '월', '일', '원', '원']",[],['전국'],7
C05904,749,출산율 9년 만에 반등… “앞으로 7년이 골든타임”,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/JSTSHA6HNJHELOV3RULNHTIZBI,2016년부터 2023년까지 연평균 2만6000명씩 신생아 수가 줄다가 9년 만에 증가세로 돌아선 것이다.,"26일 통계청이 발표한 ‘2024년 12월 인구 동향’에 따르면, 작년 출생아 수는 23만8300명으로 1년 전보다 8272명 늘었다.",여성 1명이 낳을 것으로 예상되는 아이 수를 뜻하는 합계 출산율은 작년 0.75명으로 역대 최저였던 2023년(0.72명)보다 0.03명 늘었다.,"[2016, 2023, 6000, 9]","['년', '년', '명', '년']","['2016', '2023']",[],7
C05903,749,출산율 9년 만에 반등… “앞으로 7년이 골든타임”,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/JSTSHA6HNJHELOV3RULNHTIZBI,"26일 통계청이 발표한 ‘2024년 12월 인구 동향’에 따르면, 작년 출생아 수는 23만8300명으로 1년 전보다 8272명 늘었다.",2차 베이비 붐 세대(1964~1974년생)의 자녀인 ‘2차 에코 붐 세대’인 1990년대 초반생들 효과 덕분에 향후 몇 년간 아이 울음소리가 더 늘어날 수 있다는 전망이 나온다.,2016년부터 2023년까지 연평균 2만6000명씩 신생아 수가 줄다가 9년 만에 증가세로 돌아선 것이다.,"[26, 2024, 12, 8300, 1, 8272]","['일', '년', '월', '명', '년', '명']",['2024'],[],7
C10493,1352,[모닝] 주유소 기름값 9주 연속 하락,2025-04-14,https://www.chosun.com/economy/industry-company/2025/04/14/R4E3CZYQ7NHQ5DQ7ROCDETZJQU,"13일 한국석유공사 유가 정보 시스템 ‘오피넷’에 따르면, 4월 둘째 주(6~10일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1658.6원으로 일주일 전보다 6.5원 내렸다.",미국 관세 정책에 따른 글로벌 경기 침체 우려와 석유 수요가 둔화할 것이라는 예측 속에 국제 유가(WTI)가 60달러 아래로 급락한 영향 때문이다.,2월 첫 주에 1733.1원을 기록한 뒤로 줄곧 내림세다.,"[13, 4, 10, 1658.6, 6.5]","['일', '월', '일', '원', '원']",[],['전국'],7
C05783,736,작년 출생아 수 9년 만에 추락 멈췄다... 전년 대비 3.6% 늘어,2025-02-26,https://www.chosun.com/economy/economy_general/2025/02/26/5GBKUCD4IZBE7PA33W2SH2256A,"26일 통계청이 발표한 ‘2024년 출생·사망통계’에 따르면, 작년 출생아 수는 23만8300명으로 전년(23만명)대비 8300명 늘었다.",다만 합계출산율은 0.75명으로 여전히 OECD 회원국 평균(1.51명)의 절반을 밑돌았다.,출생아 수가 전년 대비 증가한 것은 지난 2015년(3000명) 이후 9년 만이다.,"[26, 2024, 8300, 8300]","['일', '년', '명', '명']",['2024'],[],7
