claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable
C03986,이날 뉴욕증시에서 다우존스30산업평균지수는 전장보다 444.23포인트(-0.99%) 하락한 4만4303.40에 거래를 마쳤다.,,,,,이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115); 토지거래현황(2008)(tblId=DT_A11001_2009_1004); 토지거래현황(2001~2007)(tblId=TX_11001_A055); 중고거래 앱 또는 사이트 이용 경험(tblId=DT_167001_23AA002300); 게임 아이템 실제 거래 경험(2011)(tblId=DT_MOGE_1540002139); 게임 아이템 실제거래 경험(일반청소년)(2010)(tblId=DT_MOGE_1540002016); 게임 아이템 실제거래 경험(위기청소년)(2010)(tblId=DT_MOGE_1540002017); 게임 아이템 실제 거래 경험(위기청소년)(2009)(tblId=DT_MOGE_1540001070); 게임 아이템 실제 거래 경험(일반청소년)(2009)(tblId=DT_MOGE_1540001068),"orgId=127, tblId=DT_A12719_2022_E_E0112 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=127&tblId=DT_A12719_2022_E_E0112&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C19703,"실제로 국가데이터처가 지난달 30일 발표한 ‘8월 산업활동동향’에 따르면, 1인당 15만~45만원의 1차 민생회복 소비쿠폰이 본격적으로 지급된 8월 소매판매액은 전월 대비 2.4% 감소했다.",,,,,가구소득이 100만원 미만이면서 국기초수혜를 받지 못하는 결혼이민자의 특성(tblId=DT_MOGE_1001300491); 일반사업체로부터 시도별 업종별 5천만원미만 하도급된 계약실적(1987~1988)(tblId=TX_36601_A280); 일반사업체의 시도별 업종별(5천만원미만) 하도급 기성실적(1987~1988)(tblId=TX_36601_A303); 지급된 직무발명 보상비용(tblId=DT_138002_A006); 지급된 직무발명 보상비용(tblId=DT_138002_B007); 지급된 직무발명 보상비용(tblId=TX_201101_A078); 지급된 직무발명 보상비용(tblId=TX_201102_A073); 지급된 직무발명 보상비용(tblId=TX_201001_A148); 지급된 직무발명 보상비용(tblId=TX_201002_A117); 지급된 직무발명 보상비용(tblId=TX_13802_A226),"orgId=154, tblId=DT_MOGE_1001300491 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_MOGE_1001300491&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C19698,"1일 기획재정부에 따르면 한국개발연구원(KDI)이 소비쿠폰 지급 전후 매출을 분석한 결과, 소비쿠폰 지급 직후 6주간 쿠폰 사용 가능 업종의 매출이 지급 직전 2주보다 평균 4.93% 늘어났다.",,,,,출산전후휴가제도-사용가능현황(tblId=DT_118045_A011); 출산전후휴가제도-사용가능인력현황(tblId=DT_118045_A015); 출산전후휴가제도의 비정규직 사용 가능 여부(tblId=DT_118045_A150); 정보화 도입 전후 효과 : 매출원가 감소(2011)(tblId=DT_39801N149_2011); 정보화 도입 전후 효과 : 매출원가 감소(2010)(tblId=DT_39801N149); 정보보호 예산 미사용 이유_정보보호 침해사고는 기업의 노력만으로 해결 불가능함-정보보호 예산 미사용 기업체(tblId=DT_A12719_2022_E_D116); 방송산업 방송채널사용사업 업종별 매출액 현황(tblId=DT_113_STBL_1024878); 중소기업청의 정보화 지원사업 활용 및 활용효과 - 쿠폰제 경영컨설팅사업(2007)(tblId=DT_398N_010650); 일·생활 균형 관련 제도-출산전후 휴가(배우자출산휴가 포함)-본인의 사용 여부(tblId=DT_KWMP_2020215); 일·생활 균형 관련 제도-출산전후 휴가(배우자출산휴가 포함)-조직에서 쉽게 사용할 수 있다(tblId=DT_KWMP_2020216),"orgId=118, tblId=DT_118045_A011 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=118&tblId=DT_118045_A011&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C19697,0 지난 7월 민생회복 소비쿠폰이 지급된 뒤 6주간 평균 매출이 5% 가까이 늘어나는 효과가 나타났다.,,,,,"생성형 AI 사용으로 디지털 기기 사용 빈도 및 시간이 늘어나는 정도(tblId=DT_120019N_2025_200); 다른 가족이나 가까운 사람들로부터의 도움정도(tblId=TX_117_2013_H032); 가까이 지내는 친구, 이웃, 지인 수 및 만남 빈도(tblId=DT_438001_AC011); 지급된 직무발명 보상비용(tblId=DT_138002_A006); 지급된 직무발명 보상비용(tblId=DT_138002_B007); 지급된 직무발명 보상비용(tblId=TX_201101_A078); 지급된 직무발명 보상비용(tblId=TX_201102_A073); 지급된 직무발명 보상비용(tblId=TX_201001_A148); 지급된 직무발명 보상비용(tblId=TX_201002_A117); 지급된 직무발명 보상비용(tblId=TX_13802_A226)","orgId=127, tblId=DT_120019N_2025_200 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=127&tblId=DT_120019N_2025_200&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03741,통계청은 5일 ‘1월 소비자물가 동향’에서 지난달 소비자물가가 작년 같은 달보다 2.2% 올랐다고 밝혔다.,,,,,"소비자물가지수(2020=100)(tblId=DT_1J22003); 연도별 소비자물가 등락률(tblId=DT_1J22041); 월별 소비자물가 등락률(tblId=DT_1J22042); 지출목적별 소비자물가지수(품목포함, 2020=100)(tblId=DT_1J22001); 품목성질별 소비자물가지수(2020=100)(tblId=DT_1J22002); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112); 생활물가지수(2020=100)(tblId=DT_1J22005); 신선식품지수(2020=100)(tblId=DT_1J22004); 식료품 및 에너지제외지수(2020=100)(tblId=DT_1J22009); 농산물 및 석유류제외지수(2020=100)(tblId=DT_1J22007)","orgId=101, tblId=DT_1J22003 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J22003&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C15069,통계청은 2일 발표한 ‘4월 온라인 쇼핑 동향’에서 지난 4월 온라인 쇼핑 거래액이 21조6858억원으로 전년 동월 대비 2.5% 늘었다고 밝혔다.,,,,,온라인쇼핑몰 취급상품범위별/상품군별거래액(tblId=DT_1KE10041); 온라인쇼핑몰 운영형태별/상품군별거래액(tblId=DT_1KE10051); 온라인쇼핑몰 판매매체별/상품군별거래액(tblId=DT_1KE10071); 온라인쇼핑몰 취급상품범위별 거래액(tblId=DT_1KE1001); 온라인쇼핑몰 운영형태별 거래액(tblId=DT_1KE1002); 온라인쇼핑몰 취급상품범위/상품군별 거래액(tblId=DT_1KE1004); 온라인쇼핑몰 판매매체별/상품군별 거래액(tblId=DT_1KE1007); 온라인쇼핑몰 운영형태/상품군별 거래액(tblId=DT_1KE1005); 온라인쇼핑몰 거래액의 계절조정 계열(tblId=DT_1KE1006); [일반]산업세세분류별/조직형태별 온라인쇼핑 거래여부 현황(tblId=DT_2KI2032),"orgId=101, tblId=DT_1KE10041 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1KE10041&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03635,"4일 통계청에 따르면, 지난해 4분기 건설기성액은 30조4492억원으로 전년 같은 기간보다 10.1% 감소했다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 과학기술 분야 연구비 10억원 당 기술이전 건수 및 연구개발투자 회수율 현황(tblId=DT_112017N_056); 발주자별 건설기성액(경상)(tblId=DT_1G18008); 공종별 건설기성액(경상)(tblId=DT_1G18007); 발주자별 건설기성액(계절조정)(tblId=DT_1G18003); 공종별 건설기성액(계절조정)(tblId=DT_1G18004); 공종별 건설기성액(불변)(tblId=DT_1G18011); 공종별 건설기성액(불변_계절조정)(tblId=DT_1G18012); 자신의 인권 존중 정도_5) 인터넷과 같은 사이버 공간(2016)(tblId=DT_ES2016_043_5); 여러 인권 상황에 대한 생각_7) 우리나라에 살고 있는 다른 민족 사람들도 똑같은 교육기회를 가져야 한다(2016)(tblId=DT_ES2016_044_7),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C12399,수출 비율은 2020년 50%에서 작년 말 63%까지 늘었다.,,,,,"작년 임금 근로활동 여부(tblId=DT_KWMP_2020136); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 작년 매출액(tblId=DT_111014_A071); 작년 대비 지역 내 불법체류 외국인 고용 규모 변화(tblId=DT_111014_B099); 작년 매출액(tblId=DT_111014_B102); 작년 인력 고용이 가장 많은 품목(1+2순위)(tblId=DT_111014_C036); 작년 인력 고용이 가장 많은 품목(1순위)(tblId=DT_111014_C037); 작년 연중 고용 근로자 고용 여부(tblId=DT_111014_C038); 작년 고용한 연중 근로자 수_전체(tblId=DT_111014_C039)","orgId=338, tblId=DT_KWMP_2020136 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=338&tblId=DT_KWMP_2020136&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03664,"5일 통계청에 따르면, 지난달 소비자물가지수는 115.71(2020년=100)로 전년 동월 대비 2.2% 상승했다.",,,,,"통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 소비자물가지수(2020=100)(tblId=DT_1J22003); 지출목적별 소비자물가지수(품목포함, 2020=100)(tblId=DT_1J22001); 품목성질별 소비자물가지수(2020=100)(tblId=DT_1J22002); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112); 자가주거비포함 소비자물가지수(2020=100)(tblId=DT_1J22006); 특수분류 소비자물가지수(2020=100)(tblId=DT_1J22010); 연도별 지출목적별 소비자물가지수(9개도, 39개시: 2020=100)(tblId=DT_1J22135); 연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)(tblId=DT_1J22136); 연쇄방식 소비자물가지수(2020=100)(tblId=DT_1J22017)","orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C12459,통계청이 집계하는 음식료품 소매 판매 지수는 2022년(-2.5%)부터 작년(-1.5%)까지 3년 연속 줄어든 데 이어 올해 1분기에도 1년 전보다 0.3% 감소했다.,,,,,재별 및 상품군별 소매판매액지수(2020=100.0)(tblId=DT_1K41012); 소매업태별 판매액지수(2020=100.0)(tblId=DT_1K41013); 업태별상품군 판매액지수(2020=100.0)(tblId=DT_1K41014); 17개 시도별 대형소매점 판매액지수(2020=100.0)(tblId=DT_1K41015); 광역경제권 대형소매점 판매액지수(2020=100.0)(tblId=DT_1K41016); 음식점포함 소매판매액지수(2020=100.0)(tblId=DT_1K41017); 시도별 소매판매액지수(2020=100)(tblId=DT_1K41018); 작년 기준 농업경영체의 생산 품목별 판매액(tblId=DT_111014_C103); 도소매업 재고액지수(2020=100.0)(tblId=DT_1K41031); 도소매업 재고율(2020=100.0)(tblId=DT_1K41033),"orgId=101, tblId=DT_1K41012 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1K41012&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03593,"또 작년 자동차 배터리 수율(收率·생산품 중 정상품 비율)이 역대 최고인 95%를 돌파한 점을 강조하며, “이런 성과는 앞으로 우리의 분명한 강점이자 차별화된 경쟁력으로 작용할 것”이라고 말했다.",,,,,[전문디자인업체]우리나라 디자인 경쟁력-자동차(2007)(tblId=TX_115_2009_H9171); [디자인교육기관-교수]해외시장에서의 디자인 경쟁력-자동차(2007)(tblId=TX_115_2009_H7064); [디자인교육기관-학생]해외시장에서의 우리나라 디자인 경쟁력-자동차(2007)(tblId=TX_115_2009_H7153); [중앙부처및지자체]우리나라 디자인 경쟁력-자동차(2007)(tblId=TX_115_2009_H6070); [디자인활용업체]우리나라 디자인 경쟁력-자동차(2007)(tblId=TX_115_2009_H8168); 우리가족이라고 생각할 때 포함되는 사람(중복응답)(tblId=DT_154001_A044); 고객에게 차별화된 가치를 제안하고 있다(tblId=DT_427001_B067); 차별화된 고객 채널을 구축하고 있다(tblId=DT_427001_B069); 주요 생산품목별 납품업체 분류_1순위(tblId=DT_115042_25_056); 주요 생산품목별 납품업체 분류_2순위(tblId=DT_115042_25_057),"orgId=115, tblId=TX_115_2009_H9171 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=TX_115_2009_H9171&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03437,"이날 한국 코스피는 2.52% 하락한 2453.95, 일본 닛케이 평균은 2.66% 하락한 3만8520.09, 대만 자취안 지수는 3.53% 하락한 2만2694.71에 장을 마쳤다.",,,,,"(시설, 단기보호) 전문돌봄 제공 현황: 소단위 돌봄(유닛케어) 운영 여부(tblId=DT_117104_B015); 연도별 일본 여가시장 규모(tblId=DT_113_STBL_1014966); 일본의 가구당 연간 교양오락 소비지출 대비 각 부문별 비중(tblId=DT_113_STBL_1014945); 일본 대비 기술격차(tblId=DT_34006H_034__3); 일본 대비 기술분야별 기술격차(중소기업)(tblId=DT_34006H_034_2_2024); 일본 대비 기술분야별 기술격차(제조업)(tblId=DT_34006H_034_7_2024); 일본 대비 기술분야별 기술격차(F,G,J,M업종)(tblId=DT_34006H_034__12_2024); 일본 대비 기술분야별 기술격차(중소기업)(tblId=DT_34006H_034_2); 일본 대비 기술분야별 기술격차(제조업)(tblId=DT_34006H_034_7); 일본 대비 기술분야별 기술격차(F,G,J,M업종)(tblId=DT_34006H_034__12)","orgId=117, tblId=DT_117104_B015 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=117&tblId=DT_117104_B015&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03491,"3일 통계청이 발표한 ‘2024년 12월 및 연간 산업활동동향’에 따르면, 작년 전체 산업 생산은 재작년보다 1.7% 증가했다.",,,,,작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 작년 기준 농업경영체의 생산 품목(중복응답)(tblId=DT_111014_C101); 작년 기준 농업경영체의 생산 품목별 영농규모(tblId=DT_111014_C102); 작년 기준 농업경영체의 생산 품목별 판매액(tblId=DT_111014_C103); 어선어업 평균 조업 시간 및 연간 항차 회차(tblId=DT_146010_20003); 자동차 부품산업 연간 투자액 - 생산설비투자(tblId=DT_115042_25_077); 자동차 부품산업 연간 투자계획 금액 - 생산설비투자(tblId=DT_115042_25_082); 연간 매출액(tblId=DT_462001_002); 연간 수주액(tblId=DT_462001_003); 공공/민간분야별 연간 수주액(tblId=DT_462001_004),"orgId=338, tblId=DT_KWMP_2020007 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=338&tblId=DT_KWMP_2020007&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C15742,"홍콩반점의 일평균 매출은 2월 7453만원에서 4월 6072만원으로 18.5% 감소했고, 새마을식당은 같은 기간 9945만원에서 8190만원으로 17.6% 줄어든 것으로 나타났다.",,,,,경영현황_시장당일평균매출액(tblId=DT_SJ41); 가구소득이 100만원 미만이면서 국기초수혜를 받지 못하는 결혼이민자의 특성(tblId=DT_MOGE_1001300491); 일반사업체로부터 시도별 업종별 5천만원미만 하도급된 계약실적(1987~1988)(tblId=TX_36601_A280); 일반사업체의 시도별 업종별(5천만원미만) 하도급 기성실적(1987~1988)(tblId=TX_36601_A303); 인터넷 이용이 줄어든 이유(2010)(tblId=DT_12019_B017); 지난해보다 인터넷 이용시간이 줄어든 이유: 이용시간이 감소한 응답자(2009)(tblId=DT_12019_2009_A074); 지난해보다 인터넷 이용시간이 줄어든 이유: 이용시간이 감소한 응답자(2008)(tblId=DT_12019_2008_A088); 사교육 경험(1일평균시간)(tblId=DT_MOGE_3020300068); 초등학생 자녀 방과 후 혼자 있는 시간(일평균)(tblId=DT_154001_24AA008700); 초등학생 자녀 방과 후 혼자 있는 시간(일평균)(tblId=DT_154001_082),"orgId=309, tblId=DT_SJ41 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=309&tblId=DT_SJ41&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C19734,2일 국가데이터처에 따르면 9월 소비자물가 상승률은 2.1%로 집계됐다.,,,,,"소비자물가지수(2020=100)(tblId=DT_1J22003); 연도별 소비자물가 등락률(tblId=DT_1J22041); 월별 소비자물가 등락률(tblId=DT_1J22042); 지출목적별 소비자물가지수(품목포함, 2020=100)(tblId=DT_1J22001); 품목성질별 소비자물가지수(2020=100)(tblId=DT_1J22002); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112); 생활물가지수(2020=100)(tblId=DT_1J22005); 신선식품지수(2020=100)(tblId=DT_1J22004); 식료품 및 에너지제외지수(2020=100)(tblId=DT_1J22009); 농산물 및 석유류제외지수(2020=100)(tblId=DT_1J22007)","orgId=101, tblId=DT_1J22003 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J22003&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C12149,"2일 통계청이 발표한 ‘4월 소비자물가 동향’에 따르면, 지난달 소비자물가 지수는 116.38로 전년 동월 대비 2.1% 올랐다.",,,,,"소비자물가지수(2020=100)(tblId=DT_1J22003); 지출목적별 소비자물가지수(품목포함, 2020=100)(tblId=DT_1J22001); 품목성질별 소비자물가지수(2020=100)(tblId=DT_1J22002); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112); 생활물가지수(2020=100)(tblId=DT_1J22005); 신선식품지수(2020=100)(tblId=DT_1J22004); 식료품 및 에너지제외지수(2020=100)(tblId=DT_1J22009); 농산물 및 석유류제외지수(2020=100)(tblId=DT_1J22007); 자가주거비포함 소비자물가지수(2020=100)(tblId=DT_1J22006); 특수분류 소비자물가지수(2020=100)(tblId=DT_1J22010)","orgId=101, tblId=DT_1J22003 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J22003&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C12191,"2일 통계청이 발표한 ‘4월 소비자물가 동향’에 따르면, 지난달 소비자물가 지수는 116.38로 전년 동월 대비 2.1% 올랐다.",,,,,"소비자물가지수(2020=100)(tblId=DT_1J22003); 지출목적별 소비자물가지수(품목포함, 2020=100)(tblId=DT_1J22001); 품목성질별 소비자물가지수(2020=100)(tblId=DT_1J22002); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112); 생활물가지수(2020=100)(tblId=DT_1J22005); 신선식품지수(2020=100)(tblId=DT_1J22004); 식료품 및 에너지제외지수(2020=100)(tblId=DT_1J22009); 농산물 및 석유류제외지수(2020=100)(tblId=DT_1J22007); 자가주거비포함 소비자물가지수(2020=100)(tblId=DT_1J22006); 특수분류 소비자물가지수(2020=100)(tblId=DT_1J22010)","orgId=101, tblId=DT_1J22003 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J22003&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C19729,국가데이터처가 2일 발표한 ‘9월 소비자물가 동향’에 따르면 지난달 소비자 물가지수는 117.06(2020년=100)으로 1년 전 대비 2.1% 올랐다.,,,,,"소비자물가지수(2020=100)(tblId=DT_1J22003); 지출목적별 소비자물가지수(품목포함, 2020=100)(tblId=DT_1J22001); 품목성질별 소비자물가지수(2020=100)(tblId=DT_1J22002); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112); 생활물가지수(2020=100)(tblId=DT_1J22005); 자가주거비포함 소비자물가지수(2020=100)(tblId=DT_1J22006); 특수분류 소비자물가지수(2020=100)(tblId=DT_1J22010); 연도별 지출목적별 소비자물가지수(9개도, 39개시: 2020=100)(tblId=DT_1J22135); 연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)(tblId=DT_1J22136); 연쇄방식 소비자물가지수(2020=100)(tblId=DT_1J22017)","orgId=101, tblId=DT_1J22003 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J22003&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C15882,국제 금 가격은 올 1분기 평균 1온스당 2862달러로 작년 동기 대비 38% 올랐다.,,,,,"농가판매가격지수(2020=100,분기)(tblId=DT_1J60); 농가구입가격지수(2020=100,분기)(tblId=DT_1J62); 농가판매가격지수(2015=100, 분기)(tblId=DT_1J56); 농가구입가격지수(2015=100, 분기)(tblId=DT_1J58); 농가판매가격지수(2010=100,분기)(tblId=DT_1J52); 농가구입가격지수(2010=100,분기)(tblId=DT_1J54); 농가판매가격지수(2005=100, 분기, 품목별)(tblId=DT_1J49); 농가판매가격지수(2005=100, 분기)(tblId=DT_1J50); 농가구입가격지수(2005=100, 분기)(tblId=DT_1J51); 아파트 매매 실거래가격지수_시군구_분기별(tblId=DT_KAB_11672_S5)","orgId=101, tblId=DT_1J60 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J60&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
