claim_id,claim_measurement_id,article_id,title,date,url,claim_text,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,gold_verifiable,gold_measurement_correct,gold_ready,gold_label_tier,gold_org_id,gold_tbl_id,gold_tbl_name,gold_itm_id,gold_itm_name,gold_obj_l1,gold_obj_l1_name,gold_prd_se,gold_period,gold_previous_period,gold_value_type,gold_derivation_method,gold_source_unit,gold_source_value,gold_source_previous_value,gold_actual_value,gold_claim_signed_value,gold_abs_error,gold_relative_error_pct,gold_tolerance,gold_verdict,gold_coordinate_status,gold_confidence,gold_reason,gold_evidence_url,gold_retrieved_at,gold_label_source,human_reviewed
A1119-C017,A1119-C017-m1,A1119,120만대 ‘메이드 인 USA’ 첫발… “4월 2일 이후가 중요”,2025-03-28,https://www.chosun.com/economy/auto/2025/03/28/CB3WOT3O4JEZTLLQRNXBHYA3SU,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,12만대,KOSIS_VALUE,국내공식통계,hcx,현재값,전기차 판매량,현대차그룹,120000,대,2025,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1119-C017,A1119-C017-m2,A1119,120만대 ‘메이드 인 USA’ 첫발… “4월 2일 이후가 중요”,2025-03-28,https://www.chosun.com/economy/auto/2025/03/28/CB3WOT3O4JEZTLLQRNXBHYA3SU,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,63만대,KOSIS_VALUE,국내공식통계,hcx,현재값,전기차 판매량,테슬라,630000,대,2025,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1122-C024,A1122-C024-m1,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",29%,KOSIS_VALUE,국내공식통계,hcx,현재값,관광 목적 단기 숙박객 비율,-,29,%,2024,M,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,생활인구 중 관광 목적 단기 숙박객 비율은 맞춤형 결합지표로 KOSIS 직접 좌표가 아님.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1122-C024,A1122-C024-m2,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",6.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,관광 목적 단기 숙박객 비율,-,6.5,%,2024,M,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,생활인구 중 관광 목적 단기 숙박객 비율은 맞춤형 결합지표로 KOSIS 직접 좌표가 아님.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1123-C004,A1123-C004-m1,A1123,"女 대졸 이상 비율, 80년대생부터 男 앞서",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/FV56ZTW6QJB45D7N322ZPHFHYU,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",53.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,남성 고학력자 비율,-,53.5,%,1974,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1123-C005,A1123-C005-m1,A1123,"女 대졸 이상 비율, 80년대생부터 男 앞서",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/FV56ZTW6QJB45D7N322ZPHFHYU,1975~1976년생도 남성의 고학력 비율(62.9%)이 여성(60.2%)보다 높다.,62.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,남성 고학력자 비율,1975~1976년생,62.9,%,1976,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,1975~1976년생 남성의 학력 비율은 출생코호트 재집계값으로 단일 KOSIS 좌표가 아님.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1183-C016,A1183-C016-m1,A1183,"한은·통계청의 경제 지표 활용, 노후 위한 투자 밑그림 그리세요",2025-04-02,https://www.chosun.com/economy/money/2025/04/02/KL276AIILNHP5L6JJNYFSJU3XE,"과거 30년간 우리나라 경제성장률이 올해 전망치인 1.5%보다 낮았던 때는 1998년 외환 위기, 2009년 글로벌 금융 위기, 2020년 코로나 팬데믹 위기 등이다.",1.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,1.5,%,2025,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,2025년 경제성장률 1.5%는 전망치여서 확정 실적 KOSIS 골드로 사용할 수 없음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1191-C011,A1191-C011-m1,A1191,“작년 역대 최고 고용 달성? 외국인·노인 고용 늘어난 통계적인 착시에 불과”,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/NE2LONUUMBEZVI5DDJRPBMDR7U,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",11만8000명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인과 노인 일자리 참여자 증가 규모,-,118000,명,2023,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,외국인과 노인 일자리 참여자 증가 규모는 복수 집단을 재구성한 기사 파생값임.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1191-C011,A1191-C011-m2,A1191,“작년 역대 최고 고용 달성? 외국인·노인 고용 늘어난 통계적인 착시에 불과”,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/NE2LONUUMBEZVI5DDJRPBMDR7U,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",32만7000명,KOSIS_VALUE,국내공식통계,hcx,현재값,전체 취업자 증가 폭,-,327000,명,2023,Y,Y,Y,Y,FULL_KOSIS,101,DT_1DA7001S,성별 경제활동인구 총괄,T30,취업자,0,계,Y,2023,2022,증감량,DIFF_FROM_LEVEL,천명,28416.3,28089.1,327200,327000,200,0.06116207951070336,relative_error<=0.5%,일치,UNIQUE,HIGH,2022년과 2023년 전체 취업자 차이를 천명에서 명으로 환산함.,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1218-C001,A1218-C001-m1,A1218,트럼프 관세 여파로 외국인 직접투자액 1분기 9.2% 줄어,2025-04-04,https://www.chosun.com/economy/industry-company/2025/04/04/HWJVCRJQ5FDRPI7DW3X5AERARI,올해 1분기(1~3월) 우리나라로 들어온 외국인 직접투자(FDI)가 작년 같은 기간 대비 9.2% 줄었다.,9.20%,KOSIS_VALUE,국내공식통계,hcx,증감률,외국인직접투자액,-,9.2,%,2025Q1,Q,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,국내 유입 외국인직접투자 분기 증감률에 대응하는 KOSIS 좌표를 찾지 못함.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1246-C009,A1246-C009-m2,A1246,‘손해율 악화·보험료 인하’에… 지난해 자동차보험 4년만에 적자 전환,2025-04-06,https://www.chosun.com/economy/money/2025/04/06/GHN72KKRIIV76NNEUBN74VJ32A,지난해 자동차부문 보험손익 합산비율(손해율+사업비율)은 손익분기점인 100%를 초과해 97억원 적자를 기록했다.,97억원,KOSIS_VALUE,국내공식통계,hcx,현재값,적자,-,9700000000,원,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,자동차보험 부문 손익은 금융감독 자료로 동일 정의의 KOSIS 통계표를 찾지 못함.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1253-C009,A1253-C009-m2,A1253,‘관세 전쟁’ 반영 안 했는데도… 올 한국 성장률 1.4%로 내려,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/VVA56JEZHRGWBM24Z4F4FHUU5E,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",1.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,1.5,%,2025,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1253-C009,A1253-C009-m3,A1253,‘관세 전쟁’ 반영 안 했는데도… 올 한국 성장률 1.4%로 내려,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/VVA56JEZHRGWBM24Z4F4FHUU5E,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",1.40%,KOSIS_VALUE,국내공식통계,hcx,증감률,경제성장률,-,1.4,%,2025,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1356-C021,A1356-C021-m1,A1356,"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,6.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,모임 통장 이용자 비율,60대 이상,6.9,%,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1383-C003,A1383-C003-m1,A1383,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,55.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,농가에서 65세 이상 고령 인구가 차지하는 비율,-,55.8,%,2024,Y,Y,Y,Y,FULL_KOSIS,101,DT_1EA1040,연령 및 성별 농가인구,T00,농가인구,"000; objL2=E14,E15,E16,E17","전국; 65~69세,70~74세,75~79세,80세 이상",Y,2024,N/A,구성비,SUM_AGE_GROUPS_DIV_TOTAL,명,1117944,N/A,55.7989937709631,55.8,0.0010062290368964,0.0018032778439003585,absolute_error<=0.1%p,일치,UNIQUE,HIGH,"65세 이상 네 연령대 농가인구 합계를 전체 농가인구 2,003,520명으로 나눔.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1EA1040&vw_cd=MT_ZTITLE,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1436-C005,A1436-C005-m1,A1436,사상 첫 ‘4분기 연속 0.1% 이하 성장’ 쇼크 오나,2025-04-21,https://www.chosun.com/economy/economy_general/2025/04/21/IJL2AD4SB5ETLABUQTFBKVHC7I,"◇‘4개 분기 연속 제로 성장’ 쇼크 한국은행은 지난 17일 ‘올해 1분기(1~3월) 및 향후 성장 흐름 평가’ 보고서에서 “1분기 우리나라 성장률이 지난 2월에 내놓은 전망치인 0.2%보다 더 낮으며, 마이너스(-) 성장 가능성도 배제할 수 없는 상황”이라고 했다.",4개,KOSIS_VALUE,국내공식통계,hcx,현재값,분기 연속 성장,-,4,개,2025Q1,Q,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,'4개 분기 연속'은 시계열 조건의 횟수이며 단일 통계 측정값이 아님.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1436-C005,A1436-C005-m2,A1436,사상 첫 ‘4분기 연속 0.1% 이하 성장’ 쇼크 오나,2025-04-21,https://www.chosun.com/economy/economy_general/2025/04/21/IJL2AD4SB5ETLABUQTFBKVHC7I,"◇‘4개 분기 연속 제로 성장’ 쇼크 한국은행은 지난 17일 ‘올해 1분기(1~3월) 및 향후 성장 흐름 평가’ 보고서에서 “1분기 우리나라 성장률이 지난 2월에 내놓은 전망치인 0.2%보다 더 낮으며, 마이너스(-) 성장 가능성도 배제할 수 없는 상황”이라고 했다.",0.20%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,0.2,%,2025Q1,Q,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,0.2%는 당시 한국은행 전망치로 확정 실적 KOSIS 골드가 아님.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1478-C003,A1478-C003-m2,A1478,한국 1분기 -0.2% 역성장 쇼크... 1년간 성장 멈췄다,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/RYSYX6BORRBE5GFWM4X74Z3QLA,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없었다.,4개,KOSIS_VALUE,국내공식통계,hcx,현재값,분기 수,-,4,개,2025Q1,Q,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,'4개 분기'는 연속 조건을 세어 만든 문맥값으로 직접 통계 측정값이 아님.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1612-C002,A1612-C002-m2,A1612,올해 국산차 ‘톱3’ 기아 RV가 독식,2025-05-05,https://www.chosun.com/economy/auto/2025/05/05/6ZESVWJNCNHHFNZXJM56H3P5SA,"5일 국내 완성차 5사에 따르면, 쏘렌토(3만5472대)가 올 1~4월 가장 많이 판매된 국산차로 집계됐다.",3만5472대,KOSIS_VALUE,국내공식통계,hcx,현재값,쏘렌토 판매량,쏘렌토,35472,대,2025,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1719-C020,A1719-C020-m2,A1719,옥석 못 가리는 ‘기술 특례 상장’… 기업 76% 공모가 밑돌아,2025-05-13,https://www.chosun.com/economy/economy_general/2025/05/13/DRKQY2SMOJGKDBJZP2ZPYBDBXI,"기술 특례 상장 기업의 경우 상장 후 5년간 매출 요건이 유예되는데, 2019년 10월~2020년 9월 사이 상장한 기업들은 올해부터 매출액 30억원을 넘겨야 한다.",30억원,KOSIS_VALUE,국내공식통계,hcx,현재값,관리종목 지정 기준 매출액,-,3000000000,원,2025,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1730-C009,A1730-C009-m1,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",1.20%,KOSIS_VALUE,국내공식통계,hcx,증감률,이자 비용 증감률,-,1.2,%,2024Q4,Q,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1730-C009,A1730-C009-m2,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",10만8000원,KOSIS_VALUE,국내공식통계,hcx,현재값,이자 비용,-,108000,원,2024Q4,Q,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1730-C009,A1730-C009-m3,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",4개,KOSIS_VALUE,국내공식통계,hcx,현재값,분기,-,4,개,2024Q4,Q,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1730-C009,A1730-C009-m4,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",10만원,KOSIS_VALUE,국내공식통계,hcx,현재값,이자 비용,-,100000,원,2024Q4,Q,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1730-C009,A1730-C009-m5,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",5만5000원,KOSIS_VALUE,국내공식통계,hcx,현재값,비경상조세,-,55000,원,2024Q4,Q,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1730-C009,A1730-C009-m6,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",5배,KOSIS_VALUE,국내공식통계,hcx,현재값,비경상조세 증가 배수,-,5,배,2024Q4,Q,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1731-C001,A1731-C001-m1,A1731,"KDI, 올해 성장률 전망치 1.6→0.8% 반토막 하향 조정",2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/BVZZJRMGC5H4LHGST2P2SVCX2Y,국책연구기관인 한국개발연구원(KDI)이 14일 올해 한국의 경제성장률을 0.8%로 전망했다.,0.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,0.8,%,2025,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A1731-C013,A1731-C013-m1,A1731,"KDI, 올해 성장률 전망치 1.6→0.8% 반토막 하향 조정",2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/BVZZJRMGC5H4LHGST2P2SVCX2Y,KDI는 “대내외 수요 둔화로 초래될 수 있는 물가 하방 압력을 축소하기 위해 통화정책은 보다 완화적인 기조로 운용하는 것이 바람직하다”며 “재정정책은 큰 폭의 관리재정수지 적자(GDP 대비 3.3%)를 감안하면 이미 어느 정도 완화적 기조라 정부 지출 추가 확대는 신중히 접근해야 한다”고 했다.,3.30%,KOSIS_VALUE,국내공식통계,hcx,현재값,관리재정수지 적자 비율,-,3.3,%,2025,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
