"candidate_id","candidate_key","article_id","title","date","claim_text","context_excerpt","measurement_text","indicator_family","measurement_indicator","measurement_item","value","unit","measurement_period","measurement_prd_se","measurement_role","full_context_pred","prev_2_pred","overlap_context_pred","full_context_rows","prev_2_rows","overlap_context_rows","gold_measurement_correct_draft","gold_verifiable_draft","gold_ready_draft","gold_candidate_tbl_id","gold_reason","measurement_correct_reason","period_grounding_gold","human_override","review_note","gold_label_source","source_row_count","gold_measurement_correct","gold_verifiable","gold_ready"
"CG0477","A0024|정부의한은일시대출누적액|34200000000000|원|2022|Y|이전값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. | 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. | 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","34조2000억원","정부의한은일시대출누적액","정부의 한은 일시 대출 누적액","","34200000000000","원","2022","Y","이전값","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0478","A0024|정부의한은일시대출누적액|36507200000000|원|2019|Y|이전값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. | 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. | 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","36조5072억원","정부의한은일시대출누적액","정부의 한은 일시 대출 누적액","","36507200000000","원","2019","Y","이전값","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0479","A0024|정부의한은일시대출누적액|7613000000000|원|2021|Y|이전값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. | 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. | 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","7조6130억원","정부의한은일시대출누적액","정부의 한은 일시 대출 누적액","","7613000000000","원","2021","Y","이전값","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0480","A0024|정부의한은일시대출이자|150600000000|원|2023|Y|참고값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","역시 2023년 연간 이자(1506억원)를 크게 웃도는 역대 최대 수준이다.","지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다. | 0 정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다. 1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다. 이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다. 종전 최대인 2023년의 117조6000억원보다 47% 늘었다. 현재는 172조원을 상환하고 1조원 정도 남은 상태다. 한은의 대정부 일시 대출 제도는 정부가 회계연도 중 세입과 세출 간 시차에 따라 발생하는 일시적 자금 부족을 메우기 위해 활용하는 것이다. 개인이 은행에서 마이너스 통장(신용한도 대출)을 열어놓고, 필요할 때 수시로 자금을 꺼내 쓰고 여윳돈이 생기면 갚는 것과 비슷하다. 정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다. | 역시 2023년 연간 이자(1506억원)를 크게 웃도는 역대 최대 수준이다. | 다만 대출 이자율은 시중 금리 하락세에 따라 지난해 1분기(1~3월) 연 3.623%에서 2분기 연 3.563%, 3분기 연 3.543%, 4분기 연 3.302% 등으로 점차 낮아졌다.","1506억원","정부의한은일시대출이자","정부의 한은 일시 대출 이자","","150600000000","원","2023","Y","참고값","Y","N","N","1","0","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0481","A0024|정부의한은일시차입금|117600000000000|원|2023|Y|현재값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 0 정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다. 1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다. 이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다. 종전 최대인 2023년의 117조6000억원보다 47% 늘었다. 현재는 172조원을 상환하고 1조원 정도 남은 상태다. 한은의 대정부 일시 대출 제도는 정부가 회계연도 중 세입과 세출 간 시차에 따라 발생하는 일시적 자금 부족을 메우기 위해 활용하는 것이다. 개인이 은행에서 마이너스 통장(신용한도 대출)을 열어놓고, 필요할 때 수시로 자금을 꺼내 쓰고 여윳돈이 생기면 갚는 것과 비슷하다. 정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. | 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","117조6000억원","정부의한은일시차입금","정부의 한은 일시 차입금","","117600000000000","원","2023","Y","현재값","Y","N","N","1","0","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0482","A0024|정부의한은일시차입금|34200000000000|원|2022|Y|현재값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 0 정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다. 1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다. 이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다. 종전 최대인 2023년의 117조6000억원보다 47% 늘었다. 현재는 172조원을 상환하고 1조원 정도 남은 상태다. 한은의 대정부 일시 대출 제도는 정부가 회계연도 중 세입과 세출 간 시차에 따라 발생하는 일시적 자금 부족을 메우기 위해 활용하는 것이다. 개인이 은행에서 마이너스 통장(신용한도 대출)을 열어놓고, 필요할 때 수시로 자금을 꺼내 쓰고 여윳돈이 생기면 갚는 것과 비슷하다. 정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. | 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","34조2000억원","정부의한은일시차입금","정부의 한은 일시 차입금","","34200000000000","원","2022","Y","현재값","Y","N","N","1","0","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0483","A0024|정부의한은일시차입금|7613000000000|원|2021|Y|현재값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 0 정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다. 1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다. 이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다. 종전 최대인 2023년의 117조6000억원보다 47% 늘었다. 현재는 172조원을 상환하고 1조원 정도 남은 상태다. 한은의 대정부 일시 대출 제도는 정부가 회계연도 중 세입과 세출 간 시차에 따라 발생하는 일시적 자금 부족을 메우기 위해 활용하는 것이다. 개인이 은행에서 마이너스 통장(신용한도 대출)을 열어놓고, 필요할 때 수시로 자금을 꺼내 쓰고 여윳돈이 생기면 갚는 것과 비슷하다. 정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. | 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","7조6130억원","정부의한은일시차입금","정부의 한은 일시 차입금","","7613000000000","원","2021","Y","현재값","Y","N","N","1","0","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0484","A0024|정부일시대출이자|209200000000|원|2024|Y|현재값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다. | 지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.","2092억원","정부일시대출이자","정부 일시 대출 이자","","209200000000","원","2024","Y","현재값","N","Y","N","0","1","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0485","A0024|정부차입금|170000000000000|원|2024|Y|현재값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다.","정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다.","170조원","정부차입금","정부 차입금","","170000000000000","원","2024","Y","현재값","N","Y","N","0","1","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0486","A0024|정부차입금|173000000000000|원|2024|Y|현재값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다.","0 정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다. | 0 정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다. | 1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다. | 이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다.","173조원","정부차입금","정부 차입금","","173000000000000","원","2024","Y","현재값","Y","Y","N","1","1","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_RELATIVE","","","Codex_common_measurement_codebook_v1","2","Y","N","N"
"CG0487","A0024|정부한국은행대출금|117600000000000|원|2023|Y|현재값","A0024","정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다","2025-01-02","이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다. | 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. | 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.","117조6000억원","정부한국은행대출금","정부 한국은행 대출금","","117600000000000","원","2023","Y","현재값","N","Y","N","0","1","0","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CLAIM_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
