claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,item_ungrounded,dropped_item,period_span_start,period_span_end,period_aggregation,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,mapping_type,obj_target_terms,retrieval_fallback_code,retrieval_fallback_reason,indicator_fallback_source,unit_dimension_hypotheses,derived_computation_required,verification_review_required,verification_review_reason,allowed_mapping_types
A0003-SP0DA2C86560,A0003-SP0DA2C86560-m3,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,또 육아휴직을 필요에 따라 네 번에 나눠 쓸 수 있게 된다.,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",해외통계·정책,N,보건·복지,육아휴직 기간,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,,-,,확정,3개월,CONDITION,hcx,육아휴직 기간,-,-,-,hcx,참고값,3,-,-,N,개월,수준값,증가,전년,▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,,,,,개월,개월,duration,condition,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONDITION,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,duration,N,N,,
A0003-SP0DA2C86560,A0003-SP0DA2C86560-m4,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,또 육아휴직을 필요에 따라 네 번에 나눠 쓸 수 있게 된다.,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",해외통계·정책,N,보건·복지,육아휴직 급여 상한,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,,-,,확정,250만원,POLICY_VALUE,hcx,육아휴직 급여 상한,-,-,-,hcx,현재값,2500000,-,-,N,원,수준값,증가,전년,▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,,,,,원,원,currency,amount,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,currency,N,N,,
A0003-SP0DA2C86560,A0003-SP0DA2C86560-m5,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,또 육아휴직을 필요에 따라 네 번에 나눠 쓸 수 있게 된다.,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",해외통계·정책,N,보건·복지,육아휴직 급여 지급 비율,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,,-,,확정,100%,POLICY_VALUE,hcx,육아휴직 급여 지급 비율,-,-,-,hcx,증감률,100,-,-,N,%,증감률,증가,전년,▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,,,,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,rate,N,N,,
A0003-SPC676C4DB14,A0003-SPC676C4DB14-m1,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,해외통계·정책,N,보건·복지,육아휴직 급여,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,2025,-,Y,확정,200만원,POLICY_VALUE,hcx,육아휴직 급여,-,2025,Y,hcx,현재값,2000000,-,-,N,원,수준값,-,전년,"[검증 대상 문장] 이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,2025,Y,2025,,원,원,currency,amount,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,currency,N,N,,
A0003-SPC676C4DB14,A0003-SPC676C4DB14-m2,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,해외통계·정책,N,보건·복지,통상 임금의 비율,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,2025,-,Y,확정,100%,POLICY_VALUE,hcx,통상 임금의 비율,-,2025,Y,hcx,목표값,100,-,-,N,%,비중,-,전년,"[검증 대상 문장] 이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,2025,Y,2025,,%,%,rate,rate_level,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,rate,N,N,,
A0003-SPC676C4DB14,A0003-SPC676C4DB14-m3,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,해외통계·정책,N,보건·복지,육아휴직 기간,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,2025,-,Y,확정,3개월,CONTEXT,hcx,육아휴직 기간,-,2025,Y,hcx,참고값,3,-,-,N,개월,수준값,-,,"[검증 대상 문장] 이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,2025,Y,2025,,개월,개월,duration,condition,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,duration,N,N,,
A0003-SPC676C4DB14,A0003-SPC676C4DB14-m4,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,해외통계·정책,N,보건·복지,육아휴직 기간,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,2025,-,Y,확정,7개월,CONTEXT,hcx,육아휴직 기간,-,2025,Y,hcx,참고값,7,-,-,N,개월,수준값,-,,"[검증 대상 문장] 이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,2025,Y,2025,,개월,개월,duration,condition,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,duration,N,N,,
A0003-SPC676C4DB14,A0003-SPC676C4DB14-m5,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,해외통계·정책,N,보건·복지,육아휴직 급여,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,2025,-,Y,확정,160만원,POLICY_VALUE,hcx,육아휴직 급여,-,2025,Y,hcx,현재값,1600000,-,-,N,원,수준값,-,전년,"[검증 대상 문장] 이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,2025,Y,2025,,원,원,currency,amount,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,currency,N,N,,
A0003-SPC676C4DB14,A0003-SPC676C4DB14-m6,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 육아휴직 급여 인상 =월 150만원 이내에서 통상 임금의 80%를 지급하던 육아휴직 급여가 휴직 첫 3개월 동안 월 250만원 한도에서 통상 임금의 100%로 늘어난다.,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,해외통계·정책,N,보건·복지,통상 임금의 비율,"육아휴직, 급여, 최저임금, 인상, 최대 월 250만원",-,,,,-,-,-,2025,-,Y,확정,80%,POLICY_VALUE,hcx,통상 임금의 비율,-,2025,Y,hcx,목표값,80,-,-,N,%,비중,-,전년,"[검증 대상 문장] 이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,2025,Y,2025,,%,%,rate,rate_level,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,POLICY_PARAMETER,제도 규정값(한도)은 통계 수치가 아님,REJECT,Y,direct,,,,,rate,N,N,,
A0003-SP49C1E25DC7,A0003-SP49C1E25DC7-m1,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 배우자 출산휴가 기간 확대 =아내의 출산에 따른 남편의 유급 휴가 기간이 2월 23일부터 10일에서 20일로 확대된다.,해외통계·정책,N,보건·복지,육아휴직 기간,"육아휴직, 급여, 최대, 인상",-,,,,-,-,-,,-,,확정,1년,CONDITION,hcx,육아휴직 기간,-,-,-,hcx,참고값,1,-,-,N,년,수준값,증가,,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,,,,,년,년,duration,condition,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONDITION,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0003-SP49C1E25DC7,A0003-SP49C1E25DC7-m2,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 배우자 출산휴가 기간 확대 =아내의 출산에 따른 남편의 유급 휴가 기간이 2월 23일부터 10일에서 20일로 확대된다.,해외통계·정책,N,보건·복지,육아휴직 급여 총액,"육아휴직, 급여, 최대, 인상",-,,,,-,-,-,,-,,확정,1800만원,POLICY_VALUE,hcx,육아휴직 급여 총액,-,-,-,hcx,이전값,18000000,-,-,N,원,수준값,증가,,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,,,,,원,원,currency,amount,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0003-SP49C1E25DC7,A0003-SP49C1E25DC7-m3,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,"이후 3개월은 월 200만원 한도로 통상 임금의 100%를, 7개월째부터는 월 160만원 한도로 통상 임금의 80%를 지급한다.",▲ 배우자 출산휴가 기간 확대 =아내의 출산에 따른 남편의 유급 휴가 기간이 2월 23일부터 10일에서 20일로 확대된다.,해외통계·정책,N,보건·복지,육아휴직 급여 총액,"육아휴직, 급여, 최대, 인상",-,,,,-,-,-,,-,,확정,2310만원,POLICY_VALUE,hcx,육아휴직 급여 총액,-,-,-,hcx,현재값,23100000,-,-,N,원,수준값,증가,,1년간 받을 수 있는 육아휴직 급여는 최대 1800만원에서 2310만원으로 오른다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,육아휴직 급여,,,,,,원,원,currency,amount,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0004-SPDCD9FB91B5,A0004-SPDCD9FB91B5-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,“이곳에선 사람 한 명이 로봇 6대를 움직입니다. 로봇이 주요 공정의 100%를 처리하는 거죠.”,-,지난달 중순 광주광역시 광산구 뉴서광 공장.,국내공식통계,N,생산·산업,로봇 대수,"로봇, 공장, 직원, 공정, 자동화",-,,,로봇,-,-,-,,-,,확정,6대,KOSIS_VALUE,hcx,로봇 대수,로봇,-,-,hcx,현재값,6,-,-,N,대,수준값,-,,"""이곳에선 사람 한 명이 로봇 6대를 움직입니다. 로봇이 주요 공정의 100%를 처리하는 거죠.""",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,로봇 사용 비율,생활가전용문 제조,,,,,대,대,count,count,item,,N,N,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,FOREIGN_ORG_SOURCE,,N,,,,,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,count,N,N,,
A0004-SPDCD9FB91B5,A0004-SPDCD9FB91B5-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,“이곳에선 사람 한 명이 로봇 6대를 움직입니다. 로봇이 주요 공정의 100%를 처리하는 거죠.”,-,지난달 중순 광주광역시 광산구 뉴서광 공장.,국내공식통계,N,생산·산업,자동화율,"로봇, 공장, 직원, 공정, 자동화",-,,,주요 공정,-,-,-,,-,,확정,100%,KOSIS_VALUE,hcx,자동화율,주요 공정,-,-,hcx,현재값,100,-,-,N,%,비중,-,,"""이곳에선 사람 한 명이 로봇 6대를 움직입니다. 로봇이 주요 공정의 100%를 처리하는 거죠.""",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,로봇 사용 비율,생활가전용문 제조,,,,,%,%,rate,rate_level,item,,N,N,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,FOREIGN_ORG_SOURCE,,N,,,,,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,rate,N,N,,
A0004-SP54E338B977,A0004-SP54E338B977-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전체 공정의 70%를 다(多)관절 로봇을 활용해 자동화했다.,뉴서광은 냉장고와 같은 생활가전 전용문을 만드는 중소 제조업체다.,특히 주요 공정으로 꼽히는 철판 부품 삽입 및 조립과 문(door)을 프레스 공정을 거쳐 모양을 잡고 완성하는 과정에선 제어·관리하는 사람 한 명에 로봇 8대가 움직인다.,국내공식통계,N,생산·산업,자동화 수준,"로봇, 공장, 자동화, 공정",-,,,,-,-,-,,-,,확정,70%,KOSIS_VALUE,hcx,자동화 수준,,-,-,hcx,현재값,70,-,-,N,%,비중,-,,[검증 대상 문장] 전체 공정의 70%를 다(多)관절 로봇을 활용해 자동화했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,자동화 수준,생활가전 전용문 제조,,,,,%,%,rate,level,unspecified,,N,N,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,FOREIGN_ORG_SOURCE,,Y,생활가전 전용문 제조,,,,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,rate,N,N,,
A0004-SP769679F6CC,A0004-SP769679F6CC-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,특히 주요 공정으로 꼽히는 철판 부품 삽입 및 조립과 문(door)을 프레스 공정을 거쳐 모양을 잡고 완성하는 과정에선 제어·관리하는 사람 한 명에 로봇 8대가 움직인다.,전체 공정의 70%를 다(多)관절 로봇을 활용해 자동화했다.,김 연구소장은 “우리뿐 아니라 다른 제조업 공장을 가봐도 주요 공정은 사람 한 명에 로봇 여러 대가 붙어 처리한다”며 “로봇과의 협업은 이젠 일상”이라고 했다.,국내공식통계,N,생산·산업,로봇 사용 비율,"로봇, 공장, 공정, 자동화, 협업",-,,,로봇,-,-,-,,-,,확정,8대,KOSIS_VALUE,hcx,로봇 사용 비율,로봇,-,-,hcx,현재값,8,-,-,N,대,수준값,-,,특히 주요 공정으로 꼽히는 철판 부품 삽입 및 조립과 문(door)을 프레스 공정을 거쳐 모양을 잡고 완성하는 과정에선 제어·관리하는 사람 한 명에 로봇 8대가 움직인다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,로봇 사용 비율,생활가전 전용문 제조,,,,,대,대,count,rate_level,item,,N,N,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,FOREIGN_ORG_SOURCE,,N,,,,,FOREIGN_ORG_SOURCE,"'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,count,N,N,,
A0004-SPA7D22E3B0B,A0004-SPA7D22E3B0B-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,2025년 한국 산업 현장의 주역이 로봇이란 말이 과언이 아닐 정도다.,이미 우리나라는 로봇 밀도(공장 직원 한 명당 로봇수) 전 세계 1위 국가인 것이다.,국내공식통계,N,생산·산업,로봇 밀도,"국제로봇연맹, IFR, 직원, 로봇, 공장, 1만명당, 1012대, 싱가포르, 중국, 전 세계 평균, 162대",-,,,,-,-,-,2023,-,Y,확정,1만명당 로봇 1012대,KOSIS_VALUE,hcx,로봇 밀도,-,2023,Y,hcx,현재값,1012,-,-,N,대,수준값,-,전년,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,로봇 밀도,,2023,Y,2023,,대,대,count,count,unspecified,,N,N,FOREIGN_ORG_SOURCE,'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계,REJECT,FOREIGN_ORG_SOURCE,,N,,,,,FOREIGN_ORG_SOURCE,'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계,REJECT,Y,direct,,,,,count,N,N,,
A0004-SPA7D22E3B0B,A0004-SPA7D22E3B0B-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,2025년 한국 산업 현장의 주역이 로봇이란 말이 과언이 아닐 정도다.,이미 우리나라는 로봇 밀도(공장 직원 한 명당 로봇수) 전 세계 1위 국가인 것이다.,국내공식통계,N,생산·산업,직원 수,"국제로봇연맹, IFR, 직원, 로봇, 공장, 1만명당, 1012대, 싱가포르, 중국, 전 세계 평균, 162대",-,,,,-,-,-,2023,-,Y,확정,1만명,CONDITION,hcx,직원 수,-,2023,Y,hcx,참고값,10000,-,-,N,명,수준값,-,전년,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,로봇 밀도,,2023,Y,2023,,명,명,person_count,count,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONDITION,REJECT,NOT_KOSIS_VALUE,,N,,,,,FOREIGN_ORG_SOURCE,'국제로봇연맹' 발표 수치 — KOSIS 미수록 국제기구 통계,REJECT,Y,direct,,,,,person_count,N,N,,
